iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
1550,65,14,24372,0.023243,0.331604,0.308361,12,0.1875,3.18968,2.88973
1560,65,24,24902,0.0237484,0.342957,0.319208,12,0.1875,3.15618,2.72589
1570,66,10,25545,0.0243616,0.346619,0.322257,12,0.1875,3.16748,2.8887
1580,66,20,26132,0.0249214,0.369019,0.344097,12,0.1875,3.18462,3.03206
1590,67,6,26353,0.0251322,0.363403,0.338271,12,0.1875,3.15628,2.77811
1600,67,16,26271,0.025054,0.374817,0.349763,12,0.1875,3.16681,3.04742
1610,68,2,26585,0.0253534,0.368774,0.343421,12,0.1875,3.13916,2.72282
1620,68,12,27344,0.0260773,0.374878,0.348801,12,0.1875,3.1212,2.95117
1630,68,22,27888,0.0265961,0.378479,0.351883,12,0.1875,3.10173,3.23584
1640,69,8,28318,0.0270061,0.36499,0.337984,12,0.1875,3.08488,3.09453
1650,69,18,29314,0.027956,0.373352,0.345396,12,0.1875,3.03864,2.97574
1660,70,4,29544,0.0281754,0.369812,0.341637,12,0.1875,3.00898,3.36691
1670,70,14,29857,0.0284739,0.37439,0.345916,12,0.1875,3.00754,3.4519
1680,70,24,29495,0.0281286,0.378662,0.350533,12,0.1875,2.97032,3.18157
1690,71,10,29430,0.0280666,0.362122,0.334055,12,0.1875,2.93267,2.96346
1700,71,20,29433,0.0280695,0.364258,0.336188,12,0.1875,2.90002,3.06176
1710,72,6,30013,0.0286226,0.368225,0.339602,12,0.1875,2.87928,3.0679
1720,72,16,30083,0.0286894,0.360291,0.331601,12,0.1875,2.85786,3.2809
1730,73,2,30195,0.0287962,0.362549,0.333753,12,0.1875,2.84264,2.95936
1740,73,12,30457,0.0290461,0.353027,0.323981,12,0.1875,2.81274,3.40787
1750,73,22,30918,0.0294857,0.367126,0.337641,12,0.1875,2.79737,3.12422
1760,74,8,30957,0.0295229,0.354919,0.325397,12,0.1875,2.77294,3.16518
1770,74,18,31494,0.030035,0.349121,0.319086,12,0.1875,2.74126,3.16723
1780,75,4,31830,0.0303555,0.354004,0.323648,12,0.1875,2.75105,3.2041
1790,75,14,32490,0.0309849,0.361572,0.330587,12,0.1875,2.74787,3.32285
1800,75,24,33122,0.0315876,0.359131,0.327543,13,0.203125,2.69551,2.99315
1810,76,10,33035,0.0315046,0.356201,0.324697,13,0.203125,2.65577,3.18669
1820,76,20,33731,0.0321684,0.365051,0.332883,13,0.203125,2.64393,3.20922
1830,77,6,34824,0.0332108,0.364746,0.331535,13,0.203125,2.6207,3.30138
1840,77,16,35469,0.0338259,0.363403,0.329577,13,0.203125,2.60893,3.47338
1850,78,2,36554,0.0348606,0.37323,0.338369,14,0.21875,2.60494,3.78163
1860,78,12,36664,0.0349655,0.366577,0.331612,14,0.21875,2.55754,3.77344
1870,78,22,36299,0.0346174,0.362915,0.328298,14,0.21875,2.5593,3.20922
1880,79,8,36789,0.0350847,0.36145,0.326365,14,0.21875,2.53574,3.86048
1890,79,18,37038,0.0353222,0.36322,0.327898,14,0.21875,2.54618,3.75296
1900,80,4,37481,0.0357447,0.363281,0.327537,14,0.21875,2.53089,3.65677
1910,80,14,37778,0.0360279,0.360107,0.32408,15,0.234375,2.49206,3.77139
1920,80,24,37995,0.0362349,0.368652,0.332417,15,0.234375,2.49648,3.75296
1930,81,10,38346,0.0365696,0.375977,0.339407,15,0.234375,2.49221,3.72736
1940,81,20,38530,0.0367451,0.391174,0.354429,15,0.234375,2.49068,3.58502
1950,82,6,38766,0.0369701,0.384705,0.347734,15,0.234375,2.47732,3.80518
1960,82,16,39367,0.0375433,0.373535,0.335992,15,0.234375,2.45837,3.64851
1970,83,2,39569,0.0377359,0.362366,0.32463,15,0.234375,2.45093,3.94854
1980,83,12,40280,0.038414,0.362854,0.32444,15,0.234375,2.44224,3.85946
1990,83,22,40815,0.0389242,0.368286,0.329362,15,0.234375,2.42526,4.17178
2000,84,8,41879,0.0399389,0.369385,0.329446,15,0.234375,2.39618,4.24346
2010,84,18,43133,0.0411348,0.382141,0.341006,15,0.234375,2.38303,4.30694
2020,85,4,43461,0.0414476,0.380676,0.339229,15,0.234375,2.37046,4.30285
2030,85,14,43956,0.0419197,0.387451,0.345531,15,0.234375,2.35469,4.46874
2040,85,24,44168,0.0421219,0.379822,0.3377,15,0.234375,2.34277,4.11853
2050,86,10,44243,0.0421934,0.378235,0.336041,15,0.234375,2.32499,4.30797
2060,86,20,45437,0.0433321,0.368835,0.325503,15,0.234375,2.29117,4.46771
2070,87,6,45117,0.0430269,0.371399,0.328372,15,0.234375,2.28447,4.36736
2080,87,16,44984,0.0429001,0.378235,0.335335,16,0.25,2.27033,4.28134
2090,88,2,45690,0.0435734,0.368469,0.324896,17,0.265625,2.25066,4.30387
2100,88,12,46052,0.0439186,0.366638,0.32272,18,0.28125,2.24979,4.54963
2110,88,22,45970,0.0438404,0.371765,0.327925,18,0.28125,2.2421,4.46054
2120,89,8,46232,0.0440903,0.371399,0.327309,17,0.265625,2.23564,4.10931
2130,89,18,47158,0.0449734,0.372253,0.32728,18,0.28125,2.21214,4.55373
2140,90,4,47084,0.0449028,0.371216,0.326313,18,0.28125,2.18954,4.47795
2150,90,14,47447,0.045249,0.356812,0.311563,18,0.28125,2.17113,4.42982
2160,90,24,47820,0.0456047,0.362549,0.316944,18,0.28125,2.15444,4.58035
2170,91,10,48826,0.0465641,0.363647,0.317083,19,0.296875,2.13672,4.7657
2180,91,20,49448,0.0471573,0.365417,0.31826,18,0.28125,2.14212,4.73805
2190,92,6,50008,0.0476913,0.368469,0.320778,19,0.296875,2.13475,4.77696
2200,92,16,50249,0.0479212,0.368408,0.320487,19,0.296875,2.12393,4.7872
2210,93,2,51451,0.0490675,0.373352,0.324285,19,0.296875,2.11809,4.84045
2220,93,12,51013,0.0486498,0.356323,0.307673,19,0.296875,2.09393,4.86502
2230,93,22,51618,0.0492268,0.344849,0.295622,19,0.296875,2.08317,5.30432
2240,94,8,52404,0.0499763,0.350525,0.300549,19,0.296875,2.07869,5.02784
2250,94,18,52949,0.0504961,0.367432,0.316936,19,0.296875,2.07087,5.32378
2260,95,4,53344,0.0508728,0.361938,0.311066,19,0.296875,2.05335,4.87424
2270,95,14,54576,0.0520477,0.363892,0.311844,19,0.296875,2.04572,5.16403
2280,95,24,55553,0.0529795,0.364685,0.311706,20,0.3125,2.03392,5.5296
2290,96,10,55701,0.0531206,0.351868,0.298747,20,0.3125,2.02073,5.25619
2300,96,20,55729,0.0531473,0.355652,0.302505,19,0.296875,2.01975,5.2265
2310,97,6,57191,0.0545416,0.363464,0.308923,20,0.3125,2.01792,5.74669
2320,97,16,56945,0.054307,0.36615,0.311843,20,0.3125,2.02646,5.36781
2330,98,2,58678,0.0559597,0.374878,0.318918,20,0.3125,2.01541,5.68733
2340,98,12,59711,0.0569448,0.379944,0.322999,20,0.3125,2.00154,5.83789
2350,98,22,60552,0.0577469,0.388977,0.33123,21,0.328125,1.9979,6.15014
2360,99,8,61618,0.0587635,0.390625,0.331861,21,0.328125,1.98547,6.55155
2370,99,18,61973,0.0591021,0.380798,0.321696,21,0.328125,1.9868,6.27814
2380,100,4,60693,0.0578814,0.378235,0.320354,21,0.328125,1.96939,6.19725
2390,100,14,61291,0.0584517,0.381653,0.323201,21,0.328125,1.96281,6.10202
2400,100,24,62464,0.0595703,0.386963,0.327393,21,0.328125,1.95751,5.92589
2410,101,10,62704,0.0597992,0.393677,0.333878,21,0.328125,1.9595,6.12659
2420,101,20,62785,0.0598764,0.381958,0.322082,21,0.328125,1.95024,5.89312
2430,102,6,61973,0.0591021,0.379395,0.320292,22,0.34375,1.94597,5.76819
2440,102,16,62849,0.0599375,0.37677,0.316833,23,0.359375,1.93425,6.33549
2450,103,2,64071,0.0611029,0.37323,0.312127,22,0.34375,1.92724,6.52083
2460,103,12,64531,0.0615416,0.362366,0.300824,22,0.34375,1.91475,6.69798
2470,103,22,65414,0.0623837,0.364624,0.30224,22,0.34375,1.90581,6.5168
2480,104,8,65379,0.0623503,0.359558,0.297208,23,0.359375,1.90641,6.35904
2490,104,18,66033,0.062974,0.378296,0.315322,23,0.359375,1.91745,6.73382
2500,105,4,66651,0.0635633,0.377686,0.314122,23,0.359375,1.90697,6.62426
2510,105,14,66433,0.0633554,0.377136,0.313781,23,0.359375,1.89624,6.3385
2520,105,24,67361,0.0642405,0.377808,0.313567,23,0.359375,1.89261,6.64576
2530,106,10,67703,0.0645666,0.369629,0.305062,23,0.359375,1.88101,6.7287
2540,106,20,69359,0.0661459,0.373535,0.307389,23,0.359375,1.87659,7.18746
2550,107,6,70053,0.0668077,0.371887,0.305079,24,0.375,1.86469,6.96525
2560,107,16,70521,0.0672541,0.36853,0.301276,23,0.359375,1.85061,7.22022
2570,108,2,71210,0.0679111,0.370667,0.302755,24,0.375,1.85485,6.9376
2580,108,12,71023,0.0677328,0.365784,0.298051,24,0.375,1.84349,6.91302
2590,108,22,71845,0.0685167,0.363953,0.295436,24,0.375,1.84095,7.18746
2600,109,8,72648,0.0692825,0.368469,0.299187,24,0.375,1.83398,7.41581
2610,109,18,72589,0.0692263,0.373962,0.304736,24,0.375,1.83258,7.35846
2620,110,4,73124,0.0697365,0.374268,0.304531,24,0.375,1.82562,7.55405
2630,110,14,72930,0.0695515,0.370728,0.301176,25,0.390625,1.82119,7.2233
2640,110,24,73629,0.0702181,0.378235,0.308017,25,0.390625,1.81511,7.6032
2650,111,10,74046,0.0706158,0.369812,0.299196,26,0.40625,1.80222,7.51923
2660,111,20,74925,0.071454,0.362305,0.290851,26,0.40625,1.77519,7.2704
2670,112,6,75517,0.0720186,0.377808,0.305789,27,0.421875,1.77385,7.48032
2680,112,16,76087,0.0725622,0.375366,0.302804,25,0.390625,1.76169,8.3241
2690,113,2,77422,0.0738354,0.37262,0.298784,27,0.421875,1.7588,7.77728
2700,113,12,77595,0.0740004,0.377014,0.303014,27,0.421875,1.7451,8.06403
2710,113,22,78088,0.0744705,0.373047,0.298576,27,0.421875,1.73764,8.1879
2720,114,8,79390,0.0757122,0.385559,0.309847,28,0.4375,1.72803,7.95853
2730,114,18,80037,0.0763292,0.406921,0.330592,28,0.4375,1.72584,8.45619
2740,115,4,80285,0.0765657,0.403992,0.327426,29,0.453125,1.70821,8.61491
2750,115,14,79423,0.0757437,0.407349,0.331605,29,0.453125,1.69265,7.98925
2760,115,24,80375,0.0766516,0.388367,0.311715,29,0.453125,1.68895,8.19507
2770,116,10,81619,0.0778379,0.388184,0.310346,29,0.453125,1.68166,8.38144
2780,116,20,82797,0.0789614,0.383545,0.304584,29,0.453125,1.68255,8.89958
2790,117,6,82114,0.07831,0.38324,0.30493,29,0.453125,1.67717,8.21658
2800,117,16,82478,0.0786572,0.374756,0.296099,29,0.453125,1.66328,8.99174
2810,118,2,83063,0.079215,0.37085,0.291635,29,0.453125,1.65524,9.18733
2820,118,12,83955,0.0800657,0.374084,0.294019,29,0.453125,1.65072,9.03987
2830,118,22,84939,0.0810041,0.387756,0.306752,29,0.453125,1.64315,8.84326
2840,119,8,85368,0.0814133,0.39386,0.312447,29,0.453125,1.63493,8.88013
2850,119,18,87406,0.0833569,0.385986,0.302629,29,0.453125,1.60649,9.30406
2860,120,4,87847,0.0837774,0.383545,0.299767,29,0.453125,1.594,9.4464
2870,120,14,88749,0.0846376,0.389343,0.304706,29,0.453125,1.57544,9.76794
2880,120,24,89774,0.0856152,0.393799,0.308184,29,0.453125,1.57167,9.65632
2890,121,10,90515,0.0863218,0.385498,0.299176,29,0.453125,1.55698,10.114
2900,121,20,91919,0.0876608,0.386902,0.299241,29,0.453125,1.55482,10.1837
2910,122,6,91931,0.0876722,0.388123,0.30045,29,0.453125,1.54726,10.069
2920,122,16,92205,0.0879335,0.381348,0.293414,30,0.46875,1.53969,9.49453
2930,123,2,93650,0.0893116,0.37616,0.286848,29,0.453125,1.52597,10.1356
2940,123,12,93998,0.0896435,0.383728,0.294085,29,0.453125,1.53026,9.96659
2950,123,22,93821,0.0894747,0.374146,0.284671,30,0.46875,1.52143,10.113
2960,124,8,94329,0.0899591,0.37561,0.285651,30,0.46875,1.50837,10.2963
2970,124,18,94958,0.090559,0.370178,0.279619,30,0.46875,1.50612,10.0588
2980,125,4,95663,0.0912313,0.378052,0.28682,29,0.453125,1.4918,10.5748
2990,125,14,95515,0.0910902,0.370728,0.279637,30,0.46875,1.48324,10.2758
3000,125,24,97297,0.0927896,0.386902,0.294112,31,0.484375,1.47831,10.5789
3010,126,10,98239,0.093688,0.388306,0.294618,31,0.484375,1.47264,11.0049
3020,126,20,98496,0.0939331,0.371826,0.277893,31,0.484375,1.46774,10.7684
3030,127,6,99365,0.0947618,0.380554,0.285792,32,0.5,1.45895,10.8186
3040,127,16,100101,0.0954638,0.372437,0.276973,32,0.5,1.44231,11.1647
3050,128,2,101213,0.0965242,0.384155,0.287631,32,0.5,1.42808,11.2742
3060,128,12,102017,0.097291,0.388489,0.291198,32,0.5,1.42803,11.6685
3070,128,22,102509,0.0977602,0.38269,0.28493,32,0.5,1.42713,11.5384
3080,129,8,105225,0.10035,0.387817,0.287467,32,0.5,1.42709,11.8917
3090,129,18,105004,0.10014,0.385315,0.285175,32,0.5,1.41869,11.82
3100,130,4,104297,0.0994654,0.386047,0.286582,32,0.5,1.41342,11.3213
3110,130,14,104382,0.0995464,0.374878,0.275331,32,0.5,1.40406,11.3848
3120,130,24,105740,0.100842,0.386658,0.285816,32,0.5,1.39999,11.4258
3130,131,10,106860,0.10191,0.393677,0.291767,33,0.515625,1.38773,11.8395
3140,131,20,106715,0.101771,0.371704,0.269933,32,0.5,1.37879,11.8303
3150,132,6,107378,0.102404,0.378418,0.276014,32,0.5,1.37519,11.9132
3160,132,16,108153,0.103143,0.384644,0.281501,32,0.5,1.37558,12.5655
3170,133,2,109242,0.104181,0.397156,0.292974,32,0.5,1.36722,12.4713
3180,133,12,110340,0.105228,0.381958,0.27673,33,0.515625,1.36249,12.6996
3190,133,22,111056,0.105911,0.381042,0.275131,34,0.53125,1.35583,13.0109
3200,134,8,110901,0.105763,0.379944,0.27418,33,0.515625,1.34339,12.4682
3210,134,18,112909,0.107678,0.39502,0.287341,34,0.53125,1.3325,13.1758
3220,135,4,114369,0.109071,0.388123,0.279052,34,0.53125,1.32289,13.4851
3230,135,14,114697,0.109384,0.393921,0.284537,34,0.53125,1.3186,13.5649
