iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
650,28,2,2831,0.00269985,0.0552979,0.052598,4,0.0625,4.00309,1.00557
660,28,12,2803,0.00267315,0.0567017,0.0540285,4,0.0625,3.99216,1.54522
670,28,22,2740,0.00261307,0.053894,0.051281,4,0.0625,3.94306,1.11206
680,29,8,2824,0.00269318,0.0588989,0.0562057,4,0.0625,3.97406,1.00659
690,29,18,2868,0.00273514,0.055481,0.0527458,4,0.0625,3.94273,1.58515
700,30,4,3144,0.00299835,0.0610352,0.0580368,4,0.0625,3.97111,1.52064
710,30,14,3146,0.00300026,0.0563965,0.0533962,4,0.0625,3.94156,1.44179
720,30,24,3198,0.00304985,0.0633545,0.0603046,4,0.0625,3.96933,1.56061
730,31,10,3288,0.00313568,0.0726318,0.0694962,4,0.0625,4.03038,1.47456
740,31,20,3201,0.00305271,0.0686646,0.0656118,4,0.0625,4.01723,1.51859
750,32,6,3347,0.00319195,0.0744019,0.0712099,4,0.0625,4.04959,1.54624
760,32,16,3398,0.00324059,0.0691528,0.0659122,4,0.0625,3.98574,1.29843
770,33,2,3613,0.00344563,0.0740356,0.07059,4,0.0625,3.98305,1.48685
780,33,12,3864,0.003685,0.0787964,0.0751114,4,0.0625,4.00719,1.29638
790,33,22,3889,0.00370884,0.0820923,0.0783834,4,0.0625,4.05087,1.27386
800,34,8,3984,0.00379944,0.0809937,0.0771942,4,0.0625,3.98492,1.21958
810,34,18,4379,0.00417614,0.0847168,0.0805407,4,0.0625,3.96464,1.3312
820,35,4,4435,0.00422955,0.0891113,0.0848818,4,0.0625,4.00662,1.69267
830,35,14,4184,0.00399017,0.0840454,0.0800552,4,0.0625,3.99006,1.23184
840,35,24,4416,0.00421143,0.0878296,0.0836182,4,0.0625,3.98366,1.15814
850,36,10,4253,0.00405598,0.0897827,0.0857267,4,0.0625,4.00883,1.34451
860,36,20,4610,0.00439644,0.0987549,0.0943584,4,0.0625,4.01328,1.39421
870,37,6,4904,0.00467682,0.0967407,0.0920639,4,0.0625,3.98404,1.7408
880,37,16,5074,0.00483894,0.100952,0.0961132,4,0.0625,3.98062,1.56672
890,38,2,4989,0.00475788,0.103943,0.099185,4,0.0625,4.01787,1.53395
900,38,12,5074,0.00483894,0.108093,0.103254,4,0.0625,4.04305,1.4121
910,38,22,5244,0.00500107,0.111389,0.106388,4,0.0625,3.99984,1.57696
920,39,8,5467,0.00521374,0.11084,0.105626,4,0.0625,3.98739,1.52784
930,39,18,5894,0.00562096,0.123474,0.117853,4,0.0625,3.99033,1.48685
940,40,4,6212,0.00592422,0.131897,0.125973,4,0.0625,3.98666,1.62717
950,40,14,6464,0.00616455,0.152466,0.146301,4,0.0625,4.08469,1.75002
960,40,24,6613,0.00630665,0.145874,0.139567,4,0.0625,4.0303,1.46326
970,41,10,6982,0.00665855,0.151611,0.144953,5,0.078125,4.02095,1.40083
980,41,20,7033,0.00670719,0.150818,0.144111,4,0.0625,4.01371,1.55136
990,42,6,7227,0.0068922,0.154419,0.147527,4,0.0625,4.02376,1.62707
1000,42,16,7480,0.00713348,0.151672,0.144539,4,0.0625,4.01107,1.94048
1010,43,2,7452,0.00710678,0.154053,0.146946,5,0.078125,4.02358,1.76845
1020,43,12,7799,0.00743771,0.164734,0.157296,4,0.0625,4.0307,1.5104
1030,43,22,7829,0.00746632,0.155823,0.148356,6,0.09375,4.00296,1.55136
1040,44,8,8148,0.00777054,0.164062,0.156292,6,0.09375,3.98255,1.78176
1050,44,18,8151,0.0077734,0.171875,0.164102,5,0.078125,4.01998,1.4807
1060,45,4,8261,0.0078783,0.171997,0.164119,5,0.078125,4.01325,1.55853
1070,45,14,8270,0.00788689,0.176208,0.168322,6,0.09375,4.04758,1.60154
1080,45,24,8907,0.00849438,0.189026,0.180532,6,0.09375,4.04091,1.94662
1090,46,10,8981,0.00856495,0.185608,0.177043,6,0.09375,4.04189,1.8217
1100,46,20,9120,0.00869751,0.189331,0.180634,6,0.09375,4.04919,1.87494
1110,47,6,9291,0.00886059,0.187378,0.178517,6,0.09375,4.04869,1.76435
1120,47,16,9631,0.00918484,0.206055,0.19687,6,0.09375,4.05957,1.98451
1130,48,2,10031,0.00956631,0.205505,0.195939,6,0.09375,4.05025,1.88826
1140,48,12,9887,0.00942898,0.197815,0.188386,6,0.09375,4.02113,1.86778
1150,48,22,9871,0.00941372,0.196899,0.187486,6,0.09375,4.00177,1.91386
1160,49,8,9831,0.00937557,0.194946,0.185571,6,0.09375,3.98361,1.92922
1170,49,18,10320,0.00984192,0.205872,0.19603,6,0.09375,3.96567,1.95584
1180,50,4,10229,0.00975513,0.221558,0.211802,6,0.09375,3.99581,1.77869
1190,50,14,10400,0.00991821,0.221436,0.211517,6,0.09375,4.00285,1.88314
1200,50,24,10691,0.0101957,0.218262,0.208066,6,0.09375,3.97521,1.62509
1210,51,10,10859,0.0103559,0.214844,0.204488,6,0.09375,3.98334,1.99987
1220,51,20,11397,0.010869,0.223206,0.212337,6,0.09375,3.95888,2.05619
1230,52,6,11614,0.011076,0.227478,0.216402,6,0.09375,3.94565,1.70086
1240,52,16,11815,0.0112677,0.233948,0.22268,6,0.09375,3.93728,1.63021
1250,53,2,11933,0.0113802,0.228333,0.216952,6,0.09375,3.89875,1.89338
1260,53,12,12234,0.0116673,0.231873,0.220205,6,0.09375,3.90242,2.01933
1270,53,22,12593,0.0120096,0.254089,0.24208,6,0.09375,3.92746,1.86982
1280,54,8,12900,0.0123024,0.257385,0.245083,6,0.09375,3.88337,1.96403
1290,54,18,13108,0.0125008,0.254578,0.242077,6,0.09375,3.85457,2.14938
1300,55,4,13459,0.0128355,0.268799,0.255963,6,0.09375,3.84937,2.05005
1310,55,14,13451,0.0128279,0.261841,0.249013,7,0.109375,3.84074,1.98656
1320,55,24,13596,0.0129662,0.265869,0.252903,8,0.125,3.80433,2.21389
1330,56,10,14152,0.0134964,0.289368,0.275871,8,0.125,3.82863,1.99475
1340,56,20,14324,0.0136604,0.273376,0.259716,8,0.125,3.80115,2.15555
1350,57,6,14550,0.013876,0.272461,0.258585,8,0.125,3.78817,1.99066
1360,57,16,15180,0.0144768,0.269958,0.255482,8,0.125,3.73582,2.20979
1370,58,2,15348,0.014637,0.275635,0.260998,8,0.125,3.74279,2.36544
1380,58,12,15917,0.0151796,0.286438,0.271258,8,0.125,3.71519,2.08282
1390,58,22,16280,0.0155258,0.28479,0.269264,8,0.125,3.69732,2.30195
1400,59,8,16812,0.0160332,0.293945,0.277912,9,0.140625,3.6899,2.20467
1410,59,18,16830,0.0160503,0.298584,0.282534,8,0.125,3.69594,2.35725
1420,60,4,16838,0.016058,0.30542,0.289362,8,0.125,3.67286,2.34598
1430,60,14,17042,0.0162525,0.301758,0.285505,8,0.125,3.66543,2.37056
1440,60,24,16967,0.016181,0.309875,0.293694,9,0.140625,3.68209,2.27738
1450,61,10,17257,0.0164576,0.320679,0.304221,9,0.140625,3.67154,2.33267
1460,61,20,17162,0.016367,0.308533,0.292166,9,0.140625,3.60234,2.27021
1470,62,6,17896,0.017067,0.307861,0.290794,9,0.140625,3.6211,2.45658
1480,62,16,17611,0.0167952,0.317627,0.300832,9,0.140625,3.67604,2.26304
1490,63,2,18280,0.0174332,0.325562,0.308128,9,0.140625,3.68297,2.4576
1500,63,12,19291,0.0183973,0.343506,0.325109,9,0.140625,3.67668,2.65421
1510,63,22,19590,0.0186825,0.350464,0.331781,9,0.140625,3.67505,2.5559
1520,64,8,19846,0.0189266,0.352722,0.333796,9,0.140625,3.63426,2.37363
1530,64,18,20442,0.019495,0.354492,0.334997,9,0.140625,3.61689,2.44538
1540,65,4,20620,0.0196648,0.346375,0.32671,10,0.15625,3.58776,2.52826
1550,65,14,20823,0.0198584,0.355957,0.336099,10,0.15625,3.58464,2.42074
1560,65,24,21324,0.0203362,0.357727,0.337391,10,0.15625,3.55886,2.46787
1570,66,10,21408,0.0204163,0.350891,0.330475,10,0.15625,3.52489,2.5897
1580,66,20,21721,0.0207148,0.356689,0.335975,10,0.15625,3.50039,2.76173
1590,67,6,21899,0.0208845,0.368042,0.347157,10,0.15625,3.46241,2.48422
1600,67,16,21688,0.0206833,0.348572,0.327888,10,0.15625,3.409,2.55078
1610,68,2,21757,0.0207491,0.345093,0.324344,10,0.15625,3.35528,2.69005
1620,68,12,21867,0.020854,0.344238,0.323384,10,0.15625,3.35111,2.4832
1630,68,22,22054,0.0210323,0.344238,0.323206,11,0.171875,3.32599,2.36237
1640,69,8,22198,0.0211697,0.345215,0.324045,11,0.171875,3.31674,2.75251
1650,69,18,22692,0.0216408,0.34967,0.32803,11,0.171875,3.27653,2.95834
1660,70,4,22694,0.0216427,0.34491,0.323267,11,0.171875,3.30264,2.74637
1670,70,14,23309,0.0222292,0.36261,0.340381,11,0.171875,3.29709,2.59482
1680,70,24,23645,0.0225496,0.383606,0.361056,12,0.1875,3.3009,2.86822
1690,71,10,24374,0.0232449,0.384949,0.361704,12,0.1875,3.30595,2.84979
1700,71,20,24379,0.0232496,0.369507,0.346257,12,0.1875,3.2533,2.58662
1710,72,6,24341,0.0232134,0.36377,0.340556,12,0.1875,3.21178,2.6839
1720,72,16,24485,0.0233507,0.355469,0.332118,11,0.171875,3.19218,2.58768
1730,73,2,24899,0.0237455,0.350586,0.32684,11,0.171875,3.1618,2.49037
1740,73,12,24831,0.0236807,0.353638,0.329957,11,0.171875,3.14232,2.66035
1750,73,22,24445,0.0233126,0.340881,0.317569,12,0.1875,3.12454,2.94502
1760,74,8,25088,0.0239258,0.34668,0.322754,12,0.1875,3.13043,2.57331
1770,74,18,25427,0.0242491,0.343811,0.319562,12,0.1875,3.09586,2.6839
1780,75,4,24787,0.0236387,0.326599,0.30296,12,0.1875,3.06565,2.68595
1790,75,14,25275,0.0241041,0.322327,0.298223,12,0.1875,3.0403,2.87642
1800,75,24,26137,0.0249262,0.32782,0.302894,13,0.203125,3.03155,2.73203
1810,76,10,26146,0.0249348,0.339539,0.314604,14,0.21875,3.0419,2.7648
1820,76,20,26604,0.0253716,0.359314,0.333942,14,0.21875,3.0332,2.83546
1830,77,6,27085,0.0258303,0.353027,0.327197,14,0.21875,2.98879,2.95731
1840,77,16,27306,0.026041,0.352295,0.326254,14,0.21875,2.97626,2.83443
1850,78,2,27904,0.0266113,0.355957,0.329346,14,0.21875,2.96747,2.9911
1860,78,12,28503,0.0271826,0.347961,0.320779,14,0.21875,2.92918,3.00237
1870,78,22,28283,0.0269728,0.344849,0.317876,14,0.21875,2.90455,2.80371
1880,79,8,29091,0.0277433,0.347046,0.319303,14,0.21875,2.90449,2.81194
1890,79,18,29488,0.0281219,0.347412,0.31929,14,0.21875,2.87914,2.96038
1900,80,4,29873,0.0284891,0.360474,0.331985,14,0.21875,2.86748,3.24915
1910,80,14,29913,0.0285273,0.361877,0.33335,15,0.234375,2.82047,3.16557
1920,80,24,30392,0.0289841,0.351868,0.322884,15,0.234375,2.7734,3.25734
1930,81,10,30688,0.0292664,0.348206,0.318939,15,0.234375,2.75188,3.31571
1940,81,20,30936,0.0295029,0.363403,0.3339,15,0.234375,2.77494,3.31878
1950,82,6,31979,0.0304976,0.352478,0.32198,15,0.234375,2.71195,3.12218
1960,82,16,32536,0.0310287,0.355164,0.324135,15,0.234375,2.70299,3.40582
1970,83,2,32728,0.0312119,0.353882,0.32267,15,0.234375,2.66545,3.18054
1980,83,12,32998,0.0314693,0.343384,0.311914,15,0.234375,2.62822,3.60141
1990,83,22,33600,0.0320435,0.359619,0.327576,14,0.21875,2.66235,3.8144
2000,84,8,33912,0.032341,0.347534,0.315193,14,0.21875,2.62657,3.57786
2010,84,18,33702,0.0321407,0.35791,0.325769,14,0.21875,2.64166,3.3321
2020,85,4,33656,0.0320969,0.359619,0.327522,14,0.21875,2.63078,3.2297
2030,85,14,33815,0.0322485,0.376465,0.344216,14,0.21875,2.64709,3.16314
2040,85,24,33718,0.032156,0.365234,0.333078,14,0.21875,2.62437,3.16006
2050,86,10,34080,0.0325012,0.342834,0.310333,15,0.234375,2.58487,3.54509
2060,86,20,34620,0.0330162,0.337585,0.304569,15,0.234375,2.56136,3.44371
2070,87,6,34087,0.0325079,0.329224,0.296716,15,0.234375,2.55252,3.36589
2080,87,16,34429,0.0328341,0.325378,0.292544,15,0.234375,2.5152,3.56864
2090,88,2,34376,0.0327835,0.326233,0.293449,15,0.234375,2.50675,3.05664
2100,88,12,35965,0.0342989,0.33197,0.297671,15,0.234375,2.47214,3.75398
2110,88,22,36790,0.0350857,0.325684,0.290598,15,0.234375,2.43681,3.74477
2120,89,8,37119,0.0353994,0.325378,0.289979,15,0.234375,2.42778,3.94138
2130,89,18,36796,0.0350914,0.334106,0.299015,15,0.234375,2.42833,3.78061
2140,90,4,37999,0.0362387,0.337036,0.300797,15,0.234375,2.41038,3.74067
2150,90,14,38930,0.0371265,0.341248,0.304121,15,0.234375,2.40493,3.89939
2160,90,24,40074,0.0382175,0.351379,0.313162,15,0.234375,2.38932,3.6864
2170,91,10,40424,0.0385513,0.360962,0.322411,15,0.234375,2.37781,3.97312
2180,91,20,40777,0.038888,0.371338,0.33245,15,0.234375,2.36828,3.8103
2190,92,6,40759,0.0388708,0.348694,0.309823,15,0.234375,2.33624,3.74579
2200,92,16,41553,0.039628,0.358276,0.318648,15,0.234375,2.32567,3.98541
2210,93,2,42085,0.0401354,0.349731,0.309596,15,0.234375,2.30602,4.24448
2220,93,12,42587,0.0406141,0.355225,0.31461,15,0.234375,2.2992,4.50253
2230,93,22,44226,0.0421772,0.374146,0.331968,15,0.234375,2.29783,4.33203
2240,94,8,43889,0.0418558,0.364624,0.322768,15,0.234375,2.28891,4.25574
2250,94,18,43777,0.041749,0.360352,0.318603,15,0.234375,2.27466,3.94547
2260,95,4,44171,0.0421247,0.364746,0.322621,15,0.234375,2.25221,3.93318
2270,95,14,44519,0.0424566,0.36554,0.323083,16,0.25,2.24484,4.17382
2280,95,24,45041,0.0429544,0.387146,0.344192,16,0.25,2.24627,4.48205
2290,96,10,45711,0.0435934,0.377808,0.334214,16,0.25,2.22433,4.44314
2300,96,20,46273,0.0441294,0.376099,0.331969,16,0.25,2.2127,4.44211
2310,97,6,46478,0.0443249,0.372803,0.328478,16,0.25,2.1841,4.36832
2320,97,16,47518,0.0453167,0.377136,0.33182,16,0.25,2.18937,4.6336
2330,98,2,47388,0.0451927,0.35376,0.308567,17,0.265625,2.16885,4.46874
2340,98,12,48134,0.0459042,0.366394,0.32049,16,0.25,2.1519,4.42061
2350,98,22,48720,0.046463,0.37262,0.326157,17,0.265625,2.13834,4.52198
2360,99,8,49947,0.0476332,0.386597,0.338964,17,0.265625,2.13072,4.76774
2370,99,18,51007,0.0486441,0.384644,0.335999,17,0.265625,2.13767,4.8128
2380,100,4,50610,0.0482655,0.376099,0.327833,17,0.265625,2.11889,4.83328
2390,100,14,50889,0.0485315,0.364197,0.315665,17,0.265625,2.11913,4.83123
2400,100,24,51530,0.0491428,0.379639,0.330496,17,0.265625,2.10519,4.87322
2410,101,10,52960,0.0505066,0.393921,0.343414,17,0.265625,2.08896,5.49274
2420,101,20,53896,0.0513992,0.385986,0.334587,18,0.28125,2.0761,5.34016
2430,102,6,55573,0.0529985,0.406555,0.353557,18,0.28125,2.07086,5.34426
2440,102,16,56013,0.0534182,0.40387,0.350451,18,0.28125,2.0673,5.56442
2450,103,2,56254,0.053648,0.397888,0.34424,18,0.28125,2.07495,5.52448
2460,103,12,56177,0.0535746,0.378479,0.324904,19,0.296875,2.06076,5.64224
2470,103,22,56432,0.0538177,0.356812,0.302994,18,0.28125,2.03629,5.57773
2480,104,8,56207,0.0536032,0.370667,0.317063,18,0.28125,2.03253,5.47632
2490,104,18,57447,0.0547857,0.378601,0.323815,18,0.28125,2.01837,5.85421
2500,105,4,58230,0.0555325,0.37677,0.321238,19,0.296875,2.00566,5.45587
2510,105,14,59036,0.0563011,0.359375,0.303074,19,0.296875,1.9923,5.78867
2520,105,24,59532,0.0567741,0.362061,0.305286,19,0.296875,1.98361,5.70368
2530,106,10,60330,0.0575352,0.374146,0.31661,19,0.296875,1.97818,5.99347
2540,106,20,61205,0.0583696,0.371582,0.313212,19,0.296875,1.973,6.10304
2550,107,6,61353,0.0585108,0.375122,0.316611,19,0.296875,1.96539,6.07437
2560,107,16,62037,0.0591631,0.354858,0.295695,19,0.296875,1.94287,6.41843
2570,108,2,62058,0.0591831,0.348938,0.289755,20,0.3125,1.93686,6.09792
2580,108,12,63730,0.0607777,0.357422,0.296644,21,0.328125,1.92137,6.43789
2590,108,22,63821,0.0608644,0.362793,0.301929,21,0.328125,1.91623,6.33446
2600,109,8,63999,0.0610342,0.368896,0.307862,23,0.359375,1.90564,5.84499
2610,109,18,64603,0.0616102,0.363953,0.302342,24,0.375,1.9025,6.44301
2620,110,4,65536,0.0625,0.376465,0.313965,24,0.375,1.89263,6.30579
2630,110,14,67020,0.0639153,0.391907,0.327991,25,0.390625,1.88253,6.60275
2640,110,24,67157,0.0640459,0.3797,0.315654,26,0.40625,1.8569,6.68365
2650,111,10,67380,0.0642586,0.384583,0.320324,26,0.40625,1.84732,6.56794
2660,111,20,67899,0.0647535,0.380249,0.315495,26,0.40625,1.83458,6.64371
2670,112,6,68272,0.0651093,0.389771,0.324661,26,0.40625,1.83759,6.71744
2680,112,16,68553,0.0653772,0.398193,0.332816,26,0.40625,1.82936,6.7799
2690,113,2,69889,0.0666513,0.386353,0.319701,26,0.40625,1.81862,6.7625
2700,113,12,70641,0.0673685,0.383057,0.315688,26,0.40625,1.81637,6.83725
2710,113,22,71235,0.067935,0.376038,0.308103,26,0.40625,1.80983,6.99187
2720,114,8,70867,0.067584,0.356934,0.28935,26,0.40625,1.80513,6.96832
2730,114,18,72086,0.0687466,0.367371,0.298624,26,0.40625,1.80047,7.37075
2740,115,4,72879,0.0695028,0.36908,0.299577,27,0.421875,1.79265,7.52128
2750,115,14,73270,0.0698757,0.360718,0.290842,26,0.40625,1.78472,7.3472
2760,115,24,74209,0.0707712,0.365723,0.294951,27,0.421875,1.77483,7.16493
2770,116,10,74764,0.0713005,0.375793,0.304493,27,0.421875,1.77196,7.54176
2780,116,20,75783,0.0722723,0.370056,0.297784,26,0.40625,1.76005,7.63187
2790,117,6,75658,0.0721531,0.376465,0.304312,26,0.40625,1.76143,7.59603
2800,117,16,76333,0.0727968,0.37915,0.306354,27,0.421875,1.75533,7.7895
2810,118,2,77321,0.0737391,0.389709,0.31597,27,0.421875,1.74293,8.07629
2820,118,12,76903,0.0733404,0.390015,0.316674,27,0.421875,1.74188,7.48032
2830,118,22,76616,0.0730667,0.387146,0.314079,27,0.421875,1.73627,7.8633
2840,119,8,76843,0.0732832,0.375427,0.302144,28,0.4375,1.7338,7.46803
2850,119,18,78962,0.075304,0.372498,0.297194,28,0.4375,1.72101,7.89914
2860,120,4,78899,0.0752439,0.36969,0.294446,27,0.421875,1.70812,8.31283
2870,120,14,79746,0.0760517,0.37146,0.295408,28,0.4375,1.69866,8.52787
2880,120,24,80783,0.0770407,0.371765,0.294724,28,0.4375,1.68184,7.22838
2890,121,10,82390,0.0785732,0.372192,0.293619,28,0.4375,1.6769,8.78694
2900,121,20,82772,0.0789375,0.376587,0.297649,29,0.453125,1.66402,8.44698
2910,122,6,83532,0.0796623,0.382874,0.303211,29,0.453125,1.65919,8.48691
2920,122,16,84400,0.0804901,0.376892,0.296402,29,0.453125,1.65748,8.8791
2930,123,2,85077,0.0811357,0.369324,0.288188,29,0.453125,1.64209,9.05421
2940,123,12,85829,0.0818529,0.381104,0.299251,29,0.453125,1.63863,9.18323
2950,123,22,86418,0.0824146,0.386963,0.304548,28,0.4375,1.6271,9.1351
2960,124,8,86007,0.0820227,0.381897,0.299874,30,0.46875,1.61046,9.03373
2970,124,18,86742,0.0827236,0.381714,0.29899,29,0.453125,1.60757,9.07366
2980,125,4,87264,0.0832214,0.366943,0.283722,30,0.46875,1.59858,9.25184
2990,125,14,87300,0.0832558,0.364258,0.281002,30,0.46875,1.5801,8.73882
3000,125,24,88776,0.0846634,0.370911,0.286247,30,0.46875,1.57747,9.31942
3010,126,10,90328,0.0861435,0.368896,0.282753,30,0.46875,1.55973,9.69421
3020,126,20,91049,0.0868311,0.369629,0.282798,30,0.46875,1.55233,10.6035
3030,127,6,91753,0.0875025,0.388428,0.300925,30,0.46875,1.55426,9.16787
3040,127,16,92067,0.0878019,0.386047,0.298245,30,0.46875,1.55176,10.3291
3050,128,2,92233,0.0879602,0.378052,0.290092,30,0.46875,1.54525,9.73517
3060,128,12,92531,0.0882444,0.378967,0.290723,30,0.46875,1.53321,10.1612
3070,128,22,93066,0.0887547,0.367432,0.278677,30,0.46875,1.51958,8.38861
3080,129,8,93081,0.088769,0.366638,0.277869,30,0.46875,1.50515,8.44288
3090,129,18,93740,0.0893974,0.36261,0.273212,30,0.46875,1.48984,10.0219
3100,130,4,94699,0.090312,0.354126,0.263814,30,0.46875,1.47257,10.4079
3110,130,14,95771,0.0913343,0.365967,0.274632,30,0.46875,1.47064,10.0311
3120,130,24,96718,0.0922375,0.368652,0.276415,30,0.46875,1.47032,10.5339
3130,131,10,97417,0.0929041,0.366577,0.273673,30,0.46875,1.45898,10.0311
3140,131,20,99136,0.0945435,0.360046,0.265503,30,0.46875,1.44197,11.1421
3150,132,6,99831,0.0952063,0.371582,0.276376,31,0.484375,1.4418,11.0469
3160,132,16,98503,0.0939398,0.365417,0.271478,31,0.484375,1.43688,10.7602
3170,133,2,99414,0.0948086,0.378662,0.283854,31,0.484375,1.43174,10.6291
3180,133,12,100452,0.0957985,0.390137,0.294338,32,0.5,1.42094,10.6947
3190,133,22,101358,0.0966625,0.380554,0.283892,32,0.5,1.41227,11.1391
3200,134,8,101828,0.0971107,0.388916,0.291805,32,0.5,1.40781,11.0336
3210,134,18,102315,0.0975752,0.377441,0.279866,32,0.5,1.3971,10.9517
3220,135,4,103777,0.0989695,0.379456,0.280486,32,0.5,1.3933,11.6378
3230,135,14,105514,0.100626,0.390381,0.289755,32,0.5,1.3842,11.5252
