iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
350,15,14,740,0.000705719,0.026001,0.0252953,4,0.0625,5.23687,0.69632
360,15,24,896,0.000854492,0.0332031,0.0323486,4,0.0625,5.34791,1.38445
370,16,10,1064,0.00101471,0.0358887,0.034874,4,0.0625,4.94145,0.876544
380,16,20,1112,0.00106049,0.038208,0.0371475,4,0.0625,5.07666,1.49402
390,17,6,1076,0.00102615,0.0341797,0.0331535,4,0.0625,4.77407,0.86528
400,17,16,1162,0.00110817,0.0348511,0.0337429,4,0.0625,4.60385,1.00966
410,18,2,1233,0.00117588,0.0408325,0.0396566,4,0.0625,4.83195,1.11309
420,18,12,1305,0.00124454,0.0431519,0.0419073,4,0.0625,4.82839,1.41619
430,18,22,1429,0.0013628,0.041748,0.0403852,4,0.0625,4.54238,0.910336
440,19,8,1407,0.00134182,0.0412598,0.0399179,4,0.0625,4.52591,0.956416
450,19,18,1540,0.00146866,0.0424194,0.0409508,4,0.0625,4.4974,0.98304
460,20,4,1627,0.00155163,0.0494995,0.0479479,4,0.0625,4.71015,0.96768
470,20,14,1626,0.00155067,0.0479126,0.0463619,4,0.0625,4.57812,1.38445
480,20,24,1853,0.00176716,0.0474243,0.0456572,4,0.0625,4.28831,0.960512
490,21,10,1823,0.00173855,0.0464478,0.0447092,4,0.0625,4.33486,0.95232
500,21,20,1723,0.00164318,0.043457,0.0418139,4,0.0625,4.41145,1.23699
510,22,6,1619,0.001544,0.045105,0.043561,4,0.0625,4.40773,1.07725
520,22,16,1864,0.00177765,0.0534058,0.0516281,4,0.0625,4.44492,1.15814
530,23,2,2092,0.00199509,0.0595093,0.0575142,4,0.0625,4.40708,1.47661
540,23,12,2152,0.00205231,0.0557251,0.0536728,4,0.0625,4.27575,1.08954
550,23,22,2335,0.00222683,0.0568237,0.0545969,4,0.0625,4.12834,1.0793
560,24,8,2313,0.00220585,0.0554199,0.0532141,4,0.0625,4.14882,1.38854
570,24,18,2398,0.00228691,0.0574951,0.0552082,4,0.0625,4.24287,1.52781
580,25,4,2535,0.00241756,0.0587769,0.0563593,4,0.0625,4.20155,1.13357
590,25,14,2828,0.00269699,0.0708618,0.0681648,4,0.0625,4.26948,1.1305
600,25,24,2945,0.00280857,0.0733032,0.0704947,4,0.0625,4.33135,1.49811
610,26,10,3213,0.00306416,0.0845337,0.0814695,4,0.0625,4.36304,1.38138
620,26,20,3413,0.00325489,0.0858765,0.0826216,4,0.0625,4.2955,1.53498
630,27,6,3209,0.00306034,0.0813599,0.0782995,4,0.0625,4.28321,1.35782
640,27,16,3363,0.00320721,0.0873413,0.0841341,4,0.0625,4.27631,0.996352
650,28,2,3527,0.00336361,0.0969849,0.0936213,4,0.0625,4.38918,1.57491
660,28,12,3542,0.00337791,0.0908813,0.0875034,4,0.0625,4.29134,1.18067
670,28,22,3798,0.00362206,0.0992432,0.0956211,4,0.0625,4.29858,1.46227
680,29,8,3925,0.00374317,0.103027,0.0992842,4,0.0625,4.33231,1.35066
690,29,18,4192,0.0039978,0.104858,0.100861,4,0.0625,4.24554,1.60973
700,30,4,4399,0.00419521,0.114624,0.110429,4,0.0625,4.32544,1.6425
710,30,14,4468,0.00426102,0.117004,0.112743,4,0.0625,4.29885,1.41005
720,30,24,4542,0.00433159,0.118652,0.114321,4,0.0625,4.27775,1.22982
730,31,10,4653,0.00443745,0.11554,0.111102,4,0.0625,4.2032,1.19706
740,31,20,5020,0.00478745,0.129761,0.124973,4,0.0625,4.26788,1.16122
750,32,6,5630,0.00536919,0.152344,0.146975,4,0.0625,4.338,1.39776
760,32,16,5873,0.00560093,0.166443,0.160842,4,0.0625,4.39575,1.7152
770,33,2,5954,0.00567818,0.1651,0.159422,4,0.0625,4.339,1.61894
780,33,12,6161,0.00587559,0.17157,0.165694,4,0.0625,4.34634,1.66605
790,33,22,6323,0.00603008,0.182007,0.175977,4,0.0625,4.40511,1.73261
800,34,8,6211,0.00592327,0.17334,0.167417,4,0.0625,4.34564,1.59232
810,34,18,6191,0.0059042,0.172363,0.166459,4,0.0625,4.33791,1.65786
820,35,4,6387,0.00609112,0.178101,0.172009,4,0.0625,4.34618,1.56058
830,35,14,6289,0.00599766,0.164185,0.158187,5,0.078125,4.22304,1.62611
840,35,24,6367,0.00607204,0.167175,0.161103,5,0.078125,4.22921,1.72134
850,36,10,6567,0.00626278,0.179932,0.173669,5,0.078125,4.29923,1.7705
860,36,20,6812,0.00649643,0.174377,0.167881,5,0.078125,4.18642,1.51347
870,37,6,7232,0.00689697,0.191406,0.184509,5,0.078125,4.24643,1.49197
880,37,16,7807,0.00744534,0.204651,0.197206,5,0.078125,4.21964,1.77869
890,38,2,8092,0.00771713,0.218323,0.210606,5,0.078125,4.26422,1.99168
900,38,12,8216,0.00783539,0.229736,0.221901,5,0.078125,4.32508,1.80531
910,38,22,8388,0.00799942,0.234009,0.226009,6,0.09375,4.32698,1.48173
920,39,8,8418,0.00802803,0.239746,0.231718,5,0.078125,4.3431,1.66502
930,39,18,8492,0.0080986,0.240234,0.232136,7,0.109375,4.33886,1.40493
940,40,4,8823,0.00841427,0.235718,0.227304,6,0.09375,4.22029,1.43974
950,40,14,9206,0.00877953,0.243408,0.234629,7,0.109375,4.19831,1.72032
960,40,24,9695,0.00924587,0.256409,0.247163,7,0.109375,4.18908,1.39571
970,41,10,9742,0.0092907,0.253113,0.243822,7,0.109375,4.18084,1.54624
980,41,20,10027,0.00956249,0.26239,0.252828,7,0.109375,4.20824,1.85139
990,42,6,10153,0.00968266,0.260254,0.250571,7,0.109375,4.16355,1.92307
1000,42,16,10535,0.010047,0.270447,0.2604,6,0.09375,4.14354,1.72339
1010,43,2,10646,0.0101528,0.271118,0.260965,6,0.09375,4.14127,1.8729
1020,43,12,11013,0.0105028,0.277588,0.267085,7,0.109375,4.10987,1.87904
1030,43,22,10939,0.0104322,0.279358,0.268926,7,0.109375,4.1392,1.80429
1040,44,8,10643,0.01015,0.267395,0.257245,7,0.109375,4.12296,1.90362
1050,44,18,11165,0.0106478,0.283813,0.273166,7,0.109375,4.11598,1.9753
1060,45,4,11567,0.0110312,0.289429,0.278398,7,0.109375,4.06183,1.98042
1070,45,14,11723,0.0111799,0.297974,0.286794,7,0.109375,4.06219,2.13194
1080,45,24,11788,0.0112419,0.306763,0.295521,7,0.109375,4.1027,1.55955
1090,46,10,11489,0.0109568,0.289185,0.278228,8,0.125,4.05667,1.92922
1100,46,20,11586,0.0110493,0.286011,0.274961,8,0.125,4.02219,2.0439
1110,47,6,11525,0.0109911,0.282471,0.27148,8,0.125,4.01684,1.84422
1120,47,16,11979,0.0114241,0.279907,0.268483,8,0.125,3.97753,2.02547
1130,48,2,12170,0.0116062,0.292603,0.280996,8,0.125,4.05854,1.8432
1140,48,12,12823,0.012229,0.312317,0.300088,8,0.125,4.0186,2.13299
1150,48,22,13272,0.0126572,0.311035,0.298378,8,0.125,3.97828,2.19648
1160,49,8,12734,0.0121441,0.296387,0.284243,8,0.125,3.99007,1.83296
1170,49,18,13143,0.0125341,0.3125,0.299966,8,0.125,3.96662,2.09101
1180,50,4,13381,0.0127611,0.313843,0.301082,8,0.125,3.91145,2.0071
1190,50,14,13485,0.0128603,0.316284,0.303424,8,0.125,3.88385,2.1207
1200,50,24,13747,0.0131102,0.324402,0.311292,8,0.125,3.89343,2.16371
1210,51,10,14354,0.013689,0.323975,0.310286,8,0.125,3.79881,2.176
1220,51,20,14998,0.0143032,0.339783,0.32548,8,0.125,3.77714,2.01421
1230,52,6,15160,0.0144577,0.346375,0.331917,8,0.125,3.7774,2.07462
1240,52,16,15397,0.0146837,0.336609,0.321925,8,0.125,3.71153,2.05722
1250,53,2,15433,0.0147181,0.345642,0.330924,8,0.125,3.7302,2.21389
1260,53,12,15462,0.0147457,0.343689,0.328943,9,0.140625,3.7316,2.13299
1270,53,22,15616,0.0148926,0.342712,0.32782,8,0.125,3.68168,2.09514
1280,54,8,15845,0.015111,0.34137,0.326259,9,0.140625,3.66632,2.20774
1290,54,18,16175,0.0154257,0.337708,0.322282,8,0.125,3.60443,2.11661
1300,55,4,16495,0.0157309,0.349426,0.333695,8,0.125,3.59891,2.30707
1310,55,14,16294,0.0155392,0.354126,0.338587,8,0.125,3.63616,2.09408
1320,55,24,17362,0.0165577,0.370361,0.353804,8,0.125,3.61194,2.13504
1330,56,10,17122,0.0163288,0.340271,0.323942,8,0.125,3.50918,2.26918
1340,56,20,17376,0.016571,0.341309,0.324738,9,0.140625,3.49583,2.25075
1350,57,6,17596,0.0167809,0.348938,0.332157,9,0.140625,3.49059,1.79917
1360,57,16,17745,0.016923,0.356262,0.339339,10,0.15625,3.51473,2.04288
1370,58,2,17435,0.0166273,0.343628,0.327001,10,0.15625,3.46286,1.88006
1380,58,12,17788,0.016964,0.338501,0.321537,10,0.15625,3.43104,2.05722
1390,58,22,18451,0.0175962,0.340576,0.32298,10,0.15625,3.38466,2.52416
1400,59,8,18916,0.0180397,0.336548,0.318508,11,0.171875,3.34228,2.15245
1410,59,18,19870,0.0189495,0.357971,0.339022,11,0.171875,3.3365,2.49958
1420,60,4,20475,0.0195265,0.372131,0.352605,11,0.171875,3.33807,2.51802
1430,60,14,20990,0.0200176,0.369141,0.349123,11,0.171875,3.31179,2.4361
1440,60,24,21960,0.0209427,0.385315,0.364372,11,0.171875,3.31476,2.59379
1450,61,10,22359,0.0213232,0.384216,0.362893,11,0.171875,3.27336,2.5559
1460,61,20,22927,0.0218649,0.400879,0.379014,11,0.171875,3.29578,3.03514
1470,62,6,23122,0.0220509,0.39801,0.375959,11,0.171875,3.2648,2.41971
1480,62,16,23226,0.02215,0.372681,0.350531,11,0.171875,3.22385,2.59072
1490,63,2,23947,0.0228376,0.380737,0.3579,11,0.171875,3.20492,3.05562
1500,63,12,23975,0.0228643,0.378235,0.355371,12,0.1875,3.18779,2.57126
1510,63,22,24242,0.023119,0.367065,0.343946,12,0.1875,3.16064,2.72179
1520,64,8,24113,0.0229959,0.353394,0.330398,12,0.1875,3.13802,2.58253
1530,64,18,24114,0.0229969,0.355225,0.332228,11,0.171875,3.14934,2.6471
1540,65,4,24475,0.0233412,0.359253,0.335912,12,0.1875,3.136,2.65318
1550,65,14,24603,0.0234632,0.367493,0.344029,12,0.1875,3.15843,2.62656
1560,65,24,24876,0.0237236,0.354126,0.330402,12,0.1875,3.12598,2.92045
1570,66,10,24981,0.0238237,0.350403,0.326579,13,0.203125,3.11708,2.64806
1580,66,20,25317,0.0241442,0.366638,0.342494,13,0.203125,3.11979,2.57638
1590,67,6,25644,0.024456,0.374084,0.349628,12,0.1875,3.12239,2.80166
1600,67,16,26325,0.0251055,0.37793,0.352824,13,0.203125,3.0736,3.0464
1610,68,2,26336,0.025116,0.374939,0.349823,12,0.1875,3.06841,3.06586
1620,68,12,26398,0.0251751,0.379639,0.354464,12,0.1875,3.06318,2.84877
1630,68,22,26428,0.0252037,0.37085,0.345646,12,0.1875,3.05773,2.84672
1640,69,8,27056,0.0258026,0.377197,0.351395,13,0.203125,3.03563,2.9225
1650,69,18,27398,0.0261288,0.387817,0.361689,13,0.203125,3.02698,3.00032
1660,70,4,27727,0.0264425,0.377686,0.351243,13,0.203125,2.98411,2.53747
1670,70,14,28470,0.0271511,0.381714,0.354563,13,0.203125,2.93999,2.7904
1680,70,24,29503,0.0281363,0.399353,0.371217,13,0.203125,2.94511,3.44474
1690,71,10,30488,0.0290756,0.403992,0.374916,13,0.203125,2.92948,3.06176
1700,71,20,31091,0.0296507,0.400635,0.370984,13,0.203125,2.9155,3.19078
1710,72,6,31147,0.0297041,0.40271,0.373006,13,0.203125,2.88485,3.06688
1720,72,16,31833,0.0303583,0.405823,0.375464,13,0.203125,2.85617,3.9168
1730,73,2,32277,0.0307817,0.420349,0.389567,13,0.203125,2.85942,3.39149
1740,73,12,32442,0.0309391,0.404785,0.373846,13,0.203125,2.81149,3.36282
1750,73,22,32723,0.0312071,0.388184,0.356977,13,0.203125,2.79636,3.54918
1760,74,8,33733,0.0321703,0.405762,0.373591,13,0.203125,2.79872,3.7888
1770,74,18,33647,0.0320883,0.391174,0.359086,13,0.203125,2.75056,3.2809
1780,75,4,33679,0.0321188,0.378418,0.346299,13,0.203125,2.71502,3.9383
1790,75,14,33328,0.0317841,0.363037,0.331253,13,0.203125,2.6894,3.77037
1800,75,24,34050,0.0324726,0.38031,0.347837,13,0.203125,2.70064,3.90656
1810,76,10,34783,0.0331717,0.393127,0.359956,13,0.203125,2.70091,3.82157
1820,76,20,34590,0.0329876,0.386414,0.353426,13,0.203125,2.68712,3.85024
1830,77,6,34995,0.0333738,0.367004,0.333631,13,0.203125,2.66091,3.79696
1840,77,16,35653,0.0340014,0.366455,0.332454,13,0.203125,2.64761,4.00691
1850,78,2,35834,0.034174,0.365173,0.330999,14,0.21875,2.62714,3.40685
1860,78,12,36462,0.0347729,0.365479,0.330706,14,0.21875,2.60785,4.11546
1870,78,22,37623,0.0358801,0.370422,0.334542,14,0.21875,2.60037,3.72736
1880,79,8,37814,0.0360622,0.353638,0.317575,15,0.234375,2.56955,3.8912
1890,79,18,37451,0.0357161,0.348511,0.312795,15,0.234375,2.55537,4.10624
1900,80,4,37397,0.0356646,0.352661,0.316997,15,0.234375,2.5452,3.90963
1910,80,14,38127,0.0363607,0.370178,0.333817,14,0.21875,2.53675,3.69459
1920,80,24,38827,0.0370283,0.350403,0.313375,14,0.21875,2.49776,4.15949
1930,81,10,39348,0.0375252,0.357361,0.319836,15,0.234375,2.48901,4.03763
1940,81,20,40245,0.0383806,0.372803,0.334422,15,0.234375,2.45512,4.00282
1950,82,6,40874,0.0389805,0.368469,0.329489,15,0.234375,2.4392,4.34483
1960,82,16,41501,0.0395784,0.376404,0.336825,16,0.25,2.41253,4.10214
1970,83,2,41385,0.0394678,0.372742,0.333274,15,0.234375,2.39052,4.30592
1980,83,12,41592,0.0396652,0.359558,0.319893,18,0.28125,2.38986,4.36019
1990,83,22,42137,0.040185,0.3526,0.312415,18,0.28125,2.36008,4.43802
2000,84,8,42123,0.0401716,0.366943,0.326772,18,0.28125,2.35638,4.27622
2010,84,18,42588,0.0406151,0.359558,0.318943,18,0.28125,2.34228,4.27418
2020,85,4,42801,0.0408182,0.358765,0.317946,18,0.28125,2.31961,3.96083
2030,85,14,42861,0.0408754,0.348938,0.308063,18,0.28125,2.30121,4.25779
2040,85,24,43811,0.0417814,0.351685,0.309903,18,0.28125,2.30455,4.38682
2050,86,10,44787,0.0427122,0.360413,0.3177,18,0.28125,2.30553,4.4903
2060,86,20,44590,0.0425243,0.347656,0.305132,18,0.28125,2.29822,4.08784
2070,87,6,45346,0.0432453,0.354065,0.31082,17,0.265625,2.29274,4.06118
2080,87,16,45331,0.043231,0.380981,0.33775,18,0.28125,2.30449,4.41139
2090,88,2,46347,0.0441999,0.38269,0.33849,18,0.28125,2.29777,4.56093
2100,88,12,46015,0.0438833,0.366089,0.322206,18,0.28125,2.27805,4.57933
2110,88,22,46763,0.0445967,0.368042,0.323445,18,0.28125,2.27378,4.78106
2120,89,8,46444,0.0442924,0.350403,0.30611,18,0.28125,2.24893,4.51891
2130,89,18,47657,0.0454493,0.364685,0.319236,18,0.28125,2.25213,4.76973
2140,90,4,47621,0.0454149,0.382751,0.337337,18,0.28125,2.22016,5.27053
2150,90,14,47351,0.0451574,0.379211,0.334054,18,0.28125,2.20493,4.71552
2160,90,24,48141,0.0459108,0.360352,0.314441,18,0.28125,2.18917,4.6807
2170,91,10,49550,0.0472546,0.383972,0.336718,18,0.28125,2.19413,4.95206
2180,91,20,49702,0.0473995,0.388489,0.341089,18,0.28125,2.17989,4.95309
2190,92,6,50728,0.048378,0.38501,0.336632,18,0.28125,2.16097,5.35757
2200,92,16,51214,0.0488415,0.371033,0.322191,18,0.28125,2.15419,4.98995
2210,93,2,52693,0.050252,0.376343,0.326091,19,0.296875,2.14904,5.08928
2220,93,12,52586,0.0501499,0.383179,0.333029,20,0.3125,2.14466,5.74464
2230,93,22,52032,0.0496216,0.37677,0.327148,21,0.328125,2.12598,5.17837
2240,94,8,51906,0.0495014,0.373108,0.323606,21,0.328125,2.11245,4.9152
2250,94,18,52647,0.0502081,0.366882,0.316674,21,0.328125,2.10996,5.25011
2260,95,4,53495,0.0510168,0.376465,0.325448,21,0.328125,2.09882,4.87629
2270,95,14,53733,0.0512438,0.380798,0.329555,21,0.328125,2.09766,5.51322
2280,95,24,53779,0.0512877,0.378052,0.326764,21,0.328125,2.09128,5.19373
2290,96,10,53988,0.051487,0.365417,0.313931,21,0.328125,2.07714,5.30739
2300,96,20,54652,0.0521202,0.370544,0.318424,21,0.328125,2.06869,5.57773
2310,97,6,54225,0.051713,0.387451,0.335738,21,0.328125,2.06263,5.24083
2320,97,16,55273,0.0527124,0.377686,0.324973,21,0.328125,2.03818,5.63098
2330,98,2,55110,0.052557,0.369446,0.316889,21,0.328125,2.02894,5.36576
2340,98,12,55611,0.0530348,0.382324,0.329289,21,0.328125,2.02929,5.46406
2350,98,22,55235,0.0526762,0.366516,0.31384,21,0.328125,2.01426,5.46714
2360,99,8,56388,0.0537758,0.402405,0.348629,21,0.328125,2.02201,5.60538
2370,99,18,55907,0.0533171,0.382874,0.329556,21,0.328125,2.00252,5.4272
2380,100,4,56116,0.0535164,0.383179,0.329662,22,0.34375,1.98523,5.8153
2390,100,14,57444,0.0547829,0.373108,0.318325,21,0.328125,1.98121,5.51219
2400,100,24,57431,0.0547705,0.349121,0.294351,21,0.328125,1.9684,5.1671
2410,101,10,57527,0.054862,0.362061,0.307199,21,0.328125,1.96605,5.93939
2420,101,20,57673,0.0550013,0.357178,0.302176,21,0.328125,1.95666,5.65146
2430,102,6,58227,0.0555296,0.364624,0.309094,21,0.328125,1.95518,6.00371
2440,102,16,58723,0.0560026,0.364441,0.308438,21,0.328125,1.94779,6.28736
2450,103,2,59607,0.0568457,0.368774,0.311929,21,0.328125,1.94079,6.53926
2460,103,12,60944,0.0581207,0.372925,0.314804,22,0.34375,1.9161,6.28224
2470,103,22,61848,0.0589828,0.376282,0.317299,22,0.34375,1.90016,6.55258
2480,104,8,61243,0.0584059,0.372925,0.314519,22,0.34375,1.89025,5.7856
2490,104,18,61629,0.058774,0.367981,0.309207,22,0.34375,1.87677,5.89414
2500,105,4,62394,0.0595036,0.37085,0.311346,22,0.34375,1.86581,6.33651
2510,105,14,62207,0.0593252,0.371582,0.312257,22,0.34375,1.87689,6.02419
2520,105,24,63414,0.0604763,0.365173,0.304697,22,0.34375,1.86911,6.19725
2530,106,10,64146,0.0611744,0.385498,0.324324,22,0.34375,1.85703,6.05491
2540,106,20,64944,0.0619354,0.359741,0.297806,22,0.34375,1.83715,6.23821
2550,107,6,65324,0.0622978,0.353027,0.29073,22,0.34375,1.82151,6.60582
2560,107,16,67478,0.064352,0.362854,0.298502,22,0.34375,1.82437,6.64678
2570,108,2,67504,0.0643768,0.359863,0.295486,22,0.34375,1.81636,7.08506
2580,108,12,68325,0.0651598,0.366333,0.301173,23,0.359375,1.80586,7.21408
2590,108,22,68330,0.0651646,0.380554,0.31539,23,0.359375,1.79378,7.07994
2600,109,8,68461,0.0652895,0.365845,0.300555,23,0.359375,1.78364,6.94886
2610,109,18,68450,0.065279,0.353943,0.288664,23,0.359375,1.77351,7.20896
2620,110,4,68558,0.065382,0.353088,0.287706,23,0.359375,1.77249,6.94272
2630,110,14,69941,0.0667009,0.357666,0.290965,23,0.359375,1.76584,7.20896
2640,110,24,69852,0.0666161,0.358398,0.291782,23,0.359375,1.75903,7.19258
2650,111,10,70544,0.067276,0.360901,0.293625,23,0.359375,1.75978,7.21715
2660,111,20,70783,0.0675039,0.358887,0.291383,23,0.359375,1.76226,7.14445
2670,112,6,71180,0.0678825,0.361389,0.293507,24,0.375,1.75826,7.51411
2680,112,16,72520,0.0691605,0.365967,0.296806,24,0.375,1.74452,7.60934
2690,113,2,72997,0.0696154,0.357483,0.287868,24,0.375,1.73054,7.40557
2700,113,12,73555,0.0701475,0.360107,0.28996,24,0.375,1.72661,7.73427
2710,113,22,74498,0.0710468,0.373047,0.302,24,0.375,1.72418,8.4183
2720,114,8,74691,0.0712309,0.361938,0.290708,24,0.375,1.69842,7.60627
2730,114,18,75655,0.0721502,0.364746,0.292596,24,0.375,1.69194,8.14797
2740,115,4,76044,0.0725212,0.361938,0.289417,24,0.375,1.67914,8.12134
2750,115,14,76737,0.0731821,0.346252,0.27307,25,0.390625,1.66537,7.81517
2760,115,24,78570,0.0749302,0.354919,0.279989,24,0.375,1.66085,8.60058
2770,116,10,79505,0.0758219,0.355103,0.279281,25,0.390625,1.65647,8.66
2780,116,20,79810,0.0761127,0.353882,0.277769,25,0.390625,1.65103,8.29542
2790,117,6,80304,0.0765839,0.349487,0.272903,26,0.40625,1.64108,8.66
2800,117,16,81574,0.077795,0.358459,0.280664,26,0.40625,1.63455,8.92928
2810,118,2,81606,0.0778255,0.358582,0.280756,26,0.40625,1.636,8.8535
2820,118,12,82863,0.0790243,0.371887,0.292863,26,0.40625,1.63112,9.4423
2830,118,22,82503,0.078681,0.362671,0.28399,26,0.40625,1.63523,9.09517
2840,119,8,83136,0.0792847,0.370117,0.290833,26,0.40625,1.62686,9.23744
2850,119,18,84221,0.0803194,0.37616,0.29584,26,0.40625,1.61941,9.07878
2860,120,4,85086,0.0811443,0.37677,0.295626,27,0.421875,1.6138,9.42797
2870,120,14,86106,0.0821171,0.380615,0.298498,27,0.421875,1.61057,9.35936
2880,120,24,86386,0.0823841,0.384399,0.302015,27,0.421875,1.60201,9.39418
2890,121,10,86415,0.0824118,0.37439,0.291978,27,0.421875,1.59737,9.37472
2900,121,20,86524,0.0825157,0.366638,0.284122,27,0.421875,1.58278,9.63584
2910,122,6,86745,0.0827265,0.354065,0.271338,27,0.421875,1.57562,9.07162
2920,122,16,87160,0.0831223,0.354187,0.271065,27,0.421875,1.56416,9.1136
2930,123,2,88377,0.0842829,0.349976,0.265693,27,0.421875,1.5553,9.5447
2940,123,12,89973,0.0858049,0.351074,0.265269,27,0.421875,1.54323,9.85702
2950,123,22,90350,0.0861645,0.36322,0.277056,27,0.421875,1.53533,10.0024
2960,124,8,91730,0.0874805,0.367004,0.279524,27,0.421875,1.52854,9.95536
2970,124,18,91685,0.0874376,0.354187,0.266749,27,0.421875,1.51692,9.67168
2980,125,4,92975,0.0886679,0.366638,0.27797,27,0.421875,1.5144,10.197
2990,125,14,95256,0.0908432,0.389832,0.298988,27,0.421875,1.51213,10.5605
3000,125,24,96478,0.0920086,0.397888,0.30588,28,0.4375,1.50841,10.8073
3010,126,10,96980,0.0924873,0.39209,0.299603,28,0.4375,1.49393,10.8544
3020,126,20,97610,0.0930882,0.406311,0.313223,29,0.453125,1.48225,10.5871
3030,127,6,98583,0.0940161,0.409973,0.315957,29,0.453125,1.48246,11.3234
3040,127,16,98991,0.0944052,0.402466,0.308061,29,0.453125,1.47911,11.2108
3050,128,2,99631,0.0950155,0.389221,0.294206,28,0.4375,1.47453,11.4811
3060,128,12,100040,0.0954056,0.381165,0.285759,29,0.453125,1.46074,11.4575
3070,128,22,99915,0.0952864,0.379578,0.284291,31,0.484375,1.45032,10.6035
3080,129,8,99917,0.0952883,0.37146,0.276172,30,0.46875,1.44173,11.2947
3090,129,18,100709,0.0960436,0.376526,0.280482,31,0.484375,1.43691,11.6849
3100,130,4,101224,0.0965347,0.385376,0.288841,30,0.46875,1.4298,11.3951
3110,130,14,101909,0.097188,0.381531,0.284343,31,0.484375,1.42441,10.6465
3120,130,24,100924,0.0962486,0.375977,0.279728,31,0.484375,1.41727,9.53242
3130,131,10,102253,0.0975161,0.36554,0.268023,31,0.484375,1.40807,10.9865
3140,131,20,103326,0.0985394,0.380371,0.281832,32,0.5,1.40029,11.1432
3150,132,6,103280,0.0984955,0.378052,0.279556,32,0.5,1.39382,11.5999
3160,132,16,105081,0.100213,0.375061,0.274848,32,0.5,1.38567,11.9767
3170,133,2,106368,0.10144,0.382568,0.281128,32,0.5,1.37921,12.4498
3180,133,12,107602,0.102617,0.37262,0.270002,33,0.515625,1.37163,12.3935
3190,133,22,107989,0.102986,0.379456,0.276469,32,0.5,1.35788,12.585
3200,134,8,108308,0.103291,0.374023,0.270733,32,0.5,1.35196,12.0084
3210,134,18,108493,0.103467,0.374084,0.270617,32,0.5,1.35006,12.3924
3220,135,4,109355,0.104289,0.372559,0.26827,33,0.515625,1.34079,12.5706
3230,135,14,111439,0.106277,0.392029,0.285752,33,0.515625,1.34369,12.8061
3240,135,24,112833,0.107606,0.399353,0.291747,33,0.515625,1.3333,13.0796
3250,136,10,113790,0.108519,0.389465,0.280947,33,0.515625,1.32772,13.5936
