iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
640,27,16,3804,0.00362778,0.0897827,0.0861549,4,0.0625,4.17357,1.21344
650,28,2,4067,0.00387859,0.0969849,0.0931063,4,0.0625,4.17839,1.25235
660,28,12,4151,0.0039587,0.106506,0.102548,4,0.0625,4.27126,1.2329
670,28,22,4260,0.00406265,0.109009,0.104946,4,0.0625,4.28049,1.13152
680,29,8,4429,0.00422382,0.115784,0.11156,4,0.0625,4.3238,1.38035
690,29,18,4554,0.00434303,0.122681,0.118338,4,0.0625,4.33162,1.67731
700,30,4,4862,0.00463676,0.123718,0.119081,4,0.0625,4.23308,1.59949
710,30,14,5255,0.00501156,0.13623,0.131219,4,0.0625,4.23521,1.59542
720,30,24,5351,0.00510311,0.129517,0.124413,4,0.0625,4.14619,1.68346
730,31,10,5561,0.00530338,0.128906,0.123603,4,0.0625,4.10627,2.42483
740,31,20,5599,0.00533962,0.124817,0.119477,4,0.0625,4.08683,2.46067
750,32,6,5648,0.00538635,0.124695,0.119308,4,0.0625,4.06472,1.44691
760,32,16,5860,0.00558853,0.131653,0.126064,4,0.0625,4.08471,2.21082
770,33,2,6071,0.00578976,0.142212,0.136422,4,0.0625,4.16891,2.05926
780,33,12,6238,0.00594902,0.147766,0.141817,4,0.0625,4.22529,1.78893
790,33,22,6314,0.0060215,0.153748,0.147726,4,0.0625,4.22475,1.68243
800,34,8,6678,0.00636864,0.166626,0.160257,4,0.0625,4.23109,1.7193
810,34,18,6770,0.00645638,0.169067,0.162611,4,0.0625,4.21775,1.96506
820,35,4,7016,0.00669098,0.17041,0.163719,4,0.0625,4.17562,1.90874
830,35,14,6998,0.00667381,0.153442,0.146769,4,0.0625,4.06657,1.50733
840,35,24,7113,0.00678349,0.156189,0.149405,4,0.0625,4.05536,1.83091
850,36,10,7404,0.007061,0.170044,0.162983,4,0.0625,4.09029,1.53702
860,36,20,7714,0.00735664,0.167114,0.159758,4,0.0625,4.04338,2.176
870,37,6,7867,0.00750256,0.17572,0.168218,4,0.0625,4.06033,2.38285
880,37,16,8104,0.00772858,0.177795,0.170067,4,0.0625,4.04131,1.82272
890,38,2,8303,0.00791836,0.177612,0.169694,4,0.0625,4.01571,1.78893
900,38,12,8366,0.00797844,0.175659,0.167681,4,0.0625,3.99961,1.8391
910,38,22,8612,0.00821304,0.191406,0.183193,4,0.0625,4.0337,1.95891
920,39,8,8615,0.0082159,0.185425,0.177209,4,0.0625,4.00332,1.5503
930,39,18,8625,0.00822544,0.18396,0.175735,4,0.0625,3.99889,1.88518
940,40,4,8726,0.00832176,0.183777,0.175455,4,0.0625,3.99094,1.53702
950,40,14,9291,0.00886059,0.205322,0.196462,4,0.0625,4.02572,1.96096
960,40,24,9468,0.00902939,0.210388,0.201359,4,0.0625,4.02816,1.93126
970,41,10,9553,0.00911045,0.222656,0.213546,4,0.0625,4.07102,2.22931
980,41,20,9332,0.00889969,0.209412,0.200512,4,0.0625,4.03806,1.94355
990,42,6,9258,0.00882912,0.201538,0.192709,4,0.0625,4.01981,1.84013
1000,42,16,9590,0.00914574,0.218384,0.209238,4,0.0625,4.05248,1.88416
1010,43,2,10003,0.0095396,0.236938,0.227399,4,0.0625,4.08967,1.76333
1020,43,12,9679,0.00923061,0.22583,0.216599,5,0.078125,4.07497,1.97018
1030,43,22,9982,0.00951958,0.245483,0.235964,5,0.078125,4.1278,1.88211
1040,44,8,10345,0.00986576,0.254456,0.24459,5,0.078125,4.12363,1.47354
1050,44,18,10643,0.01015,0.245972,0.235822,7,0.109375,4.04992,2.01728
1060,45,4,10777,0.0102777,0.241455,0.231177,6,0.09375,4.01644,1.93024
1070,45,14,10685,0.01019,0.254089,0.243899,7,0.109375,4.0665,1.93946
1080,45,24,10901,0.010396,0.243591,0.233195,7,0.109375,3.99518,1.90362
1090,46,10,11059,0.0105467,0.242065,0.231519,7,0.109375,3.97027,2.432
1100,46,20,11358,0.0108318,0.251648,0.240816,8,0.125,3.96961,1.68038
1110,47,6,11400,0.0108719,0.239319,0.228447,8,0.125,3.9261,2.02752
1120,47,16,11943,0.0113897,0.243652,0.232263,9,0.140625,3.90519,1.62611
1130,48,2,12580,0.0119972,0.25592,0.243923,8,0.125,3.88503,2.03469
1140,48,12,12719,0.0121298,0.244873,0.232743,9,0.140625,3.84872,1.8473
1150,48,22,13019,0.0124159,0.264343,0.251927,9,0.140625,3.88753,2.11763
1160,49,8,13088,0.0124817,0.262329,0.249847,9,0.140625,3.87952,1.98451
1170,49,18,13017,0.012414,0.253845,0.241431,10,0.15625,3.86264,2.08896
1180,50,4,13268,0.0126534,0.265259,0.252605,9,0.140625,3.88551,2.03469
1190,50,14,13439,0.0128164,0.269043,0.256227,10,0.15625,3.8643,2.32346
1200,50,24,13600,0.01297,0.278503,0.265533,10,0.15625,3.83414,2.13914
1210,51,10,13978,0.0133305,0.290894,0.277563,10,0.15625,3.8418,2.58458
1220,51,20,13931,0.0132856,0.276611,0.263326,10,0.15625,3.78531,1.95072
1230,52,6,14242,0.0135822,0.281677,0.268095,10,0.15625,3.79951,2.21286
1240,52,16,14511,0.0138388,0.281433,0.267594,10,0.15625,3.77577,2.0992
1250,53,2,15044,0.0143471,0.291199,0.276852,10,0.15625,3.78381,2.26918
1260,53,12,15122,0.0144215,0.277588,0.263166,11,0.171875,3.73389,2.32243
1270,53,22,15571,0.0148497,0.276123,0.261273,11,0.171875,3.68895,2.18829
1280,54,8,15867,0.015132,0.280518,0.265386,11,0.171875,3.67783,2.22208
1290,54,18,16290,0.0155354,0.30127,0.285734,11,0.171875,3.68566,2.25584
1300,55,4,16594,0.0158253,0.308472,0.292646,11,0.171875,3.67673,2.24768
1310,55,14,16544,0.0157776,0.297974,0.282196,11,0.171875,3.63612,2.34598
1320,55,24,17314,0.0165119,0.312012,0.2955,12,0.1875,3.61729,2.40333
1330,56,10,17929,0.0170984,0.321594,0.304496,12,0.1875,3.5717,2.79654
1340,56,20,18446,0.0175915,0.329468,0.311876,11,0.171875,3.55089,2.50374
1350,57,6,19070,0.0181866,0.329346,0.311159,12,0.1875,3.50671,2.4535
1360,57,16,19300,0.0184059,0.337646,0.319241,12,0.1875,3.52234,2.5856
1370,58,2,19563,0.0186567,0.353333,0.334676,12,0.1875,3.51939,2.84672
1380,58,12,19859,0.018939,0.352234,0.333295,12,0.1875,3.49988,2.51494
1390,58,22,19928,0.0190048,0.341248,0.322243,12,0.1875,3.44811,2.47091
1400,59,8,20614,0.019659,0.335144,0.315485,12,0.1875,3.41178,2.53338
1410,59,18,20543,0.0195913,0.323792,0.3042,12,0.1875,3.38364,2.72077
1420,60,4,20615,0.01966,0.326904,0.307244,12,0.1875,3.33541,2.91635
1430,60,14,21264,0.0202789,0.329834,0.309555,12,0.1875,3.2861,2.5303
1440,60,24,21488,0.0204926,0.32019,0.299698,12,0.1875,3.26571,2.63987
1450,61,10,22221,0.0211916,0.331116,0.309924,12,0.1875,3.24435,3.1785
1460,61,20,22427,0.0213881,0.329224,0.307836,12,0.1875,3.19701,2.55283
1470,62,6,22503,0.0214605,0.330078,0.308618,12,0.1875,3.20039,2.45248
1480,62,16,21948,0.0209312,0.306458,0.285526,12,0.1875,3.16621,2.89786
1490,63,2,22466,0.0214252,0.295471,0.274046,12,0.1875,3.14416,2.59482
1500,63,12,23127,0.0220556,0.310181,0.288125,12,0.1875,3.12109,3.14573
1510,63,22,23061,0.0219927,0.301147,0.279155,12,0.1875,3.07872,2.66451
1520,64,8,23239,0.0221624,0.289612,0.267449,12,0.1875,3.07586,2.58458
1530,64,18,23386,0.0223026,0.303589,0.281286,12,0.1875,3.09541,2.69312
1540,65,4,23779,0.0226774,0.311279,0.288602,12,0.1875,3.07184,2.43098
1550,65,14,24280,0.0231552,0.311218,0.288063,12,0.1875,3.04763,2.67981
1560,65,24,24856,0.0237045,0.317688,0.293983,12,0.1875,3.0386,2.64909
1570,66,10,25313,0.0241404,0.319885,0.295745,12,0.1875,3.01576,3.24813
1580,66,20,25920,0.0247192,0.326477,0.301758,12,0.1875,3.00161,2.83853
1590,67,6,25896,0.0246964,0.30896,0.284264,12,0.1875,2.96018,3.02182
1600,67,16,26599,0.0253668,0.320374,0.295007,12,0.1875,2.92843,3.21843
1610,68,2,27705,0.0264215,0.344238,0.317817,12,0.1875,2.90891,2.84058
1620,68,12,28142,0.0268383,0.337341,0.310503,12,0.1875,2.86949,2.88358
1630,68,22,27779,0.0264921,0.347656,0.321164,13,0.203125,2.8732,3.03718
1640,69,8,27999,0.0267019,0.355164,0.328462,12,0.1875,2.86539,3.14266
1650,69,18,28458,0.0271397,0.358398,0.331259,12,0.1875,2.86656,2.85389
1660,70,4,29198,0.0278454,0.369385,0.341539,13,0.203125,2.85563,3.2215
1670,70,14,30288,0.0288849,0.379883,0.350998,14,0.21875,2.82423,3.38022
1680,70,24,30177,0.028779,0.372375,0.343596,14,0.21875,2.81743,3.30957
1690,71,10,30142,0.0287457,0.350342,0.321596,14,0.21875,2.79323,3.28602
1700,71,20,30364,0.0289574,0.353149,0.324192,14,0.21875,2.75959,3.22765
1710,72,6,30764,0.0293388,0.34729,0.317951,14,0.21875,2.7307,3.10582
1720,72,16,31726,0.0302563,0.344177,0.313921,14,0.21875,2.68704,3.2553
1730,73,2,32274,0.0307789,0.354248,0.323469,14,0.21875,2.68111,3.28493
1740,73,12,32457,0.0309534,0.35968,0.328727,14,0.21875,2.67761,3.66285
1750,73,22,32148,0.0306587,0.355652,0.324993,14,0.21875,2.71034,3.37306
1760,74,8,32421,0.0309191,0.35437,0.323451,14,0.21875,2.69748,3.64339
1770,74,18,33133,0.0315981,0.351624,0.320025,14,0.21875,2.66557,3.65773
1780,75,4,33334,0.0317898,0.354126,0.322336,14,0.21875,2.65112,3.22458
1790,75,14,33547,0.0319929,0.350952,0.318959,14,0.21875,2.61023,3.70483
1800,75,24,33401,0.0318537,0.347168,0.315314,14,0.21875,2.5865,3.79597
1810,76,10,33551,0.0319967,0.349243,0.317246,14,0.21875,2.57792,3.73965
1820,76,20,34899,0.0332823,0.353699,0.320416,14,0.21875,2.56932,3.22662
1830,77,6,35636,0.0339851,0.362366,0.328381,14,0.21875,2.55026,3.94752
1840,77,16,36100,0.0344276,0.373596,0.339169,14,0.21875,2.55038,3.81338
1850,78,2,36956,0.035244,0.380127,0.344883,14,0.21875,2.5482,3.9127
1860,78,12,38069,0.0363054,0.387329,0.351024,14,0.21875,2.50742,4.03456
1870,78,22,38345,0.0365686,0.384644,0.348075,15,0.234375,2.48551,3.74682
1880,79,8,37989,0.0362291,0.385864,0.349635,15,0.234375,2.47677,3.59936
1890,79,18,38835,0.0370359,0.391357,0.354321,15,0.234375,2.4647,3.75706
1900,80,4,39060,0.0372505,0.384277,0.347027,15,0.234375,2.43343,3.86458
1910,80,14,39459,0.037631,0.401917,0.364285,15,0.234375,2.43381,3.95264
1920,80,24,39731,0.0378904,0.381897,0.344007,15,0.234375,2.41454,3.94342
1930,81,10,40085,0.038228,0.372253,0.334025,15,0.234375,2.42241,4.35814
1940,81,20,40555,0.0386763,0.380981,0.342305,15,0.234375,2.4049,4.12877
1950,82,6,41060,0.0391579,0.376587,0.337429,15,0.234375,2.38782,3.68138
1960,82,16,42094,0.040144,0.381897,0.341753,15,0.234375,2.37094,4.06118
1970,83,2,41580,0.0396538,0.372192,0.332539,15,0.234375,2.35977,4.16358
1980,83,12,42493,0.0405245,0.362244,0.321719,15,0.234375,2.33072,4.04275
1990,83,22,42691,0.0407133,0.357361,0.316648,15,0.234375,2.30969,4.37862
2000,84,8,43455,0.0414419,0.366943,0.325501,15,0.234375,2.30167,4.05811
2010,84,18,43755,0.041728,0.368958,0.327229,15,0.234375,2.30427,4.23936
2020,85,4,44144,0.042099,0.376648,0.334549,15,0.234375,2.30567,4.42266
2030,85,14,43995,0.0419569,0.38031,0.338353,15,0.234375,2.28836,4.22707
2040,85,24,43746,0.0417194,0.373535,0.331816,16,0.25,2.27558,4.04275
2050,86,10,44558,0.0424938,0.373535,0.331041,16,0.25,2.26796,4.13901
2060,86,20,45609,0.0434961,0.376526,0.33303,16,0.25,2.25537,5.376
2070,87,6,46510,0.0443554,0.366943,0.322588,16,0.25,2.22367,4.55782
2080,87,16,47015,0.044837,0.37384,0.329003,16,0.25,2.22041,4.69811
2090,88,2,47816,0.0456009,0.374695,0.329094,16,0.25,2.21003,4.6633
2100,88,12,47849,0.0456324,0.370483,0.324851,16,0.25,2.18724,4.7657
2110,88,22,48936,0.046669,0.378601,0.331932,16,0.25,2.18453,4.61722
2120,89,8,49492,0.0471992,0.389099,0.3419,16,0.25,2.17773,4.60288
2130,89,18,49706,0.0474033,0.377808,0.330404,16,0.25,2.16865,4.58141
2140,90,4,49880,0.0475693,0.3797,0.33213,18,0.28125,2.15188,4.50048
2150,90,14,50065,0.0477457,0.378235,0.330489,18,0.28125,2.14795,4.76877
2160,90,24,50707,0.048358,0.375488,0.32713,18,0.28125,2.13464,5.45382
2170,91,10,51573,0.0491838,0.369568,0.320384,18,0.28125,2.11366,5.12512
2180,91,20,51834,0.0494328,0.370117,0.320684,19,0.296875,2.11104,5.36986
2190,92,6,52442,0.0500126,0.366028,0.316015,19,0.296875,2.10476,5.11693
2200,92,16,52827,0.0503798,0.36792,0.31754,19,0.296875,2.10013,5.27155
2210,93,2,53429,0.0509539,0.358032,0.307078,19,0.296875,2.0892,5.34016
2220,93,12,54362,0.0518436,0.366516,0.314672,19,0.296875,2.09214,5.28077
2230,93,22,55602,0.0530262,0.369202,0.316175,20,0.3125,2.08706,5.74365
2240,94,8,55974,0.053381,0.368469,0.315088,20,0.3125,2.08586,5.69139
2250,94,18,56040,0.0534439,0.38269,0.329247,20,0.3125,2.08384,5.57158
2260,95,4,56611,0.0539885,0.37323,0.319242,20,0.3125,2.0811,5.3504
2270,95,14,57283,0.0546293,0.381653,0.327024,20,0.3125,2.07201,5.81018
2280,95,24,58172,0.0554771,0.389526,0.334049,20,0.3125,2.06726,5.90438
2290,96,10,58745,0.0560236,0.382874,0.32685,20,0.3125,2.05586,5.92896
2300,96,20,58703,0.0559835,0.396484,0.340501,20,0.3125,2.05712,6.20448
2310,97,6,59308,0.0565605,0.401428,0.344868,20,0.3125,2.05259,6.30886
2320,97,16,59992,0.0572128,0.404114,0.346901,21,0.328125,2.0391,6.07334
2330,98,2,60240,0.0574493,0.387573,0.330124,20,0.3125,2.01486,5.97709
2340,98,12,60674,0.0578632,0.382019,0.324156,21,0.328125,2.00068,6.19827
2350,98,22,61695,0.0588369,0.377075,0.318238,22,0.34375,1.9874,6.68467
2360,99,8,61647,0.0587912,0.37677,0.317979,21,0.328125,1.96854,6.76966
2370,99,18,62316,0.0594292,0.380554,0.321125,21,0.328125,1.96777,6.59354
2380,100,4,62936,0.0600204,0.396179,0.336159,22,0.34375,1.95658,6.7543
2390,100,14,64898,0.0618916,0.391113,0.329222,23,0.359375,1.93711,6.61914
2400,100,24,64863,0.0618582,0.408997,0.347138,23,0.359375,1.93393,6.70515
2410,101,10,66175,0.0631094,0.40741,0.3443,23,0.359375,1.92457,6.90074
2420,101,20,66951,0.0638494,0.398865,0.335015,23,0.359375,1.91653,7.14035
2430,102,6,67686,0.0645504,0.405151,0.340601,22,0.34375,1.91223,6.80858
2440,102,16,68909,0.0657167,0.401733,0.336017,22,0.34375,1.9038,7.04307
2450,103,2,69175,0.0659704,0.393127,0.327157,23,0.359375,1.89616,7.41786
2460,103,12,68832,0.0656433,0.395081,0.329437,24,0.375,1.88551,6.98163
2470,103,22,69194,0.0659885,0.372742,0.306753,24,0.375,1.86377,7.30522
2480,104,8,70436,0.067173,0.372742,0.305569,24,0.375,1.84549,7.41376
2490,104,18,71959,0.0686255,0.365662,0.297036,24,0.375,1.83331,7.70765
2500,105,4,72899,0.0695219,0.366882,0.29736,24,0.375,1.82238,7.58067
2510,105,14,73113,0.069726,0.382935,0.313209,24,0.375,1.81877,7.6032
2520,105,24,73620,0.0702095,0.387024,0.316814,24,0.375,1.81548,8.17664
2530,106,10,72740,0.0693703,0.385193,0.315823,24,0.375,1.82131,7.51718
2540,106,20,73279,0.0698843,0.38092,0.311036,24,0.375,1.80326,7.91962
2550,107,6,73453,0.0700502,0.378845,0.308795,24,0.375,1.79022,7.54886
2560,107,16,74660,0.0712013,0.381226,0.310024,24,0.375,1.78558,8.17357
2570,108,2,75048,0.0715714,0.380188,0.308617,24,0.375,1.77931,8.14899
2580,108,12,75347,0.0718565,0.375793,0.303937,24,0.375,1.7688,8.87194
2590,108,22,75899,0.0723829,0.375183,0.3028,25,0.390625,1.75892,9.00198
2600,109,8,76716,0.0731621,0.37677,0.303608,25,0.390625,1.74705,8.69581
2610,109,18,76963,0.0733976,0.377747,0.304349,25,0.390625,1.73645,8.09165
2620,110,4,78003,0.0743895,0.381775,0.307385,26,0.40625,1.72856,7.936
2630,110,14,78451,0.0748167,0.384094,0.309278,26,0.40625,1.71405,8.1111
2640,110,24,78374,0.0747433,0.376404,0.301661,26,0.40625,1.70238,8.54118
2650,111,10,79628,0.0759392,0.375854,0.299915,26,0.40625,1.69814,7.96058
2660,111,20,79284,0.0756111,0.362244,0.286633,26,0.40625,1.67609,8.35072
2670,112,6,79741,0.0760469,0.377563,0.301517,27,0.421875,1.66519,8.50022
2680,112,16,81091,0.0773344,0.37677,0.299436,28,0.4375,1.66961,8.37734
2690,113,2,81972,0.0781746,0.381042,0.302868,27,0.421875,1.65893,8.88832
2700,113,12,83048,0.0792007,0.379395,0.300194,27,0.421875,1.64931,8.88013
2710,113,22,84338,0.080431,0.39093,0.310499,29,0.453125,1.64496,8.70502
2720,114,8,85510,0.0815487,0.378357,0.296808,29,0.453125,1.63813,9.82323
2730,114,18,85832,0.0818558,0.381287,0.299431,29,0.453125,1.63363,9.26314
2740,115,4,85222,0.081274,0.36731,0.286036,28,0.4375,1.62453,9.45152
2750,115,14,86791,0.0827703,0.375244,0.292474,28,0.4375,1.61595,10.4202
2760,115,24,87910,0.0838375,0.374634,0.290796,29,0.453125,1.60899,10.4468
2770,116,10,88865,0.0847483,0.383118,0.298369,29,0.453125,1.60362,10.0495
2780,116,20,88496,0.0843964,0.386902,0.302505,29,0.453125,1.60018,9.91642
2790,117,6,88977,0.0848551,0.384399,0.299544,29,0.453125,1.59206,10.0454
2800,117,16,89475,0.08533,0.385803,0.300473,29,0.453125,1.59077,10.5001
2810,118,2,89717,0.0855608,0.384827,0.299266,29,0.453125,1.58115,9.72589
2820,118,12,90550,0.0863552,0.401794,0.315439,29,0.453125,1.57822,9.96352
2830,118,22,91367,0.0871344,0.401001,0.313867,29,0.453125,1.56224,9.45664
2840,119,8,93246,0.0889263,0.423706,0.33478,29,0.453125,1.55325,9.99424
2850,119,18,94316,0.0899467,0.410889,0.320942,29,0.453125,1.53978,11.4156
2860,120,4,94336,0.0899658,0.391541,0.301575,29,0.453125,1.52289,12.1416
2870,120,14,94626,0.0902424,0.389038,0.298796,30,0.46875,1.50817,9.80378
2880,120,24,94628,0.0902443,0.385864,0.29562,30,0.46875,1.4981,9.78022
2890,121,10,96706,0.092226,0.380615,0.288389,30,0.46875,1.47837,10.3199
2900,121,20,96227,0.0917692,0.380188,0.288419,30,0.46875,1.4642,10.197
2910,122,6,97220,0.0927162,0.379883,0.287167,30,0.46875,1.45649,10.3722
2920,122,16,99544,0.0949326,0.375061,0.280128,31,0.484375,1.45092,11.0541
2930,123,2,100341,0.0956926,0.376648,0.280955,31,0.484375,1.4357,10.9404
2940,123,12,100654,0.0959911,0.387756,0.291765,32,0.5,1.43361,10.8288
2950,123,22,101915,0.0971937,0.393005,0.295812,32,0.5,1.42983,11.2507
2960,124,8,102941,0.0981722,0.386108,0.287936,32,0.5,1.42637,11.6111
2970,124,18,103019,0.0982466,0.369446,0.271199,32,0.5,1.4217,12.0156
2980,125,4,103533,0.0987368,0.365234,0.266498,32,0.5,1.40903,12.7437
2990,125,14,104534,0.0996914,0.38031,0.280619,32,0.5,1.40127,11.305
3000,125,24,106130,0.101213,0.391113,0.2899,32,0.5,1.40149,11.4974
3010,126,10,106188,0.101269,0.393066,0.291798,31,0.484375,1.39272,11.6766
3020,126,20,107131,0.102168,0.388794,0.286626,32,0.5,1.38141,11.8047
3030,127,6,108739,0.103702,0.387939,0.284238,32,0.5,1.38032,12.1375
3040,127,16,110408,0.105293,0.405212,0.299919,32,0.5,1.3675,12.4068
3050,128,2,111976,0.106789,0.401184,0.294395,32,0.5,1.35571,13.442
3060,128,12,111913,0.106729,0.402466,0.295737,32,0.5,1.34621,12.0208
3070,128,22,112291,0.107089,0.407349,0.30026,32,0.5,1.33454,12.7939
3080,129,8,113324,0.108074,0.399597,0.291523,32,0.5,1.33103,14.3729
3090,129,18,113826,0.108553,0.39209,0.283537,34,0.53125,1.32133,12.6239
3100,130,4,112548,0.107334,0.384521,0.277187,34,0.53125,1.31824,13.2649
3110,130,14,113558,0.108297,0.388306,0.280008,33,0.515625,1.31706,12.0873
3120,130,24,114943,0.109618,0.395874,0.286256,33,0.515625,1.31023,13.015
3130,131,10,115869,0.110501,0.388794,0.278293,34,0.53125,1.30173,12.9659
3140,131,20,115307,0.109965,0.380249,0.270284,33,0.515625,1.29485,12.7089
3150,132,6,116458,0.111063,0.380493,0.26943,32,0.5,1.29387,13.2997
3160,132,16,117938,0.112474,0.376038,0.263563,33,0.515625,1.28581,13.397
3170,133,2,119190,0.113668,0.377319,0.263651,32,0.5,1.28251,13.7738
3180,133,12,120140,0.114574,0.381165,0.26659,32,0.5,1.27133,13.5352
3190,133,22,120883,0.115283,0.378662,0.263379,32,0.5,1.26192,15.3334
3200,134,8,121260,0.115643,0.387634,0.271992,33,0.515625,1.25504,14.1896
3210,134,18,121366,0.115744,0.371033,0.255289,33,0.515625,1.24675,14.036
3220,135,4,121752,0.116112,0.383301,0.267189,33,0.515625,1.24381,13.7554
3230,135,14,123425,0.117707,0.38092,0.263213,33,0.515625,1.23824,13.4912
3240,135,24,123281,0.11757,0.385254,0.267684,33,0.515625,1.23459,13.9878
3250,136,10,124847,0.119063,0.38855,0.269486,34,0.53125,1.22964,14.1353
