iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
400,17,16,1430,0.00136375,0.0405273,0.0391636,4,0.0625,4.50182,1.56979
410,18,2,1381,0.00131702,0.0367432,0.0354261,4,0.0625,4.32578,1.01171
420,18,12,1407,0.00134182,0.0346069,0.0332651,4,0.0625,4.19111,1.02502
430,18,22,1409,0.00134373,0.0321655,0.0308218,4,0.0625,4.10949,1.49811
440,19,8,1432,0.00136566,0.038208,0.0368423,4,0.0625,4.26276,1.54112
450,19,18,1695,0.00161648,0.0391235,0.0375071,4,0.0625,4.07955,1.45715
460,20,4,1901,0.00181293,0.0458374,0.0440245,4,0.0625,4.11538,1.47251
470,20,14,2006,0.00191307,0.0551758,0.0532627,4,0.0625,4.32896,1.27386
480,20,24,2223,0.00212002,0.0614014,0.0592813,4,0.0625,4.36226,1.43974
490,21,10,2398,0.00228691,0.0675659,0.065279,4,0.0625,4.40754,1.5145
500,21,20,2406,0.00229454,0.0650635,0.0627689,4,0.0625,4.31541,1.50323
510,22,6,2583,0.00246334,0.0748901,0.0724268,4,0.0625,4.47118,1.37626
520,22,16,2755,0.00262737,0.0804443,0.077817,4,0.0625,4.48132,1.5913
530,23,2,2786,0.00265694,0.0840454,0.0813885,4,0.0625,4.55119,1.44691
540,23,12,2818,0.00268745,0.0760498,0.0733624,4,0.0625,4.34616,1.62406
550,23,22,3071,0.00292873,0.0809937,0.0780649,4,0.0625,4.30109,1.6599
560,24,8,3019,0.00287914,0.0812378,0.0783587,4,0.0625,4.33901,1.52576
570,24,18,3189,0.00304127,0.0842896,0.0812483,4,0.0625,4.32037,1.27078
580,25,4,3290,0.00313759,0.0891724,0.0860348,4,0.0625,4.34761,1.44698
590,25,14,3490,0.00332832,0.0962524,0.0929241,4,0.0625,4.35832,1.49709
600,25,24,3786,0.00361061,0.107666,0.104055,4,0.0625,4.40667,1.62816
610,26,10,4068,0.00387955,0.112915,0.109035,4,0.0625,4.34137,1.20218
620,26,20,4225,0.00402927,0.114502,0.110473,4,0.0625,4.27752,1.23085
630,27,6,4470,0.00426292,0.122009,0.117746,4,0.0625,4.29077,1.60256
640,27,16,4667,0.0044508,0.128662,0.124211,4,0.0625,4.31105,1.28512
650,28,2,4823,0.00459957,0.139648,0.135049,4,0.0625,4.40188,1.53088
660,28,12,4947,0.00471783,0.13678,0.132062,4,0.0625,4.33574,1.33018
670,28,22,5274,0.00502968,0.142273,0.137243,4,0.0625,4.29726,1.55955
680,29,8,5348,0.00510025,0.1427,0.1376,4,0.0625,4.26897,1.31379
690,29,18,5379,0.00512981,0.146362,0.141232,4,0.0625,4.30049,1.42643
700,30,4,5730,0.00546455,0.159302,0.153837,4,0.0625,4.32922,1.61587
710,30,14,5452,0.00519943,0.152588,0.147388,4,0.0625,4.34765,1.5063
720,30,24,5840,0.00556946,0.161316,0.155746,4,0.0625,4.32089,1.64147
730,31,10,6198,0.00591087,0.175659,0.169748,4,0.0625,4.3755,1.70291
740,31,20,6213,0.00592518,0.167236,0.161311,4,0.0625,4.29797,1.56877
750,32,6,6498,0.00619698,0.173523,0.167326,4,0.0625,4.28764,1.3609
760,32,16,6445,0.00614643,0.164551,0.158404,4,0.0625,4.24355,1.68858
770,33,2,6518,0.00621605,0.162292,0.156076,4,0.0625,4.22699,1.69267
780,33,12,6353,0.00605869,0.163025,0.156966,4,0.0625,4.25845,1.62406
790,33,22,6281,0.00599003,0.15448,0.14849,4,0.0625,4.18202,1.64966
800,34,8,6570,0.00626564,0.171509,0.165243,4,0.0625,4.27904,1.54214
810,34,18,6587,0.00628185,0.175415,0.169133,4,0.0625,4.29278,1.65786
820,35,4,6884,0.00656509,0.17041,0.163845,4,0.0625,4.19177,1.664
830,35,14,6883,0.00656414,0.165466,0.158902,4,0.0625,4.15105,1.61485
840,35,24,7293,0.00695515,0.180237,0.173282,4,0.0625,4.15509,1.61792
850,36,10,7641,0.00728703,0.185425,0.178138,4,0.0625,4.13428,1.79917
860,36,20,8038,0.00766563,0.204041,0.196375,4,0.0625,4.2064,1.63021
870,37,6,7762,0.00740242,0.190735,0.183332,4,0.0625,4.17726,1.63635
880,37,16,8141,0.00776386,0.194458,0.186694,4,0.0625,4.14053,1.87904
890,38,2,8454,0.00806236,0.199768,0.191706,4,0.0625,4.12257,1.70906
900,38,12,8716,0.00831223,0.202637,0.194324,4,0.0625,4.09943,1.51552
910,38,22,9190,0.00876427,0.22229,0.213526,4,0.0625,4.13767,1.85856
920,39,8,9074,0.00865364,0.227295,0.218641,4,0.0625,4.18127,1.95174
930,39,18,9432,0.00899506,0.240479,0.231483,4,0.0625,4.20206,1.92922
940,40,4,8985,0.00856876,0.242859,0.23429,4,0.0625,4.28643,1.56262
950,40,14,9125,0.00870228,0.246643,0.237941,5,0.078125,4.29509,1.75923
960,40,24,9280,0.0088501,0.256226,0.247375,6,0.09375,4.32482,1.81658
970,41,10,8945,0.00853062,0.240845,0.232314,7,0.109375,4.3033,1.95686
980,41,20,9187,0.00876141,0.246582,0.237821,8,0.125,4.28999,1.85549
990,42,6,9348,0.00891495,0.253174,0.244259,8,0.125,4.30309,1.86061
1000,42,16,9726,0.00927544,0.257629,0.248354,7,0.109375,4.27677,1.29126
1010,43,2,10432,0.00994873,0.262634,0.252686,8,0.125,4.21762,1.78893
1020,43,12,10840,0.0103378,0.264587,0.25425,8,0.125,4.19484,1.97427
1030,43,22,10791,0.0102911,0.264465,0.254174,8,0.125,4.20565,1.63123
1040,44,8,11059,0.0105467,0.279968,0.269422,7,0.109375,4.22669,1.95072
1050,44,18,11269,0.010747,0.270325,0.259578,7,0.109375,4.17167,1.92717
1060,45,4,11265,0.0107431,0.272949,0.262206,7,0.109375,4.16186,1.54829
1070,45,14,11140,0.0106239,0.271423,0.260799,7,0.109375,4.15831,1.93229
1080,45,24,11228,0.0107079,0.281311,0.270603,7,0.109375,4.18025,1.88624
1090,46,10,11488,0.0109558,0.288147,0.277191,7,0.109375,4.18308,1.86778
1100,46,20,11270,0.0107479,0.272583,0.261835,7,0.109375,4.11152,1.5831
1110,47,6,12082,0.0115223,0.27887,0.267347,7,0.109375,4.08074,1.89542
1120,47,16,12566,0.0119839,0.284851,0.272867,8,0.125,4.06322,1.98246
1130,48,2,12875,0.0122786,0.279419,0.26714,7,0.109375,3.99832,1.94765
1140,48,12,13601,0.0129709,0.30249,0.289519,7,0.109375,4.02641,2.03776
1150,48,22,13498,0.0128727,0.296387,0.283514,7,0.109375,4.01648,1.88109
1160,49,8,13754,0.0131168,0.291016,0.277899,7,0.109375,3.97266,1.76947
1170,49,18,13583,0.0129538,0.297363,0.28441,7,0.109375,3.99235,1.95584
1180,50,4,14204,0.013546,0.309265,0.295719,8,0.125,3.95843,2.17395
1190,50,14,14157,0.0135012,0.299011,0.28551,8,0.125,3.91511,1.9456
1200,50,24,14256,0.0135956,0.304199,0.290604,9,0.140625,3.89264,2.10125
1210,51,10,14407,0.0137396,0.306763,0.293023,9,0.140625,3.8968,2.14938
1220,51,20,14721,0.014039,0.324768,0.310729,9,0.140625,3.91581,2.11149
1230,52,6,14919,0.0142279,0.326904,0.312676,9,0.140625,3.8895,1.98758
1240,52,16,14877,0.0141878,0.315002,0.300815,10,0.15625,3.85701,2.06643
1250,53,2,14756,0.0140724,0.304321,0.290249,10,0.15625,3.78905,2.09203
1260,53,12,14745,0.0140619,0.286377,0.272315,10,0.15625,3.74238,2.05312
1270,53,22,14787,0.014102,0.27771,0.263608,10,0.15625,3.71206,1.98554
1280,54,8,15131,0.01443,0.281067,0.266637,11,0.171875,3.68288,2.01318
1290,54,18,14883,0.0141935,0.271362,0.257169,10,0.15625,3.65269,2.13811
1300,55,4,15704,0.0149765,0.280457,0.26548,11,0.171875,3.62475,2.12275
1310,55,14,16829,0.0160494,0.289368,0.273318,11,0.171875,3.58868,2.21901
1320,55,24,17234,0.0164356,0.305176,0.28874,11,0.171875,3.55474,2.08179
1330,56,10,17421,0.016614,0.303589,0.286975,12,0.1875,3.56963,2.31219
1340,56,20,17882,0.0170536,0.298462,0.281408,12,0.1875,3.51334,2.38592
1350,57,6,18398,0.0175457,0.300964,0.283419,12,0.1875,3.46474,2.39821
1360,57,16,18778,0.0179081,0.299255,0.281347,11,0.171875,3.44048,2.30502
1370,58,2,19160,0.0182724,0.306824,0.288551,13,0.203125,3.39357,2.5088
1380,58,12,19336,0.0184402,0.312988,0.294548,12,0.1875,3.40841,2.44122
1390,58,22,19638,0.0187283,0.310547,0.291819,12,0.1875,3.39915,2.39923
1400,59,8,20006,0.0190792,0.318542,0.299463,12,0.1875,3.39078,2.51392
1410,59,18,20228,0.0192909,0.313782,0.294491,12,0.1875,3.39138,2.58867
1420,60,4,20364,0.0194206,0.325989,0.306568,12,0.1875,3.39588,2.5447
1430,60,14,20614,0.019659,0.305481,0.285822,12,0.1875,3.34938,2.51904
1440,60,24,20968,0.0199966,0.31781,0.297813,12,0.1875,3.35931,2.5887
1450,61,10,21623,0.0206213,0.329956,0.309335,12,0.1875,3.351,2.50266
1460,61,20,21519,0.0205221,0.331177,0.310655,12,0.1875,3.32193,2.4023
1470,62,6,22105,0.021081,0.334351,0.31327,13,0.203125,3.28585,2.49549
1480,62,16,22169,0.021142,0.326355,0.305213,13,0.203125,3.25734,2.50163
1490,63,2,22620,0.0215721,0.317322,0.29575,13,0.203125,3.21028,2.68595
1500,63,12,23112,0.0220413,0.324463,0.302422,13,0.203125,3.19887,2.81395
1510,63,22,23328,0.0222473,0.323242,0.300995,13,0.203125,3.15779,2.88154
1520,64,8,23362,0.0222797,0.33252,0.31024,12,0.1875,3.1244,2.74637
1530,64,18,23684,0.0225868,0.330566,0.30798,13,0.203125,3.12215,2.80678
1540,65,4,23993,0.0228815,0.317566,0.294684,12,0.1875,3.1026,2.74227
1550,65,14,24447,0.0233145,0.328308,0.304994,12,0.1875,3.09304,2.73613
1560,65,24,24430,0.0232983,0.341248,0.317949,12,0.1875,3.12396,2.70438
1570,66,10,24639,0.0234976,0.338013,0.314515,13,0.203125,3.08948,2.81702
1580,66,20,25039,0.0238791,0.344116,0.320237,13,0.203125,3.06388,2.6327
1590,67,6,25000,0.0238419,0.324646,0.300804,13,0.203125,3.02909,3.11398
1600,67,16,25485,0.0243044,0.336121,0.311816,13,0.203125,3.01987,2.80781
1610,68,2,25890,0.0246906,0.340149,0.315458,14,0.21875,3.01829,2.69824
1620,68,12,26012,0.024807,0.355713,0.330906,14,0.21875,3.03556,2.87539
1630,68,22,26327,0.0251074,0.340698,0.315591,14,0.21875,3.0138,2.87539
1640,69,8,26646,0.0254116,0.331726,0.306314,14,0.21875,2.99674,2.83648
1650,69,18,26899,0.0256529,0.335266,0.309613,14,0.21875,2.9678,3.16314
1660,70,4,27068,0.0258141,0.334656,0.308842,14,0.21875,2.95706,2.75149
1670,70,14,27897,0.0266047,0.35498,0.328376,14,0.21875,2.92982,3.2553
1680,70,24,28054,0.0267544,0.357971,0.331217,14,0.21875,2.94682,2.78938
1690,71,10,28494,0.027174,0.352478,0.325304,14,0.21875,2.91672,3.08736
1700,71,20,28566,0.0272427,0.34729,0.320047,14,0.21875,2.89933,3.06278
1710,72,6,28898,0.0275593,0.338867,0.311308,14,0.21875,2.85971,2.94496
1720,72,16,29985,0.0285959,0.345154,0.316558,14,0.21875,2.80458,3.30141
1730,73,2,29860,0.0284767,0.337769,0.309292,14,0.21875,2.78551,3.08941
1740,73,12,29863,0.0284796,0.336853,0.308373,14,0.21875,2.77583,3.45805
1750,73,22,30722,0.0292988,0.342041,0.312742,14,0.21875,2.73705,3.61267
1760,74,8,30892,0.0294609,0.344971,0.31551,14,0.21875,2.72577,3.12013
1770,74,18,31285,0.0298357,0.327393,0.297557,14,0.21875,2.692,3.2297
1780,75,4,31294,0.0298443,0.336731,0.306887,14,0.21875,2.65067,3.03309
1790,75,14,32405,0.0309038,0.355774,0.32487,14,0.21875,2.65578,3.28294
1800,75,24,32407,0.0309057,0.34137,0.310464,14,0.21875,2.62148,3.38944
1810,76,10,32805,0.0312853,0.345398,0.314113,14,0.21875,2.62107,3.2215
1820,76,20,33062,0.0315304,0.34375,0.31222,14,0.21875,2.60977,3.73965
1830,77,6,33399,0.0318518,0.355713,0.323861,14,0.21875,2.61796,3.23277
1840,77,16,34012,0.0324364,0.357361,0.324924,14,0.21875,2.57206,3.87584
1850,78,2,34375,0.0327826,0.373657,0.340875,15,0.234375,2.58525,3.30342
1860,78,12,35132,0.0335045,0.387817,0.354313,14,0.21875,2.6007,3.72122
1870,78,22,35226,0.0335941,0.381836,0.348242,15,0.234375,2.59087,3.36179
1880,79,8,35022,0.0333996,0.371948,0.338549,15,0.234375,2.57986,3.10067
1890,79,18,35327,0.0336905,0.369934,0.336244,15,0.234375,2.53925,3.57683
1900,80,4,35942,0.034277,0.37207,0.337793,15,0.234375,2.49851,3.29933
1910,80,14,36075,0.0344038,0.367188,0.332784,15,0.234375,2.48438,3.47238
1920,80,24,36095,0.0344229,0.354614,0.320191,15,0.234375,2.46533,3.70381
1930,81,10,37095,0.0353765,0.366638,0.331262,16,0.25,2.43929,3.76218
1940,81,20,37791,0.0360403,0.363403,0.327363,16,0.25,2.44407,3.68333
1950,82,6,37824,0.0360718,0.376892,0.34082,16,0.25,2.44261,3.82464
1960,82,16,38823,0.0370245,0.394653,0.357629,16,0.25,2.44358,3.67104
1970,83,2,39142,0.0373287,0.382263,0.344934,15,0.234375,2.40752,4.13594
1980,83,12,40022,0.038168,0.377258,0.33909,15,0.234375,2.39744,3.93933
1990,83,22,40542,0.0386639,0.36499,0.326326,15,0.234375,2.38254,4.01306
2000,84,8,40938,0.0390415,0.378113,0.339071,15,0.234375,2.38018,4.02944
2010,84,18,41810,0.0398731,0.373291,0.333418,16,0.25,2.35339,4.03763
2020,85,4,42513,0.0405436,0.372375,0.331832,16,0.25,2.33591,3.85741
2030,85,14,42221,0.0402651,0.362183,0.321918,15,0.234375,2.33746,4.20147
2040,85,24,42984,0.0409927,0.368835,0.327843,16,0.25,2.3185,4.36224
2050,86,10,43397,0.0413866,0.352844,0.311458,17,0.265625,2.29195,4.4544
2060,86,20,43526,0.0415096,0.360291,0.318781,15,0.234375,2.28964,4.07347
2070,87,6,43415,0.0414038,0.354553,0.313149,16,0.25,2.27497,4.46157
2080,87,16,44182,0.0421352,0.370911,0.328775,16,0.25,2.24626,4.28954
2090,88,2,45327,0.0432272,0.374146,0.330918,16,0.25,2.22109,4.45542
2100,88,12,45748,0.0436287,0.372375,0.328747,17,0.265625,2.2071,4.83533
2110,88,22,45725,0.0436068,0.36322,0.319613,17,0.265625,2.21278,4.48205
2120,89,8,45684,0.0435677,0.357849,0.314281,17,0.265625,2.20806,4.39194
2130,89,18,46644,0.0444832,0.361755,0.317272,17,0.265625,2.18922,4.60589
2140,90,4,46518,0.044363,0.362488,0.318125,17,0.265625,2.1694,4.56806
2150,90,14,47611,0.0454054,0.370117,0.324712,17,0.265625,2.16984,4.69094
2160,90,24,48073,0.045846,0.377258,0.331412,17,0.265625,2.15259,4.7104
2170,91,10,48238,0.0460033,0.356873,0.310869,17,0.265625,2.14559,4.76058
2180,91,20,49407,0.0471182,0.360901,0.313783,18,0.28125,2.12581,4.84557
2190,92,6,50266,0.0479374,0.361389,0.313452,18,0.28125,2.1115,5.02784
2200,92,16,50997,0.0486345,0.379089,0.330455,18,0.28125,2.10278,5.31866
2210,93,2,51106,0.0487385,0.378845,0.330107,18,0.28125,2.0996,5.07802
2220,93,12,50941,0.0485811,0.374146,0.325564,18,0.28125,2.0841,4.74317
2230,93,22,51571,0.0491819,0.37677,0.327588,18,0.28125,2.06623,4.91008
2240,94,8,51731,0.0493345,0.370178,0.320844,18,0.28125,2.05561,5.02477
2250,94,18,53136,0.0506744,0.356628,0.305954,18,0.28125,2.04199,5.1415
2260,95,4,53450,0.0509739,0.356262,0.305288,18,0.28125,2.03594,5.06778
2270,95,14,54478,0.0519543,0.367065,0.315111,18,0.28125,2.0267,5.02989
2280,95,24,54751,0.0522146,0.371277,0.319062,18,0.28125,2.01012,5.38726
2290,96,10,54988,0.0524406,0.354431,0.301991,18,0.28125,1.99936,5.36576
2300,96,20,55450,0.0528812,0.339355,0.286474,18,0.28125,1.98029,5.34733
2310,97,6,55889,0.0532999,0.346191,0.292892,19,0.296875,1.98507,5.21011
2320,97,16,56055,0.0534582,0.344177,0.290719,20,0.3125,1.97719,5.26234
2330,98,2,55867,0.0532789,0.36615,0.312871,20,0.3125,1.98524,5.45587
2340,98,12,57560,0.0548935,0.365112,0.310219,20,0.3125,1.97167,5.63814
2350,98,22,57078,0.0544338,0.362671,0.308237,20,0.3125,1.96297,5.43744
2360,99,8,58223,0.0555258,0.36969,0.314164,20,0.3125,1.95336,5.51629
2370,99,18,58939,0.0562086,0.379089,0.322881,20,0.3125,1.94984,5.88493
2380,100,4,59283,0.0565367,0.378174,0.321637,20,0.3125,1.94568,6.14707
2390,100,14,60373,0.0575762,0.360657,0.303081,20,0.3125,1.93315,6.1993
2400,100,24,61701,0.0588427,0.377563,0.318721,21,0.328125,1.93303,5.88595
2410,101,10,62163,0.0592833,0.391235,0.331952,21,0.328125,1.92638,6.43782
2420,101,20,63430,0.0604916,0.389893,0.329401,21,0.328125,1.91748,6.32832
2430,102,6,63377,0.060441,0.389099,0.328658,21,0.328125,1.91271,6.18496
2440,102,16,64181,0.0612078,0.386292,0.325084,21,0.328125,1.90793,6.16653
2450,103,2,63850,0.0608921,0.370361,0.309469,22,0.34375,1.90336,6.58125
2460,103,12,64633,0.0616388,0.379211,0.317573,22,0.34375,1.89591,6.67955
2470,103,22,63980,0.0610161,0.358521,0.297504,22,0.34375,1.88569,6.3703
2480,104,8,65149,0.0621309,0.364807,0.302676,22,0.34375,1.88281,6.66419
2490,104,18,66294,0.0632229,0.374573,0.31135,22,0.34375,1.88871,6.34573
2500,105,4,66303,0.0632315,0.359924,0.296693,22,0.34375,1.89003,6.86387
2510,105,14,66923,0.0638227,0.360474,0.296651,23,0.359375,1.88277,7.06253
2520,105,24,66451,0.0633726,0.357971,0.294599,23,0.359375,1.87894,6.49734
2530,106,10,67727,0.0645895,0.359192,0.294602,23,0.359375,1.86898,6.8864
2540,106,20,69346,0.0661335,0.373962,0.307829,24,0.375,1.85844,7.25402
2550,107,6,69266,0.0660572,0.380615,0.314558,25,0.390625,1.84655,7.08506
2560,107,16,68876,0.0656853,0.388977,0.323292,25,0.390625,1.84826,7.14342
2570,108,2,69592,0.0663681,0.386597,0.320229,24,0.375,1.83187,7.62675
2580,108,12,69988,0.0667458,0.373169,0.306423,25,0.390625,1.83748,7.1097
2590,108,22,69603,0.0663786,0.371643,0.305264,25,0.390625,1.83361,7.15571
2600,109,8,69948,0.0667076,0.369934,0.303226,26,0.40625,1.83135,7.58989
2610,109,18,70787,0.0675077,0.377991,0.310483,26,0.40625,1.82685,7.27552
2620,110,4,70459,0.0671949,0.372986,0.305791,26,0.40625,1.82285,7.5735
2630,110,14,70546,0.0672779,0.367798,0.30052,26,0.40625,1.79866,7.24582
2640,110,24,71391,0.0680838,0.376282,0.308198,24,0.375,1.79102,7.24582
2650,111,10,72143,0.0688009,0.370361,0.30156,25,0.390625,1.79339,7.32877
2660,111,20,72897,0.06952,0.361938,0.292418,25,0.390625,1.7861,7.49773
2670,112,6,73703,0.0702887,0.365173,0.294885,26,0.40625,1.76961,7.76704
2680,112,16,74298,0.0708561,0.378296,0.30744,27,0.421875,1.7614,7.87251
2690,113,2,75448,0.0719528,0.367065,0.295113,26,0.40625,1.75775,7.68298
2700,113,12,77026,0.0734577,0.370483,0.297026,25,0.390625,1.74782,8.16336
2710,113,22,77886,0.0742779,0.37323,0.298952,25,0.390625,1.74031,8.16442
2720,114,8,77439,0.0738516,0.368774,0.294923,25,0.390625,1.7324,8.26982
2730,114,18,77540,0.0739479,0.368774,0.294827,25,0.390625,1.72328,8.10189
2740,115,4,78059,0.0744429,0.364502,0.290059,25,0.390625,1.72162,7.96877
2750,115,14,79746,0.0760517,0.392517,0.316465,26,0.40625,1.70916,8.63846
2760,115,24,79453,0.0757723,0.373535,0.297763,27,0.421875,1.68693,8.4992
2770,116,10,80805,0.0770617,0.371948,0.294887,27,0.421875,1.68117,8.61901
2780,116,20,81326,0.0775585,0.366272,0.288713,27,0.421875,1.67924,8.43571
2790,117,6,81232,0.0774689,0.357788,0.280319,28,0.4375,1.67168,8.50637
2800,117,16,81110,0.0773525,0.349304,0.271952,28,0.4375,1.6677,8.05382
2810,118,2,83010,0.0791645,0.357239,0.278074,28,0.4375,1.64578,8.63232
2820,118,12,83511,0.0796423,0.36853,0.288888,28,0.4375,1.63848,8.78182
2830,118,22,85022,0.0810833,0.372314,0.291231,28,0.4375,1.63217,8.48896
2840,119,8,84880,0.0809479,0.35907,0.278122,29,0.453125,1.63171,8.8105
2850,119,18,86055,0.0820684,0.384766,0.302697,29,0.453125,1.63107,9.15046
2860,120,4,87912,0.0838394,0.408264,0.324425,29,0.453125,1.63158,9.45562
2870,120,14,88220,0.0841331,0.397339,0.313206,29,0.453125,1.61734,9.23546
2880,120,24,88333,0.0842409,0.381348,0.297107,30,0.46875,1.60919,9.45459
2890,121,10,90150,0.0859737,0.391541,0.305567,30,0.46875,1.59241,9.63174
2900,121,20,89417,0.0852747,0.385498,0.300223,30,0.46875,1.58874,9.60819
2910,122,6,90660,0.0864601,0.382935,0.296474,30,0.46875,1.57133,9.87546
2920,122,16,91455,0.0872183,0.378174,0.290956,30,0.46875,1.56645,9.99629
2930,123,2,92713,0.088418,0.366089,0.277671,30,0.46875,1.55008,9.81299
2940,123,12,93356,0.0890312,0.363281,0.27425,30,0.46875,1.5435,9.93997
2950,123,22,94064,0.0897064,0.364685,0.274979,30,0.46875,1.53228,10.0741
2960,124,8,96141,0.0916872,0.376343,0.284656,31,0.484375,1.51959,10.2779
2970,124,18,97393,0.0928812,0.367065,0.274184,32,0.5,1.50232,10.498
2980,125,4,98823,0.094245,0.378174,0.283929,32,0.5,1.49854,11.0182
2990,125,14,99411,0.0948057,0.383423,0.288617,32,0.5,1.48491,11.0603
3000,125,24,99785,0.0951624,0.373413,0.278251,32,0.5,1.47915,11.1186
3010,126,10,101914,0.0971928,0.394958,0.297766,32,0.5,1.46865,11.0746
3020,126,20,101417,0.0967188,0.383789,0.28707,32,0.5,1.46067,11.3633
3030,127,6,101903,0.0971823,0.382324,0.285142,32,0.5,1.45065,11.4033
3040,127,16,101785,0.0970697,0.373047,0.275977,32,0.5,1.43622,11.1155
3050,128,2,103019,0.0982466,0.37146,0.273213,32,0.5,1.42087,11.5784
3060,128,12,104123,0.0992994,0.375122,0.275823,32,0.5,1.41444,11.818
3070,128,22,104806,0.0999508,0.385803,0.285852,32,0.5,1.41662,12.0893
3080,129,8,104611,0.0997648,0.378967,0.279202,32,0.5,1.40818,11.8282
3090,129,18,106227,0.101306,0.373779,0.272473,32,0.5,1.39706,11.8344
3100,130,4,106044,0.101131,0.369507,0.268375,32,0.5,1.38748,11.7709
3110,130,14,106540,0.101604,0.382751,0.281147,32,0.5,1.37611,11.8446
3120,130,24,106804,0.101856,0.372192,0.270336,33,0.515625,1.3642,11.7228
3130,131,10,107115,0.102153,0.367249,0.265096,33,0.515625,1.35767,11.5968
3140,131,20,107847,0.102851,0.36676,0.263909,33,0.515625,1.34858,11.9101
3150,132,6,107243,0.102275,0.354492,0.252217,33,0.515625,1.34651,11.5579
3160,132,16,108166,0.103155,0.371521,0.268366,33,0.515625,1.34526,12.0801
3170,133,2,108484,0.103458,0.370667,0.267208,33,0.515625,1.33851,11.6879
3180,133,12,108203,0.10319,0.362122,0.258931,33,0.515625,1.33585,11.7801
3190,133,22,109636,0.104557,0.37561,0.271053,34,0.53125,1.33615,11.863
3200,134,8,110900,0.105762,0.370544,0.264782,33,0.515625,1.32327,12.2194
3210,134,18,112860,0.107632,0.368286,0.260654,33,0.515625,1.31042,13.0007
3220,135,4,114176,0.108887,0.369812,0.260925,34,0.53125,1.30424,13.1717
3230,135,14,115623,0.110267,0.394043,0.283776,34,0.53125,1.30839,13.0785
3240,135,24,115154,0.109819,0.385071,0.275251,35,0.546875,1.29581,12.4488
