validation,target,horizon,fold,train_seeds,test_seeds,model,r2,mae,rmse,mae_reduction_vs_baseline_pct,rmse_reduction_vs_baseline_pct
LOSO,increment,50,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N,0.25979429024946876,0.23335496292470861,0.3073879926118551,25.938605106719738,27.78729817170599
LOSO,increment,50,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N+H,0.2618887351992285,0.23257158366023992,0.3069528005524015,26.18723132117802,27.889535068340564
LOSO,increment,50,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Spatial,0.26482677988320447,0.2328495989846515,0.30634128009478306,26.09899577448313,28.033195671647416
LOSO,increment,50,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Persistence,-0.42336783024519486,0.33453758873239436,0.44301462632188693,0.0,0.0
LOSO,increment,50,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N,0.30296586524171254,0.2387325828530466,0.3100177180169555,28.63803922374318,30.020884278501935
LOSO,increment,50,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N+H,0.30452031773160126,0.2383465177224297,0.309671840559369,28.75344184025625,30.098957876310227
LOSO,increment,50,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Spatial,0.304224597513442,0.23790803463382076,0.30973767029819865,28.884513236529063,30.084098380727387
LOSO,increment,50,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Persistence,-0.34464427048404644,0.312308461971831,0.409479670140437,0.0,0.0
LOSO,increment,50,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N,0.1663613461794029,0.24343386531607059,0.3224167261027084,22.0533879296465,21.26184775128619
LOSO,increment,50,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N+H,0.16378673423625378,0.24285886442072513,0.3229142186424838,22.237501063089972,21.140353919955125
LOSO,increment,50,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Spatial,0.17281793284764957,0.24167433810832137,0.3211657296670984,22.616781952542976,21.567356553513406
LOSO,increment,50,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Persistence,-0.23244154184847998,0.3358549971830986,0.48401509821828526,0.0,0.0
LOSO,increment,50,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N,0.16915992928234236,0.27361076398405154,0.3974060384667843,18.533067460989198,17.893875639482896
LOSO,increment,50,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N+H,0.17054747592164066,0.27361972559977515,0.3970740553030817,18.530399161931935,17.962465062607226
LOSO,increment,50,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Spatial,0.17232685274677562,0.2744592853933457,0.39664791656361437,18.280422296733523,18.05050751025731
LOSO,increment,50,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Persistence,-0.2829784898325183,0.3581867267605634,0.4975941080260294,0.0,0.0
LOSO,increment,50,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N,0.18025583209907725,0.28492035538298766,0.39774498221056803,20.45479798768535,20.066380249469955
LOSO,increment,50,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N+H,0.18217543094245925,0.28396178392304855,0.3972790085927799,20.72241579379682,20.160025574097418
LOSO,increment,50,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Spatial,0.18341001359495168,0.28396052940024336,0.39697903043448995,20.722766036480724,20.220311287583854
LOSO,increment,50,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Persistence,-0.1651390787645428,0.44574197183098585,0.6884202562473382,0.0,0.0
LOSO,increment,50,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N,0.10245064268724657,0.390270304554415,0.6042183720107485,12.444793351792386,12.231174703601015
LOSO,increment,50,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N+H,0.10333598976716751,0.3901941634701843,0.6039202965068063,12.461875226294344,12.274473183161588
LOSO,increment,50,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Spatial,0.10464650264518272,0.3898223015285796,0.6034788074366715,12.545300608040918,12.338603932675188
LOSO,increment,50,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Persistence,-0.18306313054724632,0.41502500281690136,0.59730773439387,0.0,0.0
LOSO,increment,50,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N,0.12869469683176926,0.3624947464759071,0.5126008913293006,12.657130530559689,14.181440853185553
LOSO,increment,50,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N+H,0.1296625781659967,0.3621794896255396,0.5123161032695698,12.733091460197132,14.229119468969735
LOSO,increment,50,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Spatial,0.13165493214866042,0.3615782488014734,0.5117293768912087,12.877960039194878,14.327347960679539
LOSO,absolute,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Persistence,0.9707175707373527,0.5980553965517242,0.7980729130637628,0.0,0.0
LOSO,absolute,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N,0.97966636862172,0.5546911959883508,0.6650380476742467,7.25086686173276,16.669512673823473
LOSO,absolute,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N+H,0.9907340570759903,0.3516344001124842,0.44893537683830376,41.203707526101674,43.74757375051574
LOSO,absolute,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Spatial,0.9920742061566276,0.3202626063408829,0.41520292599569064,46.44934094944092,47.97431172024785
LOSO,absolute,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Persistence,0.9675423049470908,0.6112071609195403,0.8430759773699377,0.0,0.0
LOSO,absolute,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N,0.9795479876989045,0.49903573193115747,0.669230767962741,18.35244024622106,20.620349063855993
LOSO,absolute,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N+H,0.9874592452340007,0.3839448555094433,0.5240463669654224,37.18253318043405,37.84114587154541
LOSO,absolute,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Spatial,0.9873040942711756,0.38093369406862093,0.5272780850108857,37.67519125667324,37.45782122083659
LOSO,absolute,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Persistence,0.967852070925462,0.5201727183908047,0.7098165827823362,0.0,0.0
LOSO,absolute,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N,0.9821544968438876,0.4536612522458595,0.5288518636402388,12.786419547473317,25.49457472982
LOSO,absolute,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N+H,0.9910447017610187,0.29715785748236445,0.37463613755004876,42.87323287510239,47.22071213361182
LOSO,absolute,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Spatial,0.9931387172482556,0.2562757599612898,0.32792331740113034,50.732564223264326,53.80168266628291
LOSO,absolute,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Persistence,0.9706953068085205,0.5806225977011493,0.7842276682007796,0.0,0.0
LOSO,absolute,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N,0.9824301885166948,0.5144051860545634,0.6072354562779785,11.404552958971895,22.568983357711275
LOSO,absolute,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N+H,0.9905932533898577,0.37316246906376965,0.44431737217421186,35.73063285148969,43.34331850423099
LOSO,absolute,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Spatial,0.9930204244761396,0.2970814495668156,0.3827260970299894,48.83398428806493,51.19706782240141
LOSO,absolute,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Persistence,0.9712181707365461,0.6133816091954023,0.8124747181041332,0.0,0.0
LOSO,absolute,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N,0.9834600443537549,0.5067996253404101,0.6159108146862494,17.376129681292554,24.193233221650914
LOSO,absolute,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N+H,0.9924087263731847,0.3233686657174012,0.41726118055666034,47.28099752752988,48.64317974960289
LOSO,absolute,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Spatial,0.9943168561266615,0.28133653829353905,0.3610314078572705,54.1335224147689,55.563982507699656
LOSO,absolute,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Persistence,0.9733639123543005,0.5456548793103448,0.7073887395708556,0.0,0.0
LOSO,absolute,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N,0.9878558096190083,0.40209508375128944,0.47764716909731814,26.309632883792982,32.47741413199657
LOSO,absolute,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N+H,0.9944538636779507,0.26474860439212206,0.3227886048436523,51.480576014139416,54.36899306038216
LOSO,absolute,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Spatial,0.9921786034223361,0.27060677471016753,0.3833231763180221,50.40697243426313,45.81152414857933
LOSO,absolute,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Persistence,0.9630230612948858,0.5628650689655172,0.7910743897618191,0.0,0.0
LOSO,absolute,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N,0.9758198122739111,0.5383555333692047,0.6397078533139705,4.354424700995978,19.13429867113039
LOSO,absolute,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N+H,0.9858122226053354,0.38318117133103025,0.49001461248722383,31.923085574438968,38.05707543701926
LOSO,absolute,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Spatial,0.9900541670355125,0.3021325400515242,0.4102725198556739,46.32238582386897,48.13730223535602
LOSO,absolute,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Persistence,0.966007130146267,0.6237542413793103,0.8523625590459205,0.0,0.0
LOSO,absolute,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N,0.978101948958151,0.5443336465078651,0.6841214077275446,12.732674121112534,19.738214628607594
LOSO,absolute,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N+H,0.9860881501871903,0.4512457580260023,0.5452841689099208,27.656482619154513,36.026733797378824
LOSO,absolute,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Spatial,0.9907332936569242,0.34610370171620664,0.4450339563693223,44.512809892744606,47.788185714367316
LOSO,absolute,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Persistence,0.965359187270471,0.6703987011494252,0.9571762732152953,0.0,0.0
LOSO,absolute,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N,0.979943374016144,0.5345109470442002,0.7283276978451183,20.26969232968979,23.908717941935723
LOSO,absolute,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N+H,0.9874812571821471,0.42033902616308444,0.5754111153840579,37.30014311746182,39.88451955132907
LOSO,absolute,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Spatial,0.9895938598133914,0.36747966682981936,0.5246174406407854,45.18490769749988,45.19113612391179
LOSO,absolute,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Persistence,0.9607724784046302,0.6353293563218392,0.9193444592999873,0.0,0.0
LOSO,absolute,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N,0.9747848244218069,0.5928161098938273,0.7370786406396983,6.691528733086897,19.8256286657855
LOSO,absolute,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N+H,0.9858362799226063,0.4259113130728139,0.5524226736408607,32.96212289975473,39.91124131411096
LOSO,absolute,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Spatial,0.9878670156108326,0.3819959528173017,0.511289233141305,39.874342493975085,44.38545553093191
LOSO,residual,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,ZeroResidual,-0.004825261333487152,0.6026597393896943,0.7035427438081778,0.0,0.0
LOSO,residual,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,H,0.38208744266945194,0.4050223169828972,0.5517072948564311,32.79419703843863,21.58155283215385
LOSO,residual,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,SpatialResidual,0.6888992847234992,0.30140547164011133,0.3914675074677628,49.98745528524259,44.3576796274233
LOSO,residual,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,ZeroResidual,-0.11356944589909901,0.5271615861616747,0.6878225819746148,0.0,0.0
LOSO,residual,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,H,0.004521085038189376,0.39722326788555956,0.65033003170661,24.64866972235426,5.450904237597207
LOSO,residual,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,SpatialResidual,0.3898222130030019,0.3707818390475084,0.5091502644705371,29.664480724550817,25.976512284772856
LOSO,residual,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,ZeroResidual,-0.002321157217489489,0.4912624318901925,0.5488681412927241,0.0,0.0
LOSO,residual,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,H,0.4986931422707147,0.29330451235289123,0.3881650212341235,40.29575776344913,29.27900309172689
LOSO,residual,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,SpatialResidual,0.6638120843580317,0.25557630155062977,0.31787445137149617,47.97560632363672,42.08546143290062
LOSO,residual,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,ZeroResidual,-0.009346337443109531,0.5510016227259341,0.6514540774622447,0.0,0.0
LOSO,residual,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,H,0.42557598724322065,0.36830518651224364,0.4914507409789721,33.157150301998826,24.560954028650723
LOSO,residual,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,SpatialResidual,0.6244041492931243,0.3187721850920074,0.3973965513054525,42.146779257206774,38.998531891377446
LOSO,residual,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,ZeroResidual,-0.0003327520238163295,0.563571571126426,0.6663522671236486,0.0,0.0
LOSO,residual,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,H,0.36021014070374935,0.38058875831811856,0.5329056338401646,32.468424985059954,20.026439447638516
LOSO,residual,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,SpatialResidual,0.698690683969855,0.2934673652342362,0.3657109089541873,47.92722339636917,45.11748109857847
LOSO,residual,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,ZeroResidual,-0.010263524687486036,0.4749695023932219,0.5441018758985011,0.0,0.0
LOSO,residual,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,H,0.4736176070706444,0.29238776112014847,0.3927476215432046,38.440729426437166,27.817263835997277
LOSO,residual,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,SpatialResidual,0.5033402737757239,0.27051026100956643,0.3814980821537183,43.04681465935174,29.88480667821031
LOSO,residual,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,ZeroResidual,-0.04822585561930537,0.5649229211994744,0.6645821734698963,0.0,0.0
LOSO,residual,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,H,0.4817516699590957,0.35466401147961346,0.46729400506400687,37.21904384290657,29.686045801652256
LOSO,residual,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,SpatialResidual,0.5242861856604597,0.3447031939188365,0.44770725840113146,38.982260945095945,32.633273013692815
LOSO,residual,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,ZeroResidual,-0.00016697241128982299,0.5632723684475106,0.6920326354494236,0.0,0.0
LOSO,residual,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,H,0.2497790840988272,0.4201447861292842,0.5993560660672363,25.41001304798852,13.391936251966028
LOSO,residual,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,SpatialResidual,0.5397497309449462,0.37729407771196005,0.46944784169750853,33.01747097024185,32.163915738939515
LOSO,residual,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,ZeroResidual,-0.02308802020174161,0.5829902011140647,0.7721890754262279,0.0,0.0
LOSO,residual,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,H,0.14138184009721466,0.453353494620809,0.707403474015907,22.236515510128054,8.389862466593565
LOSO,residual,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,SpatialResidual,0.47506074563938094,0.3715456411755648,0.553122950032819,36.26897322363911,28.369492960320667
LOSO,residual,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,ZeroResidual,-0.021170811038031978,0.6191548601418653,0.7504056955176351,0.0,0.0
LOSO,residual,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,H,0.4396587345455646,0.41298052392203083,0.5558699905813788,33.2993164541411,25.924070952321898
LOSO,residual,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,SpatialResidual,0.5731990202850552,0.3893455456403459,0.4851316726631006,37.11661319251597,35.350747527515324
LOSO,increment,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Persistence,-0.8994534509190455,0.5980553965517242,0.7980729130637628,0.0,0.0
LOSO,increment,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N,0.5545542199640647,0.2925782515486139,0.38647879280103276,51.0784028978644,51.57349830138207
LOSO,increment,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N+H,0.5546149678333052,0.2910040470394103,0.38645243879261715,51.34162341527469,51.5768005069806
LOSO,increment,120,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Spatial,0.5618318494725918,0.28933951102137556,0.38330867359107895,51.619948136969725,51.97072005368836
LOSO,increment,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Persistence,-0.8429571724333957,0.6112071609195403,0.8430759773699377,0.0,0.0
LOSO,increment,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N,0.5744339811750655,0.3055179078240092,0.4051282839783727,50.01401695550033,51.94640876351238
LOSO,increment,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N+H,0.5783135556120436,0.30373232654576204,0.4032774268215906,50.306157066483465,52.165944986398955
LOSO,increment,120,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Spatial,0.5733157287489102,0.3050775460971408,0.4056602090479352,50.086064823232434,51.883315390691834
LOSO,increment,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Persistence,-0.8026061959124708,0.5201727183908047,0.7098165827823362,0.0,0.0
LOSO,increment,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N,0.5308580785594224,0.27708140771297435,0.36211609846518866,46.73280663965855,48.98455358062114
LOSO,increment,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N+H,0.5317688389047586,0.2761892497974216,0.3617644338764058,46.90431850177864,49.03409660304596
LOSO,increment,120,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Spatial,0.5350734576830486,0.27680788971626585,0.3604855672974135,46.78538878920969,49.214265200119215
LOSO,increment,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Persistence,-0.9648832823916429,0.5806225977011493,0.7842276682007796,0.0,0.0
LOSO,increment,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N,0.5788124311551552,0.2678060355279462,0.3630877142963778,53.87605708281649,53.70123638593438
LOSO,increment,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N+H,0.5821044415663361,0.26540619925824316,0.3616659803750279,54.28937827961535,53.88252735270322
LOSO,increment,120,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Spatial,0.5844006714037145,0.26511608104537426,0.3606709803726876,54.339345024626226,54.0094037742688
LOSO,increment,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Persistence,-0.909290585444136,0.6133816091954023,0.8124747181041332,0.0,0.0
LOSO,increment,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N,0.6238801477843587,0.2704091493314185,0.3606093380777759,55.915021696505505,55.615931173927635
LOSO,increment,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N+H,0.6225864480833283,0.2695065948593774,0.3612289806179118,56.062165735144845,55.5396651035714
LOSO,increment,120,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Spatial,0.6233119074713032,0.27013262326836934,0.3608816388151929,55.960103919204016,55.58241619415665
LOSO,increment,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Persistence,-0.9225671611083717,0.5456548793103448,0.7073887395708556,0.0,0.0
LOSO,increment,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N,0.4634079736321931,0.2905510891708307,0.37371410510819875,46.75185722923264,47.169910375599684
LOSO,increment,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N+H,0.45290577541626975,0.29212171605701237,0.3773535564076526,46.46401468521164,46.655419389828296
LOSO,increment,120,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Spatial,0.4636633317816653,0.28924887889727796,0.3736251713429225,46.99050812798363,47.18248249617516
LOSO,increment,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Persistence,-0.6777692048926613,0.5628650689655172,0.7910743897618191,0.0,0.0
LOSO,increment,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N,0.5170192317654213,0.2947035930561913,0.4244398325277634,47.64223091729188,46.34640711152891
LOSO,increment,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N+H,0.5210909573338695,0.2915804692800372,0.42264694507694417,48.19709281019528,46.57304666326046
LOSO,increment,120,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Spatial,0.520876986434611,0.29204367204134407,0.422741351362773,48.11479906221796,46.56111273049122
LOSO,increment,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Persistence,-0.7588558380562216,0.6237542413793103,0.8523625590459205,0.0,0.0
LOSO,increment,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N,0.5229177093471935,0.32920074961746054,0.4439212045003328,47.22268358616728,47.91873484010966
LOSO,increment,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N+H,0.5280853947132038,0.3262856471641815,0.4415104137190437,47.69003150300594,48.20157114676155
LOSO,increment,120,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Spatial,0.5306428220202453,0.32700390262750667,0.4403124589430596,47.57488110952134,48.34211635997751
LOSO,increment,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Persistence,-0.7077295323751489,0.6703987011494252,0.9571762732152953,0.0,0.0
LOSO,increment,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N,0.44152874530910313,0.37317206892770277,0.5473722702007006,44.33580072755445,42.813848867983644
LOSO,increment,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N+H,0.4438294098123817,0.37179445656596566,0.546243635928281,44.54129222975682,42.93176176490788
LOSO,increment,120,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Spatial,0.44358707294737365,0.3725961641984105,0.5463626286941697,44.42170553737954,42.91933011890719
LOSO,increment,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Persistence,-0.5923384728874472,0.6353293563218392,0.9193444592999873,0.0,0.0
LOSO,increment,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N,0.41658116105205456,0.38985485107000667,0.5564815797022172,38.63736230810691,39.46974128435638
LOSO,increment,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N+H,0.41968288181502356,0.38885119105926347,0.5550003533591569,38.79533706572771,39.630858951197844
LOSO,increment,120,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Spatial,0.4176030497554777,0.3886325095996763,0.5559940127685374,38.82975723810147,39.522775479401304
