iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
670,28,22,3141,0.00299549,0.0632324,0.0602369,4,0.0625,4.10139,1.28717
680,29,8,3180,0.00303268,0.0634155,0.0603828,4,0.0625,4.13748,1.47354
690,29,18,3522,0.00335884,0.0687256,0.0653667,4,0.0625,4.0884,1.14176
700,30,4,3823,0.0036459,0.0723877,0.0687418,4,0.0625,4.02585,1.55955
710,30,14,3928,0.00374603,0.074585,0.0708389,4,0.0625,4.00881,1.25542
720,30,24,3888,0.00370789,0.0708618,0.0671539,4,0.0625,3.98323,1.20422
730,31,10,4079,0.00389004,0.078125,0.074235,4,0.0625,3.99581,1.69984
740,31,20,4030,0.00384331,0.0759888,0.0721455,4,0.0625,3.95938,1.20218
750,32,6,4089,0.00389957,0.0783691,0.0744696,4,0.0625,3.96638,1.6384
760,32,16,4326,0.0041256,0.0842896,0.080164,4,0.0625,3.97549,1.25338
770,33,2,4355,0.00415325,0.0862427,0.0820894,4,0.0625,3.96633,1.59949
780,33,12,4368,0.00416565,0.0842896,0.0801239,4,0.0625,3.9555,1.29536
790,33,22,4536,0.00432587,0.0774536,0.0731277,4,0.0625,3.90357,1.21856
800,34,8,4650,0.00443459,0.086853,0.0824184,4,0.0625,3.92868,1.27693
810,34,18,4889,0.00466251,0.0864258,0.0817633,4,0.0625,3.9266,1.41517
820,35,4,4861,0.00463581,0.0828857,0.0782499,4,0.0625,3.90924,1.49094
830,35,14,4865,0.00463963,0.0812988,0.0766592,4,0.0625,3.89254,1.26874
840,35,24,5070,0.00483513,0.0917358,0.0869007,4,0.0625,3.91984,1.60051
850,36,10,5223,0.00498104,0.0913086,0.0863276,4,0.0625,3.94121,1.58925
860,36,20,5196,0.00495529,0.0950928,0.0901375,4,0.0625,3.92367,1.51757
870,37,6,5294,0.00504875,0.0967407,0.091692,4,0.0625,3.94522,1.31789
880,37,16,5567,0.0053091,0.0953979,0.0900888,4,0.0625,3.91577,1.65171
890,38,2,5509,0.00525379,0.0963135,0.0910597,4,0.0625,3.93097,1.53395
900,38,12,5463,0.00520992,0.0994263,0.0942163,4,0.0625,3.91949,1.42029
910,38,22,5768,0.00550079,0.100281,0.09478,4,0.0625,3.90404,1.56365
920,39,8,5991,0.00571346,0.108887,0.103173,4,0.0625,3.91121,1.24928
930,39,18,5853,0.00558186,0.113281,0.107699,4,0.0625,3.9242,1.62406
940,40,4,5991,0.00571346,0.11438,0.108666,4,0.0625,3.92386,1.63738
950,40,14,6570,0.00626564,0.117126,0.110861,4,0.0625,3.92009,1.77562
960,40,24,6919,0.00659847,0.123962,0.117364,4,0.0625,3.91983,1.83296
970,41,10,6585,0.00627995,0.118774,0.112494,4,0.0625,3.91526,1.59539
980,41,20,6897,0.00657749,0.120056,0.113479,4,0.0625,3.91065,1.79302
990,42,6,7200,0.00686646,0.129272,0.122406,4,0.0625,3.9144,1.6425
1000,42,16,7401,0.00705814,0.121216,0.114158,4,0.0625,3.88272,1.77562
1010,43,2,7762,0.00740242,0.128967,0.121565,4,0.0625,3.88591,1.81965
1020,43,12,7928,0.00756073,0.139709,0.132149,4,0.0625,3.91849,1.79507
1030,43,22,8028,0.0076561,0.149658,0.142002,4,0.0625,3.92737,1.71629
1040,44,8,8040,0.00766754,0.153137,0.14547,4,0.0625,3.94891,1.89235
1050,44,18,8162,0.00778389,0.147888,0.140104,4,0.0625,3.93175,1.77766
1060,45,4,8249,0.00786686,0.15564,0.147773,4,0.0625,3.94404,1.45818
1070,45,14,8757,0.00835133,0.167542,0.15919,4,0.0625,3.95166,1.8647
1080,45,24,8893,0.00848103,0.162659,0.154178,4,0.0625,3.94488,1.97939
1090,46,10,9387,0.00895214,0.176575,0.167623,4,0.0625,3.94292,1.71008
1100,46,20,9665,0.00921726,0.192627,0.18341,4,0.0625,3.95502,1.96608
1110,47,6,9983,0.00952053,0.190491,0.18097,4,0.0625,3.94329,1.8176
1120,47,16,10337,0.00985813,0.201721,0.191863,5,0.078125,3.96723,2.02448
1130,48,2,10139,0.0096693,0.201233,0.191564,5,0.078125,3.97266,2.06438
1140,48,12,10171,0.00969982,0.197449,0.187749,5,0.078125,3.9901,1.81043
1150,48,22,10485,0.00999928,0.205688,0.195689,5,0.078125,3.99745,1.95789
1160,49,8,10559,0.0100698,0.215637,0.205567,5,0.078125,4.0238,1.43462
1170,49,18,10814,0.010313,0.223694,0.213381,6,0.09375,4.05994,2.06643
1180,50,4,10995,0.0104856,0.221069,0.210584,6,0.09375,4.04692,1.88211
1190,50,14,11306,0.0107822,0.229187,0.218405,5,0.078125,4.05553,1.99885
1200,50,24,11454,0.0109234,0.225647,0.214724,7,0.109375,4.04728,1.6937
1210,51,10,11614,0.011076,0.22821,0.217134,7,0.109375,4.04879,1.67322
1220,51,20,11407,0.0108786,0.226807,0.215928,7,0.109375,4.04897,2.02957
1230,52,6,11751,0.0112066,0.240784,0.229577,6,0.09375,4.04185,2.03366
1240,52,16,12105,0.0115442,0.253418,0.241874,7,0.109375,4.02163,1.9415
1250,53,2,12806,0.0122128,0.256775,0.244562,8,0.125,3.99407,2.02445
1260,53,12,12760,0.0121689,0.261841,0.249672,8,0.125,3.98874,2.05517
1270,53,22,12907,0.0123091,0.261719,0.24941,8,0.125,3.96478,1.99475
1280,54,8,12684,0.0120964,0.257263,0.245167,8,0.125,3.98886,1.99066
1290,54,18,12954,0.0123539,0.269104,0.25675,8,0.125,3.9815,1.94867
1300,55,4,13098,0.0124912,0.266541,0.254049,7,0.109375,4.00575,1.99373
1310,55,14,12923,0.0123243,0.257751,0.245427,8,0.125,3.99267,2.00096
1320,55,24,13411,0.0127897,0.258789,0.245999,8,0.125,3.9987,1.97222
1330,56,10,13424,0.0128021,0.257385,0.244583,7,0.109375,4.00265,1.97734
1340,56,20,12867,0.0122709,0.246338,0.234067,7,0.109375,3.98677,2.00397
1350,57,6,12851,0.0122557,0.250671,0.238416,7,0.109375,3.97081,1.8391
1360,57,16,13037,0.0124331,0.261108,0.248675,7,0.109375,3.98454,1.82784
1370,58,2,13398,0.0127773,0.271973,0.259195,8,0.125,3.97867,2.05005
1380,58,12,13611,0.0129805,0.279175,0.266194,7,0.109375,3.99741,2.07053
1390,58,22,14117,0.013463,0.284241,0.270778,7,0.109375,3.98875,2.07565
1400,59,8,14267,0.0136061,0.279907,0.266301,9,0.140625,3.94235,1.96198
1410,59,18,14476,0.0138054,0.283875,0.270069,9,0.140625,3.94803,2.176
1420,60,4,15102,0.0144024,0.30188,0.287477,9,0.140625,3.94141,2.10227
1430,60,14,15224,0.0145187,0.288696,0.274178,10,0.15625,3.90641,2.13914
1440,60,24,15530,0.0148106,0.29248,0.27767,10,0.15625,3.85835,2.14323
1450,61,10,16456,0.0156937,0.304443,0.28875,10,0.15625,3.80476,2.49139
1460,61,20,16756,0.0159798,0.312195,0.296215,10,0.15625,3.79434,1.87597
1470,62,6,16951,0.0161657,0.323792,0.307626,10,0.15625,3.79936,2.24045
1480,62,16,17453,0.0166445,0.322571,0.305926,10,0.15625,3.76412,2.32243
1490,63,2,18001,0.0171671,0.326416,0.309249,10,0.15625,3.73369,2.23232
1500,63,12,18002,0.017168,0.326111,0.308943,11,0.171875,3.72056,2.37363
1510,63,22,18800,0.0179291,0.324829,0.3069,10,0.15625,3.68385,2.50368
1520,64,8,18958,0.0180798,0.314636,0.296556,11,0.171875,3.68415,2.57024
1530,64,18,19000,0.0181198,0.315308,0.297188,11,0.171875,3.66953,2.0183
1540,65,4,19560,0.0186539,0.332458,0.313805,11,0.171875,3.65059,2.49037
1550,65,14,19254,0.018362,0.318909,0.300547,12,0.1875,3.62189,2.25485
1560,65,24,19647,0.0187368,0.338135,0.319398,13,0.203125,3.61051,2.25587
1570,66,10,19869,0.0189486,0.351074,0.332126,12,0.1875,3.61086,2.40026
1580,66,20,20672,0.0197144,0.338318,0.318604,12,0.1875,3.54931,2.5129
1590,67,6,20956,0.0199852,0.348511,0.328526,12,0.1875,3.53206,2.47501
1600,67,16,21169,0.0201883,0.333557,0.313369,13,0.203125,3.52182,2.53235
1610,68,2,21617,0.0206156,0.336853,0.316237,13,0.203125,3.49975,2.54467
1620,68,12,21698,0.0206928,0.341675,0.320982,13,0.203125,3.50952,2.5559
1630,68,22,22009,0.0209894,0.340088,0.319098,13,0.203125,3.47982,2.39923
1640,69,8,21847,0.0208349,0.323853,0.303018,13,0.203125,3.46709,2.55386
1650,69,18,22461,0.0214205,0.334351,0.31293,13,0.203125,3.45194,2.7136
1660,70,4,22506,0.0214634,0.33252,0.311056,13,0.203125,3.40906,2.48525
1670,70,14,22950,0.0218868,0.330322,0.308435,13,0.203125,3.36239,2.57331
1680,70,24,23257,0.0221796,0.340454,0.318274,13,0.203125,3.33139,3.02387
1690,71,10,23731,0.0226316,0.359253,0.336621,13,0.203125,3.31672,2.72179
1700,71,20,23981,0.0228701,0.350037,0.327167,14,0.21875,3.26317,2.70131
1710,72,6,24837,0.0236864,0.350037,0.32635,14,0.21875,3.23439,2.83546
1720,72,16,24954,0.023798,0.363892,0.340094,14,0.21875,3.22526,2.62042
1730,73,2,26110,0.0249004,0.370361,0.345461,14,0.21875,3.23009,2.89075
1740,73,12,26977,0.0257273,0.37738,0.351653,13,0.203125,3.1963,2.79757
1750,73,22,26887,0.0256414,0.364258,0.338616,13,0.203125,3.1571,2.85184
1760,74,8,26440,0.0252151,0.367859,0.342644,13,0.203125,3.14238,2.72794
1770,74,18,26789,0.025548,0.377319,0.351771,14,0.21875,3.11816,3.12832
1780,75,4,27500,0.026226,0.384033,0.357807,14,0.21875,3.09865,2.96448
1790,75,14,28371,0.0270567,0.386658,0.359601,13,0.203125,3.07875,2.84365
1800,75,24,28965,0.0276232,0.382812,0.355189,14,0.21875,3.01575,3.13856
1810,76,10,29317,0.0279589,0.388123,0.360164,14,0.21875,3.00616,3.3065
1820,76,20,30274,0.0288715,0.385498,0.356627,14,0.21875,2.9747,3.27782
1830,77,6,30458,0.029047,0.380859,0.351812,14,0.21875,2.94843,3.456
1840,77,16,30833,0.0294046,0.376648,0.347243,14,0.21875,2.91389,3.41402
1850,78,2,31034,0.0295963,0.3703,0.340704,14,0.21875,2.8728,3.284
1860,78,12,32121,0.030633,0.37616,0.345527,14,0.21875,2.83858,3.63725
1870,78,22,33180,0.0316429,0.387024,0.355381,14,0.21875,2.8278,3.26758
1880,79,8,32560,0.0310516,0.370483,0.339432,14,0.21875,2.80669,3.69971
1890,79,18,32705,0.0311899,0.394409,0.363219,14,0.21875,2.81437,3.59834
1900,80,4,32735,0.0312185,0.385864,0.354646,14,0.21875,2.79375,3.07302
1910,80,14,32725,0.031209,0.379028,0.347819,14,0.21875,2.76643,3.52563
1920,80,24,32966,0.0314388,0.374329,0.34289,14,0.21875,2.7363,3.55021
1930,81,10,33209,0.0316706,0.37793,0.346259,14,0.21875,2.68927,3.75296
1940,81,20,33253,0.0317125,0.378845,0.347133,14,0.21875,2.68119,3.51949
1950,82,6,33612,0.0320549,0.367188,0.335133,14,0.21875,2.66677,3.34541
1960,82,16,33523,0.03197,0.360474,0.328504,14,0.21875,2.65121,3.38739
1970,83,2,33898,0.0323277,0.359741,0.327414,14,0.21875,2.63464,3.47853
1980,83,12,34672,0.0330658,0.367432,0.334366,15,0.234375,2.62149,3.27782
1990,83,22,34866,0.0332508,0.369751,0.3365,14,0.21875,2.60266,3.36282
2000,84,8,34698,0.0330906,0.353516,0.320425,15,0.234375,2.55829,3.31674
2010,84,18,35378,0.0337391,0.353271,0.319532,15,0.234375,2.53638,3.34336
2020,85,4,36252,0.0345726,0.35553,0.320957,15,0.234375,2.52962,3.90861
2030,85,14,36503,0.034812,0.360535,0.325723,15,0.234375,2.53734,3.67104
2040,85,24,36596,0.0349007,0.359009,0.324108,15,0.234375,2.51927,3.85638
2050,86,10,37161,0.0354395,0.361084,0.325644,15,0.234375,2.50902,3.6096
2060,86,20,37600,0.0358582,0.361511,0.325653,15,0.234375,2.4978,4.03046
2070,87,6,38177,0.0364084,0.369263,0.332854,15,0.234375,2.48272,3.46525
2080,87,16,38071,0.0363073,0.367859,0.331552,15,0.234375,2.44878,3.9383
2090,88,2,38733,0.0369387,0.372742,0.335803,15,0.234375,2.44546,3.98643
2100,88,12,40265,0.0383997,0.37384,0.335441,15,0.234375,2.42326,4.00998
2110,88,22,39982,0.0381298,0.361694,0.323565,15,0.234375,2.39339,4.06835
2120,89,8,40668,0.038784,0.370728,0.331944,15,0.234375,2.38684,3.97005
2130,89,18,40815,0.0389242,0.360229,0.321305,15,0.234375,2.37141,4.08371
2140,90,4,41423,0.0395041,0.369263,0.329759,15,0.234375,2.35914,3.91475
2150,90,14,41217,0.0393076,0.369263,0.329955,15,0.234375,2.34717,4.19635
2160,90,24,41143,0.039237,0.370789,0.331552,15,0.234375,2.34566,4.3049
2170,91,10,41701,0.0397692,0.383789,0.34402,15,0.234375,2.34161,4.20352
2180,91,20,43184,0.0411835,0.385071,0.343887,15,0.234375,2.32498,4.49638
2190,92,6,43298,0.0412922,0.385986,0.344694,16,0.25,2.31526,4.4145
2200,92,16,43705,0.0416803,0.382812,0.341132,16,0.25,2.31445,4.4503
2210,93,2,43995,0.0419569,0.38562,0.343663,16,0.25,2.29822,4.53427
2220,93,12,44284,0.0422325,0.389709,0.347477,16,0.25,2.29982,4.31616
2230,93,22,45284,0.0431862,0.396423,0.353237,16,0.25,2.29843,4.60698
2240,94,8,45528,0.0434189,0.384155,0.340736,16,0.25,2.26323,4.76058
2250,94,18,45756,0.0436363,0.377136,0.3335,16,0.25,2.23498,4.58246
2260,95,4,45734,0.0436153,0.374695,0.331079,16,0.25,2.23386,4.64384
2270,95,14,45682,0.0435658,0.37616,0.332594,16,0.25,2.22053,4.59366
2280,95,24,46900,0.0447273,0.388,0.343273,16,0.25,2.22339,4.67968
2290,96,10,47230,0.045042,0.360779,0.315737,16,0.25,2.18398,4.55168
2300,96,20,47083,0.0449018,0.359497,0.314595,16,0.25,2.17706,4.65408
2310,97,6,47278,0.0450878,0.346619,0.301531,16,0.25,2.15984,4.5312
2320,97,16,48284,0.0460472,0.354553,0.308506,16,0.25,2.14477,4.62336
2330,98,2,48443,0.0461988,0.356201,0.310002,16,0.25,2.13886,4.75034
2340,98,12,49268,0.0469856,0.353882,0.306896,16,0.25,2.12386,4.89882
2350,98,22,50021,0.0477037,0.354553,0.306849,17,0.265625,2.10809,4.92851
2360,99,8,50076,0.0477562,0.356323,0.308567,17,0.265625,2.09716,5.02784
2370,99,18,51014,0.0486507,0.361633,0.312983,17,0.265625,2.08137,5.53267
2380,100,4,51979,0.049571,0.36792,0.318349,17,0.265625,2.0913,4.89779
2390,100,14,51811,0.0494108,0.363464,0.314054,18,0.28125,2.08664,5.16506
2400,100,24,52919,0.0504675,0.365356,0.314889,19,0.296875,2.06773,6.07334
2410,101,10,52769,0.0503244,0.350342,0.300017,20,0.3125,2.048,5.54701
2420,101,20,53419,0.0509443,0.346802,0.295857,20,0.3125,2.03359,5.2695
2430,102,6,53551,0.0510702,0.354919,0.303849,20,0.3125,2.02903,5.5511
2440,102,16,54805,0.0522661,0.357239,0.304973,20,0.3125,2.02386,5.72826
2450,103,2,56775,0.0541449,0.377319,0.323174,20,0.3125,2.0264,5.82451
2460,103,12,57656,0.054985,0.376587,0.321602,20,0.3125,2.02509,5.9648
2470,103,22,57525,0.0548601,0.378906,0.324046,19,0.296875,2.01411,6.09382
2480,104,8,58922,0.0561924,0.400085,0.343893,21,0.328125,1.99921,6.22592
2490,104,18,59057,0.0563211,0.398621,0.342299,20,0.3125,1.98347,6.05187
2500,105,4,59233,0.056489,0.409668,0.353179,20,0.3125,1.98778,6.18906
2510,105,14,59884,0.0571098,0.397156,0.340046,20,0.3125,1.96683,6.26074
2520,105,24,60972,0.0581474,0.398804,0.340656,20,0.3125,1.95986,6.51571
2530,106,10,61405,0.0585604,0.379639,0.321078,21,0.328125,1.94769,6.13376
2540,106,20,61836,0.0589714,0.380432,0.321461,20,0.3125,1.93591,6.31296
2550,107,6,62183,0.0593023,0.377625,0.318322,21,0.328125,1.92389,6.52288
2560,107,16,63135,0.0602102,0.380493,0.320283,21,0.328125,1.91151,6.32422
2570,108,2,64669,0.0616732,0.38031,0.318637,22,0.34375,1.90728,6.55258
2580,108,12,65237,0.0622149,0.377258,0.315043,22,0.34375,1.90551,6.93965
2590,108,22,66217,0.0631495,0.376648,0.313498,22,0.34375,1.89889,7.09427
2600,109,8,66847,0.0637503,0.384216,0.320466,22,0.34375,1.88811,7.10246
2610,109,18,66925,0.0638247,0.397522,0.333697,22,0.34375,1.88013,7.18029
2620,110,4,68360,0.0651932,0.404541,0.339348,23,0.359375,1.8822,7.51309
2630,110,14,69564,0.0663414,0.405701,0.339359,25,0.390625,1.86715,7.7015
2640,110,24,70620,0.0673485,0.398376,0.331028,25,0.390625,1.86609,7.89606
2650,111,10,69614,0.0663891,0.40094,0.334551,24,0.375,1.86314,7.39635
2660,111,20,70484,0.0672188,0.403442,0.336224,26,0.40625,1.85192,7.68819
2670,112,6,71668,0.0683479,0.388,0.319653,25,0.390625,1.8418,7.68813
2680,112,16,72346,0.0689945,0.381958,0.312963,26,0.40625,1.83216,7.97286
2690,113,2,73771,0.0703535,0.383301,0.312947,26,0.40625,1.8184,7.80902
2700,113,12,74159,0.0707235,0.381531,0.310807,26,0.40625,1.8151,7.80288
2710,113,22,74033,0.0706034,0.381653,0.311049,26,0.40625,1.81078,7.77011
2720,114,8,73771,0.0703535,0.385681,0.315328,26,0.40625,1.80558,7.94726
2730,114,18,74592,0.0711365,0.380188,0.309052,26,0.40625,1.79531,7.94214
2740,115,4,74792,0.0713272,0.373962,0.302635,26,0.40625,1.78345,8.12339
2750,115,14,75409,0.0719156,0.380859,0.308944,27,0.421875,1.77682,7.94522
2760,115,24,76851,0.0732908,0.383911,0.31062,28,0.4375,1.77069,8.28723
2770,116,10,77559,0.073966,0.392578,0.318612,28,0.4375,1.76414,8.14282
2780,116,20,77471,0.0738821,0.389954,0.316072,29,0.453125,1.74967,8.35994
2790,117,6,78246,0.0746212,0.374268,0.299646,29,0.453125,1.73602,7.97389
2800,117,16,78071,0.0744543,0.365295,0.290841,29,0.453125,1.72785,8.17459
2810,118,2,77741,0.0741396,0.360474,0.286334,29,0.453125,1.71728,8.16845
2820,118,12,78089,0.0744715,0.361206,0.286735,29,0.453125,1.71383,8.35584
2830,118,22,78598,0.0749569,0.356445,0.281488,29,0.453125,1.71001,8.28621
2840,119,8,79099,0.0754347,0.357788,0.282353,29,0.453125,1.69851,8.41933
2850,119,18,80325,0.0766039,0.373657,0.297053,29,0.453125,1.69125,8.89651
2860,120,4,81420,0.0776482,0.37616,0.298512,29,0.453125,1.67817,9.01222
2870,120,14,82904,0.0790634,0.377869,0.298805,29,0.453125,1.66907,8.99686
2880,120,24,83842,0.079958,0.382812,0.302855,29,0.453125,1.67539,9.40134
2890,121,10,85533,0.0815706,0.38916,0.30759,29,0.453125,1.67662,9.62253
2900,121,20,85347,0.0813932,0.38916,0.307767,29,0.453125,1.65862,9.5529
2910,122,6,86457,0.0824518,0.391479,0.309028,29,0.453125,1.64904,9.52627
2920,122,16,86933,0.0829058,0.3974,0.314494,29,0.453125,1.64223,9.5785
2930,123,2,88055,0.0839758,0.398132,0.314157,29,0.453125,1.62794,9.84166
2940,123,12,88694,0.0845852,0.420044,0.335459,29,0.453125,1.62641,9.99322
2950,123,22,90608,0.0864105,0.415222,0.328812,29,0.453125,1.61385,10.2697
2960,124,8,91703,0.0874548,0.408203,0.320748,29,0.453125,1.60142,10.3168
2970,124,18,91784,0.087532,0.397644,0.310112,29,0.453125,1.59862,10.24
2980,125,4,92479,0.0881948,0.404724,0.316529,29,0.453125,1.58892,10.4315
2990,125,14,93401,0.0890741,0.409302,0.320228,29,0.453125,1.58466,10.9578
3000,125,24,92889,0.0885859,0.404663,0.316077,30,0.46875,1.57287,10.5564
3010,126,10,92639,0.0883474,0.382385,0.294038,30,0.46875,1.55929,10.0915
3020,126,20,93327,0.0890036,0.387451,0.298448,30,0.46875,1.54913,10.4796
3030,127,6,94630,0.0902462,0.375183,0.284937,30,0.46875,1.53473,10.9496
3040,127,16,94974,0.0905743,0.378357,0.287783,30,0.46875,1.52621,10.2984
3050,128,2,95250,0.0908375,0.381287,0.290449,30,0.46875,1.51661,10.8872
3060,128,12,95964,0.0915184,0.383057,0.291538,30,0.46875,1.50418,11.051
3070,128,22,96869,0.0923815,0.379272,0.286891,30,0.46875,1.49405,10.9251
3080,129,8,98580,0.0940132,0.386719,0.292706,30,0.46875,1.49561,10.9792
3090,129,18,98844,0.094265,0.384521,0.290257,31,0.484375,1.48477,11.4586
3100,130,4,100313,0.0956659,0.37085,0.275184,30,0.46875,1.47829,11.8067
3110,130,14,100264,0.0956192,0.373108,0.277489,31,0.484375,1.47263,11.7668
3120,130,24,99666,0.0950489,0.372314,0.277266,31,0.484375,1.46128,11.7535
3130,131,10,100309,0.0956621,0.370789,0.275126,31,0.484375,1.44495,11.0275
3140,131,20,101814,0.0970974,0.366516,0.269419,31,0.484375,1.43938,11.9183
3150,132,6,103178,0.0983982,0.377869,0.27947,31,0.484375,1.43194,11.2026
3160,132,16,104113,0.0992899,0.379211,0.279922,31,0.484375,1.41545,12.0044
3170,133,2,104531,0.0996885,0.381348,0.281659,32,0.5,1.40522,11.4995
3180,133,12,104893,0.100034,0.39447,0.294436,31,0.484375,1.39302,11.904
3190,133,22,105905,0.100999,0.381042,0.280044,31,0.484375,1.3899,11.8886
3200,134,8,105966,0.101057,0.379333,0.278276,32,0.5,1.38461,12.1078
3210,134,18,106955,0.102,0.365967,0.263967,31,0.484375,1.36623,12.2009
3220,135,4,107258,0.102289,0.372559,0.270269,32,0.5,1.36717,12.0607
3230,135,14,107912,0.102913,0.367004,0.264091,33,0.515625,1.35764,12.4201
