iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
260,11,20,313,0.0002985,0.00866699,0.00836849,4,0.0625,4.34492,0.715776
270,12,6,291,0.000277519,0.010498,0.0102205,4,0.0625,5.01278,0.951296
280,12,16,359,0.000342369,0.0098877,0.00954533,4,0.0625,4.38942,0.918528
290,13,2,389,0.000370979,0.0117798,0.0114088,4,0.0625,4.58343,0.618496
300,13,12,420,0.000400543,0.0128174,0.0124168,4,0.0625,4.62578,0.71168
310,13,22,444,0.000423431,0.0131836,0.0127602,4,0.0625,4.56911,1.02298
320,14,8,419,0.00039959,0.0130615,0.0126619,4,0.0625,4.6741,1.07213
330,14,18,313,0.0002985,0.00915527,0.00885677,4,0.0625,4.59682,0.617472
340,15,4,390,0.000371933,0.0126343,0.0122623,4,0.0625,4.96984,0.73728
350,15,14,417,0.000397682,0.0118408,0.0114431,4,0.0625,4.58894,0.995392
360,15,24,404,0.000385284,0.0112305,0.0108452,4,0.0625,4.38951,1.43565
370,16,10,463,0.000441551,0.0144043,0.0139627,4,0.0625,4.65663,1.05062
380,16,20,497,0.000473976,0.0160522,0.0155783,4,0.0625,4.79234,1.03629
390,17,6,500,0.000476837,0.0196533,0.0191765,4,0.0625,5.36465,0.75264
400,17,16,515,0.000491142,0.0192871,0.018796,4,0.0625,5.25193,1.11514
410,18,2,588,0.00056076,0.0183105,0.0177498,4,0.0625,4.69109,0.754688
420,18,12,637,0.000607491,0.0195923,0.0189848,4,0.0625,4.6632,1.05779
430,18,22,645,0.00061512,0.0182495,0.0176344,4,0.0625,4.38948,1.13971
440,19,8,717,0.000683784,0.0182495,0.0175657,4,0.0625,4.18498,0.919552
450,19,18,722,0.000688553,0.0177612,0.0170727,4,0.0625,4.19383,1.15712
460,20,4,744,0.000709534,0.0172119,0.0165024,4,0.0625,4.09672,0.83456
470,20,14,697,0.000664711,0.0162964,0.0156317,4,0.0625,4.06579,1.26566
480,20,24,748,0.000713348,0.0186768,0.0179634,4,0.0625,4.17545,1.07008
490,21,10,782,0.000745773,0.0211792,0.0204334,4,0.0625,4.30741,0.959488
500,21,20,869,0.000828743,0.0228882,0.0220594,4,0.0625,4.24959,1.17555
510,22,6,866,0.000825882,0.0231323,0.0223064,4,0.0625,4.28351,1.2585
520,22,16,836,0.000797272,0.0220337,0.0212364,4,0.0625,4.24246,1.4121
530,23,2,899,0.000857353,0.0285034,0.0276461,4,0.0625,4.64628,1.57491
540,23,12,887,0.000845909,0.027832,0.0269861,4,0.0625,4.63655,1.06086
550,23,22,883,0.000842094,0.0269775,0.0261354,4,0.0625,4.63741,1.12742
560,24,8,934,0.000890732,0.0284424,0.0275517,4,0.0625,4.57849,1.03731
570,24,18,1135,0.00108242,0.0344849,0.0334024,4,0.0625,4.57876,1.02195
580,25,4,1108,0.00105667,0.0247803,0.0237236,4,0.0625,4.17363,1.11104
590,25,14,1093,0.00104237,0.0269775,0.0259352,4,0.0625,4.26516,1.10694
600,25,24,1105,0.00105381,0.0267334,0.0256796,4,0.0625,4.13572,1.07725
610,26,10,1340,0.00127792,0.0272827,0.0260048,4,0.0625,3.97717,1.09978
620,26,20,1354,0.00129128,0.0284424,0.0271511,4,0.0625,4.01221,0.924672
630,27,6,1500,0.00143051,0.0344238,0.0329933,4,0.0625,4.12835,0.937984
640,27,16,1659,0.00158215,0.0410156,0.0394335,4,0.0625,4.2635,1.4336
650,28,2,1727,0.001647,0.0358276,0.0341806,4,0.0625,4.10507,1.01683
660,28,12,1892,0.00180435,0.0391846,0.0373802,4,0.0625,4.13216,1.01683
670,28,22,1901,0.00181293,0.0437622,0.0419493,4,0.0625,4.21266,1.27898
680,29,8,2042,0.0019474,0.046814,0.0448666,4,0.0625,4.20151,1.28
690,29,18,2189,0.00208759,0.0510864,0.0489988,4,0.0625,4.31265,1.27078
700,30,4,2216,0.00211334,0.0536499,0.0515366,4,0.0625,4.34096,1.44384
710,30,14,2133,0.00203419,0.0493774,0.0473433,4,0.0625,4.21759,1.04858
720,30,24,2295,0.00218868,0.0528564,0.0506678,4,0.0625,4.19315,1.60461
730,31,10,2509,0.00239277,0.0606689,0.0582762,4,0.0625,4.22621,1.36397
740,31,20,2612,0.002491,0.0588989,0.0564079,4,0.0625,4.11696,1.408
750,32,6,2743,0.00261593,0.065979,0.0633631,4,0.0625,4.21499,1.50826
760,32,16,2566,0.00244713,0.0674438,0.0649967,4,0.0625,4.2839,1.34144
770,33,2,2529,0.00241184,0.0629272,0.0605154,4,0.0625,4.18741,1.01171
780,33,12,2537,0.00241947,0.0603027,0.0578833,4,0.0625,4.13289,1.05267
790,33,22,2778,0.00264931,0.0638428,0.0611935,4,0.0625,4.08233,1.4377
800,34,8,3057,0.00291538,0.0727539,0.0698385,4,0.0625,4.10241,1.27283
810,34,18,3130,0.002985,0.072998,0.070013,4,0.0625,4.07612,1.49402
820,35,4,3392,0.00323486,0.0743408,0.071106,4,0.0625,4.01739,1.40493
830,35,14,3596,0.00342941,0.0828247,0.0793953,4,0.0625,4.0634,1.65683
840,35,24,3775,0.00360012,0.081604,0.0780039,4,0.0625,4.0392,1.48787
850,36,10,4114,0.00392342,0.0899048,0.0859814,4,0.0625,4.05144,1.65274
860,36,20,4458,0.00425148,0.101624,0.0973721,4,0.0625,4.07168,1.6128
870,37,6,4469,0.00426197,0.108337,0.104075,4,0.0625,4.15123,1.57389
880,37,16,4741,0.00452137,0.114685,0.110164,4,0.0625,4.13051,1.50733
890,38,2,4905,0.00467777,0.122925,0.118247,4,0.0625,4.19105,1.56672
900,38,12,5275,0.00503063,0.13446,0.12943,4,0.0625,4.19319,1.20832
910,38,22,5398,0.00514793,0.124634,0.119486,5,0.078125,4.06134,1.28717
920,39,8,5505,0.00524998,0.129272,0.124022,5,0.078125,4.09253,1.29434
930,39,18,5697,0.00543308,0.125366,0.119933,6,0.09375,4.02797,1.48275
940,40,4,5920,0.00564575,0.121338,0.115692,6,0.09375,3.94862,1.6087
950,40,14,6112,0.00582886,0.123596,0.117767,6,0.09375,3.94704,1.54112
960,40,24,6301,0.0060091,0.121643,0.115634,6,0.09375,3.94095,1.44486
970,41,10,6457,0.00615788,0.118774,0.112617,6,0.09375,3.89431,1.50323
980,41,20,7018,0.00669289,0.143555,0.136862,6,0.09375,3.92828,1.63123
990,42,6,7066,0.00673866,0.138672,0.131933,6,0.09375,3.89365,1.37011
1000,42,16,7384,0.00704193,0.140381,0.133339,6,0.09375,3.88923,1.71827
1010,43,2,7613,0.00726032,0.142029,0.134768,6,0.09375,3.86768,1.82682
1020,43,12,7809,0.00744724,0.14209,0.134643,6,0.09375,3.86163,1.73466
1030,43,22,8192,0.0078125,0.150818,0.143005,6,0.09375,3.82607,1.51142
1040,44,8,8321,0.00793552,0.153259,0.145324,6,0.09375,3.81051,1.90771
1050,44,18,8843,0.00843334,0.157166,0.148732,6,0.09375,3.8298,1.84013
1060,45,4,9376,0.00894165,0.173035,0.164093,6,0.09375,3.85594,1.88416
1070,45,14,9556,0.00911331,0.175842,0.166729,6,0.09375,3.88125,1.92819
1080,45,24,9190,0.00876427,0.172241,0.163477,6,0.09375,3.86125,1.77971
1090,46,10,8961,0.00854588,0.157776,0.14923,6,0.09375,3.81481,1.76128
1100,46,20,8947,0.00853252,0.162292,0.15376,6,0.09375,3.84516,1.48992
1110,47,6,9173,0.00874805,0.1651,0.156352,6,0.09375,3.86331,1.85037
1120,47,16,9563,0.00911999,0.176636,0.167516,6,0.09375,3.86431,1.89645
1130,48,2,9880,0.0094223,0.184265,0.174843,6,0.09375,3.84305,1.88314
1140,48,12,10547,0.0100584,0.19519,0.185132,6,0.09375,3.8361,1.85446
1150,48,22,11076,0.0105629,0.203369,0.192806,6,0.09375,3.83108,2.00694
1160,49,8,11151,0.0106344,0.203308,0.192674,6,0.09375,3.83235,1.87904
1170,49,18,11687,0.0111456,0.212463,0.201318,7,0.109375,3.8356,1.57082
1180,50,4,11717,0.0111742,0.20636,0.195186,7,0.109375,3.79533,2.04291
1190,50,14,11942,0.0113888,0.202576,0.191187,7,0.109375,3.76882,2.0992
1200,50,24,12323,0.0117521,0.207397,0.195645,7,0.109375,3.7738,2.00602
1210,51,10,12888,0.012291,0.214172,0.201881,7,0.109375,3.77372,1.59843
1220,51,20,13078,0.0124722,0.222107,0.209635,7,0.109375,3.75134,1.86163
1230,52,6,13236,0.0126228,0.220947,0.208324,7,0.109375,3.74442,1.78586
1240,52,16,13587,0.0129576,0.223083,0.210126,7,0.109375,3.71347,1.87904
1250,53,2,13847,0.0132055,0.233093,0.219888,7,0.109375,3.71456,1.93434
1260,53,12,13873,0.0132303,0.227722,0.214492,7,0.109375,3.69933,2.16781
1270,53,22,13612,0.0129814,0.233459,0.220478,7,0.109375,3.68931,2.0439
1280,54,8,14001,0.0133524,0.23407,0.220717,7,0.109375,3.66994,2.01325
1290,54,18,14823,0.0141363,0.251648,0.237512,7,0.109375,3.67484,2.19034
1300,55,4,14898,0.0142078,0.253357,0.239149,7,0.109375,3.66867,2.25894
1310,55,14,15053,0.0143557,0.253052,0.238696,7,0.109375,3.63965,1.81043
1320,55,24,15348,0.014637,0.274719,0.260082,7,0.109375,3.67096,2.16474
1330,56,10,15478,0.014761,0.265198,0.250437,7,0.109375,3.66152,2.30912
1340,56,20,15896,0.0151596,0.265686,0.250526,7,0.109375,3.64051,2.20365
1350,57,6,16388,0.0156288,0.255981,0.240353,7,0.109375,3.60155,2.15347
1360,57,16,16258,0.0155048,0.264465,0.24896,7,0.109375,3.62805,2.32653
1370,58,2,16450,0.0156879,0.266846,0.251158,9,0.140625,3.61209,2.20877
1380,58,12,17230,0.0164318,0.269714,0.253283,9,0.140625,3.58101,2.42688
1390,58,22,17177,0.0163813,0.277161,0.260779,9,0.140625,3.61511,2.27738
1400,59,8,17597,0.0167818,0.276428,0.259646,9,0.140625,3.5995,2.42995
1410,59,18,17768,0.0169449,0.2854,0.268456,10,0.15625,3.58337,2.42483
1420,60,4,18219,0.017375,0.287659,0.270284,11,0.171875,3.55114,2.4279
1430,60,14,18615,0.0177526,0.303955,0.286202,11,0.171875,3.55433,2.4105
1440,60,24,18658,0.0177937,0.301514,0.28372,11,0.171875,3.51539,2.7648
1450,61,10,18689,0.0178232,0.302124,0.284301,10,0.15625,3.48385,2.21082
1460,61,20,18479,0.0176229,0.299133,0.28151,10,0.15625,3.505,2.22106
1470,62,6,18875,0.0180006,0.299255,0.281255,10,0.15625,3.47789,2.43616
1480,62,16,18907,0.0180311,0.30127,0.283238,12,0.1875,3.45966,2.23437
1490,63,2,19220,0.0183296,0.300171,0.281841,11,0.171875,3.45336,2.42176
1500,63,12,19260,0.0183678,0.299438,0.281071,12,0.1875,3.39281,2.51494
1510,63,22,20135,0.0192022,0.298462,0.27926,12,0.1875,3.37923,2.44531
1520,64,8,20952,0.0199814,0.30957,0.289589,12,0.1875,3.37353,2.54669
1530,64,18,21633,0.0206308,0.307068,0.286437,12,0.1875,3.32133,2.4791
1540,65,4,22005,0.0209856,0.311279,0.290294,12,0.1875,3.29845,2.75763
1550,65,14,22432,0.0213928,0.332764,0.311371,12,0.1875,3.2958,2.89485
1560,65,24,22646,0.0215969,0.322937,0.30134,12,0.1875,3.2767,2.46477
1570,66,10,22696,0.0216446,0.318909,0.297264,12,0.1875,3.25761,2.70438
1580,66,20,22716,0.0216637,0.320618,0.298954,12,0.1875,3.25133,2.52314
1590,67,6,23070,0.0220013,0.332886,0.310884,11,0.171875,3.2616,2.63066
1600,67,16,23727,0.0226278,0.351501,0.328874,12,0.1875,3.27053,2.86515
1610,68,2,24079,0.0229635,0.357239,0.334275,11,0.171875,3.26583,2.63782
1620,68,12,24463,0.0233297,0.344788,0.321458,12,0.1875,3.23231,2.91738
1630,68,22,24744,0.0235977,0.331665,0.308067,12,0.1875,3.18849,2.76992
1640,69,8,24995,0.0238371,0.321655,0.297818,13,0.203125,3.17726,2.67776
1650,69,18,25004,0.0238457,0.331543,0.307697,13,0.203125,3.15929,2.5856
1660,70,4,25770,0.0245762,0.340332,0.315756,13,0.203125,3.14865,2.80986
1670,70,14,26063,0.0248556,0.337402,0.312547,13,0.203125,3.09286,3.01875
1680,70,24,26440,0.0252151,0.339355,0.31414,13,0.203125,3.06718,2.7177
1690,71,10,26711,0.0254736,0.342651,0.317178,13,0.203125,3.05613,2.59789
1700,71,20,26586,0.0253544,0.341553,0.316198,13,0.203125,3.06217,2.86618
1710,72,6,26660,0.025425,0.348511,0.323086,13,0.203125,3.02724,3.1017
1720,72,16,27092,0.0258369,0.352295,0.326458,13,0.203125,3.01372,2.97168
1730,73,2,27349,0.026082,0.344421,0.318339,14,0.21875,2.97015,2.89485
1740,73,12,27808,0.0265198,0.339233,0.312714,13,0.203125,2.94931,3.26656
1750,73,22,28578,0.0272541,0.328247,0.300993,14,0.21875,2.91069,2.83443
1760,74,8,29436,0.0280724,0.341614,0.313541,14,0.21875,2.86975,3.11603
1770,74,18,29916,0.0285301,0.350037,0.321507,14,0.21875,2.85128,3.18464
1780,75,4,29676,0.0283012,0.343933,0.315632,14,0.21875,2.84797,3.21331
1790,75,14,29874,0.0284901,0.331299,0.302809,14,0.21875,2.82652,3.19392
1800,75,24,29873,0.0284891,0.337341,0.308852,14,0.21875,2.80195,3.3792
1810,76,10,30428,0.0290184,0.349121,0.320103,14,0.21875,2.81753,3.55533
1820,76,20,31657,0.0301905,0.363708,0.333518,14,0.21875,2.81273,3.5881
1830,77,6,31959,0.0304785,0.382385,0.351907,14,0.21875,2.8035,3.6608
1840,77,16,32164,0.030674,0.378113,0.347439,14,0.21875,2.7809,3.53485
1850,78,2,32734,0.0312176,0.382751,0.351534,14,0.21875,2.77564,3.20614
1860,78,12,33369,0.0318232,0.375671,0.343848,14,0.21875,2.7346,3.59014
1870,78,22,33627,0.0320692,0.366455,0.334386,14,0.21875,2.70714,3.54406
1880,79,8,34050,0.0324726,0.356873,0.3244,14,0.21875,2.66608,3.25731
1890,79,18,33865,0.0322962,0.353149,0.320853,14,0.21875,2.65225,3.68947
1900,80,4,34486,0.0328884,0.348938,0.31605,14,0.21875,2.62555,3.15904
1910,80,14,35149,0.0335207,0.343018,0.309497,14,0.21875,2.59352,3.23686
1920,80,24,34901,0.0332842,0.343933,0.310649,14,0.21875,2.57224,3.79597
1930,81,10,34941,0.0333223,0.340088,0.306766,14,0.21875,2.56885,3.3833
1940,81,20,35443,0.0338011,0.339478,0.305676,14,0.21875,2.54782,3.63213
1950,82,6,36160,0.0344849,0.353027,0.318542,15,0.234375,2.53042,3.61267
1960,82,16,37031,0.0353155,0.369629,0.334313,15,0.234375,2.51461,3.85024
1970,83,2,37302,0.035574,0.365784,0.33021,15,0.234375,2.51891,3.76013
1980,83,12,38148,0.0363808,0.375305,0.338924,15,0.234375,2.52496,3.96083
1990,83,22,38449,0.0366678,0.382324,0.345656,15,0.234375,2.53197,3.97414
2000,84,8,38776,0.0369797,0.389038,0.352058,15,0.234375,2.5116,3.60038
2010,84,18,38913,0.0371103,0.395203,0.358092,15,0.234375,2.50873,4.09088
2020,85,4,39579,0.0377455,0.396912,0.359166,14,0.21875,2.49638,4.07757
2030,85,14,40682,0.0387974,0.399719,0.360922,14,0.21875,2.47328,4.23936
2040,85,24,41508,0.0395851,0.393433,0.353848,15,0.234375,2.45427,4.29261
2050,86,10,41758,0.0398235,0.39624,0.356417,17,0.265625,2.4249,4.4032
2060,86,20,42117,0.0401659,0.394409,0.354243,17,0.265625,2.40088,4.35507
2070,87,6,41776,0.0398407,0.401855,0.362015,17,0.265625,2.38467,4.07962
2080,87,16,42559,0.0405874,0.390137,0.349549,17,0.265625,2.36288,4.20659
2090,88,2,42888,0.0409012,0.392578,0.351677,17,0.265625,2.34995,4.41344
2100,88,12,43012,0.0410194,0.379272,0.338253,18,0.28125,2.31939,4.31514
2110,88,22,43156,0.0411568,0.389099,0.347942,18,0.28125,2.32077,4.32538
2120,89,8,43972,0.041935,0.413879,0.371944,18,0.28125,2.3292,4.43494
2130,89,18,44023,0.0419836,0.383301,0.341317,18,0.28125,2.27962,4.46368
2140,90,4,44590,0.0425243,0.360413,0.317888,17,0.265625,2.25768,4.58547
2150,90,14,44598,0.042532,0.363098,0.320566,18,0.28125,2.23736,4.35712
2160,90,24,45353,0.043252,0.368652,0.3254,17,0.265625,2.22704,4.54758
2170,91,10,46348,0.0442009,0.372131,0.32793,18,0.28125,2.21631,4.70835
2180,91,20,46581,0.0444231,0.367249,0.322825,18,0.28125,2.20839,4.42573
2190,92,6,47159,0.0449743,0.367554,0.322579,18,0.28125,2.1978,4.59878
2200,92,16,47802,0.0455875,0.366699,0.321112,18,0.28125,2.1786,4.48819
2210,93,2,48634,0.046381,0.370056,0.323675,18,0.28125,2.15931,4.51686
2220,93,12,48976,0.0467072,0.367981,0.321274,18,0.28125,2.16205,4.68992
2230,93,22,49188,0.0469093,0.367432,0.320522,18,0.28125,2.14754,4.88755
2240,94,8,50476,0.0481377,0.374207,0.326069,18,0.28125,2.13445,4.77184
2250,94,18,51264,0.0488892,0.373169,0.32428,18,0.28125,2.11742,4.94899
2260,95,4,52322,0.0498981,0.368286,0.318388,18,0.28125,2.09896,5.10566
2270,95,14,53537,0.0510569,0.369873,0.318816,18,0.28125,2.07966,5.54493
2280,95,24,53773,0.0512819,0.373413,0.322131,18,0.28125,2.054,5.28998
2290,96,10,53598,0.051115,0.366516,0.315401,19,0.296875,2.05387,5.06061
2300,96,20,54838,0.0522976,0.378174,0.325876,19,0.296875,2.05234,5.39955
2310,97,6,55496,0.0529251,0.370667,0.317741,20,0.3125,2.04781,5.34221
2320,97,16,56278,0.0536709,0.369812,0.316141,19,0.296875,2.04496,5.3289
2330,98,2,55536,0.0529633,0.366089,0.313126,19,0.296875,2.04758,5.24598
2340,98,12,56106,0.0535069,0.371399,0.317892,19,0.296875,2.03793,5.73542
2350,98,22,56013,0.0534182,0.382751,0.329333,19,0.296875,2.04732,6.14502
2360,99,8,56782,0.0541515,0.387512,0.333361,20,0.3125,2.02384,5.29613
2370,99,18,56016,0.053421,0.376038,0.322617,20,0.3125,2.01305,5.65658
2380,100,4,56549,0.0539293,0.375488,0.321559,19,0.296875,2.00458,5.69446
2390,100,14,57676,0.0550041,0.368774,0.31377,20,0.3125,1.98272,5.50912
2400,100,24,59009,0.0562754,0.388428,0.332152,20,0.3125,1.98122,5.6064
2410,101,10,60460,0.0576591,0.374451,0.316792,21,0.328125,1.97074,6.04877
2420,101,20,60830,0.058012,0.377747,0.319735,21,0.328125,1.95558,6.18598
2430,102,6,61149,0.0583162,0.384216,0.3259,21,0.328125,1.96185,5.63712
2440,102,16,61901,0.0590334,0.373718,0.314685,21,0.328125,1.93881,5.89312
2450,103,2,62711,0.0598059,0.378967,0.319161,21,0.328125,1.92149,5.97299
2460,103,12,63508,0.0605659,0.366699,0.306133,22,0.34375,1.89966,5.94944
2470,103,22,63915,0.0609541,0.380798,0.319844,22,0.34375,1.88982,6.06515
2480,104,8,64384,0.0614014,0.366699,0.305298,22,0.34375,1.87978,6.36211
2490,104,18,65745,0.0626993,0.371582,0.308883,21,0.328125,1.87623,6.68774
2500,105,4,66112,0.0630493,0.375854,0.312805,21,0.328125,1.86826,7.04205
2510,105,14,66265,0.0631952,0.373108,0.309913,22,0.34375,1.85363,6.82291
2520,105,24,66392,0.0633163,0.368225,0.304909,22,0.34375,1.85239,6.35904
2530,106,10,66949,0.0638475,0.352783,0.288936,22,0.34375,1.83112,6.72563
2540,106,20,68152,0.0649948,0.347351,0.282356,23,0.359375,1.81788,6.69696
2550,107,6,68928,0.0657349,0.350342,0.284607,23,0.359375,1.81387,7.19155
2560,107,16,70295,0.0670385,0.361206,0.294168,22,0.34375,1.80884,7.24272
2570,108,2,69753,0.0665216,0.356079,0.289557,24,0.375,1.80533,6.59149
2580,108,12,70809,0.0675287,0.363403,0.295875,24,0.375,1.80334,7.22842
2590,108,22,71453,0.0681429,0.363098,0.294955,24,0.375,1.79146,7.49773
2600,109,8,72121,0.0687799,0.365356,0.296576,24,0.375,1.77431,7.28474
2610,109,18,73663,0.0702505,0.374939,0.304688,24,0.375,1.77089,7.73325
2620,110,4,73122,0.0697346,0.369324,0.299589,25,0.390625,1.76589,7.57248
2630,110,14,73649,0.0702372,0.379395,0.309157,26,0.40625,1.76515,7.64928
2640,110,24,74126,0.0706921,0.370667,0.299974,26,0.40625,1.75629,7.60115
2650,111,10,74843,0.0713758,0.380737,0.309361,27,0.421875,1.75459,7.56634
2660,111,20,74616,0.0711594,0.37323,0.302071,26,0.40625,1.74825,7.87046
2670,112,6,75289,0.0718012,0.36792,0.296119,26,0.40625,1.73491,7.82643
2680,112,16,75880,0.0723648,0.366394,0.294029,26,0.40625,1.72809,7.7568
2690,113,2,76585,0.0730371,0.364441,0.291404,27,0.421875,1.7235,7.94829
2700,113,12,77824,0.0742188,0.373291,0.299072,26,0.40625,1.71866,8.29952
2710,113,22,77875,0.0742674,0.369873,0.295606,26,0.40625,1.71705,8.0896
2720,114,8,78419,0.0747862,0.371338,0.296552,27,0.421875,1.71889,8.12646
2730,114,18,78707,0.0750608,0.375,0.299939,27,0.421875,1.71007,8.26272
2740,115,4,80238,0.0765209,0.373779,0.297258,27,0.421875,1.70046,8.0384
2750,115,14,80415,0.0766897,0.369141,0.292451,26,0.40625,1.69965,8.30874
2760,115,24,80158,0.0764446,0.373901,0.297457,27,0.421875,1.69525,8.80333
2770,116,10,80093,0.0763826,0.375671,0.299289,27,0.421875,1.6883,8.50432
2780,116,20,80385,0.0766611,0.37439,0.297729,27,0.421875,1.68145,8.75315
2790,117,6,81055,0.0773001,0.364807,0.287507,27,0.421875,1.67019,8.61286
2800,117,16,81416,0.0776443,0.359009,0.281364,27,0.421875,1.65281,8.69274
2810,118,2,82330,0.078516,0.355896,0.27738,27,0.421875,1.63935,8.41626
2820,118,12,84008,0.0801163,0.360107,0.279991,28,0.4375,1.62903,8.98867
2830,118,22,85242,0.0812931,0.364929,0.283636,28,0.4375,1.61531,9.07469
2840,119,8,85369,0.0814142,0.363403,0.281989,28,0.4375,1.61784,9.26106
2850,119,18,86238,0.082243,0.366394,0.284151,28,0.4375,1.604,8.84122
2860,120,4,86933,0.0829058,0.362366,0.27946,28,0.4375,1.6009,9.12282
2870,120,14,87870,0.0837994,0.360291,0.276491,28,0.4375,1.59179,9.50784
2880,120,24,89123,0.0849943,0.366577,0.281583,28,0.4375,1.58405,9.53242
2890,121,10,89911,0.0857458,0.388977,0.303231,28,0.4375,1.58038,9.7792
2900,121,20,91151,0.0869284,0.390503,0.303575,28,0.4375,1.56479,9.72902
2910,122,6,91398,0.0871639,0.389771,0.302607,28,0.4375,1.56455,9.98502
2920,122,16,92319,0.0880423,0.388367,0.300324,29,0.453125,1.56481,10.0557
2930,123,2,92986,0.0886784,0.408386,0.319708,29,0.453125,1.5514,10.2758
2940,123,12,93416,0.0890884,0.397278,0.308189,30,0.46875,1.53814,10.0157
2950,123,22,92144,0.0878754,0.387817,0.299942,29,0.453125,1.53351,10.2964
2960,124,8,92050,0.0877857,0.37677,0.288984,30,0.46875,1.52187,9.728
2970,124,18,94340,0.0899696,0.38147,0.2915,30,0.46875,1.51267,9.80787
2980,125,4,95504,0.0910797,0.38324,0.29216,30,0.46875,1.50138,10.6179
2990,125,14,96499,0.0920286,0.38501,0.292981,30,0.46875,1.49284,10.6813
3000,125,24,98443,0.0938826,0.388611,0.294728,30,0.46875,1.48012,10.8063
3010,126,10,98772,0.0941963,0.396057,0.301861,30,0.46875,1.4837,10.9169
3020,126,20,100319,0.0956717,0.398315,0.302644,30,0.46875,1.47714,11.3633
3030,127,6,101006,0.0963268,0.387817,0.291491,30,0.46875,1.46706,11.3531
3040,127,16,100765,0.096097,0.404663,0.308566,31,0.484375,1.46644,11.3797
3050,128,2,101835,0.0971174,0.40741,0.310292,31,0.484375,1.45374,11.3132
3060,128,12,103038,0.0982647,0.396729,0.298464,30,0.46875,1.44773,11.1811
3070,128,22,102252,0.0975151,0.372437,0.274921,31,0.484375,1.43989,11.4033
3080,129,8,103686,0.0988827,0.378113,0.27923,31,0.484375,1.43642,11.6009
3090,129,18,104300,0.0994682,0.381042,0.281574,31,0.484375,1.43061,12.0658
3100,130,4,106138,0.101221,0.384644,0.283422,32,0.5,1.41622,11.9347
3110,130,14,107423,0.102447,0.402893,0.300447,32,0.5,1.40477,12.2051
3120,130,24,108746,0.103708,0.395142,0.291433,31,0.484375,1.3907,12.1723
3130,131,10,107994,0.102991,0.396667,0.293676,32,0.5,1.38002,12.2819
3140,131,20,109806,0.104719,0.386719,0.282,32,0.5,1.36857,12.8604
3150,132,6,111080,0.105934,0.383728,0.277794,32,0.5,1.35619,12.585
3160,132,16,111102,0.105955,0.383362,0.277407,32,0.5,1.35139,12.6945
3170,133,2,110377,0.105264,0.370605,0.265342,33,0.515625,1.34374,12.2542
3180,133,12,111011,0.105868,0.371826,0.265958,33,0.515625,1.33711,12.5993
3190,133,22,112594,0.107378,0.379822,0.272444,33,0.515625,1.33891,12.629
3200,134,8,113889,0.108613,0.384705,0.276092,33,0.515625,1.32933,13.0304
3210,134,18,114966,0.10964,0.395203,0.285563,33,0.515625,1.32292,13.4011
3220,135,4,115618,0.110262,0.403687,0.293425,33,0.515625,1.31372,12.9966
3230,135,14,116486,0.11109,0.409729,0.298639,33,0.515625,1.30532,13.1635
