iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3180,133,12,106228,0.101307,0.383789,0.282482,34,0.53125,1.40262,12.4211
3190,133,22,107585,0.102601,0.380066,0.277465,34,0.53125,1.39686,13.2608
3200,134,8,108695,0.10366,0.379517,0.275857,34,0.53125,1.38193,12.5645
3210,134,18,109474,0.104403,0.384888,0.280485,34,0.53125,1.37157,12.5
3220,135,4,109881,0.104791,0.39502,0.290229,34,0.53125,1.36938,12.8799
3230,135,14,111026,0.105883,0.389282,0.2834,34,0.53125,1.35812,13.2997
3240,135,24,110236,0.105129,0.412415,0.307285,34,0.53125,1.35814,12.6054
3250,136,10,111507,0.106341,0.413574,0.307233,34,0.53125,1.34951,13.3079
3260,136,20,111470,0.106306,0.401794,0.295488,34,0.53125,1.34027,13.2915
3270,137,6,113104,0.107864,0.388123,0.280258,34,0.53125,1.33391,13.6192
3280,137,16,115329,0.109986,0.390381,0.280395,36,0.5625,1.32388,14.1404
3290,138,2,115279,0.109939,0.38324,0.273301,36,0.5625,1.32104,14.0093
3300,138,12,115316,0.109974,0.376343,0.266369,36,0.5625,1.31176,13.6069
3310,138,22,115720,0.110359,0.365723,0.255363,36,0.5625,1.30624,13.5035
3320,139,8,118140,0.112667,0.372498,0.25983,36,0.5625,1.29579,14.0564
3330,139,18,117031,0.111609,0.367981,0.256371,36,0.5625,1.28823,13.6899
3340,140,4,117114,0.111689,0.366272,0.254583,36,0.5625,1.28175,13.7052
3350,140,14,117943,0.112479,0.362244,0.249764,36,0.5625,1.27917,14.0513
3360,140,24,118709,0.11321,0.363281,0.250072,36,0.5625,1.28125,13.908
3370,141,10,120132,0.114567,0.364319,0.249752,35,0.546875,1.26655,14.1558
3380,141,20,121372,0.115749,0.357056,0.241306,35,0.546875,1.25486,14.7702
3390,142,6,121758,0.116117,0.364868,0.248751,35,0.546875,1.24975,14.3442
3400,142,16,121164,0.115551,0.36676,0.251209,35,0.546875,1.24586,14.4671
3410,143,2,123453,0.117734,0.386902,0.269168,35,0.546875,1.23919,14.635
3420,143,12,125137,0.11934,0.394775,0.275435,35,0.546875,1.23261,15.2682
3430,143,22,128042,0.12211,0.384827,0.262716,35,0.546875,1.22481,15.5331
3440,144,8,128623,0.122664,0.390991,0.268327,36,0.5625,1.21536,15.8638
3450,144,18,128316,0.122372,0.405945,0.283573,36,0.5625,1.20934,14.7538
3460,145,4,128358,0.122412,0.389648,0.267237,36,0.5625,1.20968,15.573
3470,145,14,128078,0.122145,0.378662,0.256517,36,0.5625,1.20239,15.3569
3480,145,24,129044,0.123066,0.389038,0.265972,38,0.59375,1.20308,16.3727
3490,146,10,131502,0.12541,0.398987,0.273577,38,0.59375,1.20212,16.2519
3500,146,20,131180,0.125103,0.397583,0.27248,38,0.59375,1.19767,16.5048
3510,147,6,131323,0.125239,0.395447,0.270207,39,0.609375,1.19049,16.5878
3520,147,16,133502,0.127317,0.39386,0.266542,39,0.609375,1.17634,16.6892
3530,148,2,133999,0.127791,0.394165,0.266374,39,0.609375,1.1687,16.7731
3540,148,12,134946,0.128695,0.397644,0.26895,39,0.609375,1.16125,17.323
3550,148,22,136996,0.13065,0.397522,0.266872,39,0.609375,1.16326,16.9738
3560,149,8,136965,0.13062,0.399292,0.268672,39,0.609375,1.15847,17.0844
3570,149,18,136943,0.130599,0.394958,0.264359,38,0.59375,1.15106,17.3609
3580,150,4,138750,0.132322,0.403992,0.271669,39,0.609375,1.14223,17.5555
3590,150,14,140243,0.133746,0.401306,0.26756,39,0.609375,1.1394,18.132
3600,150,24,141238,0.134695,0.399597,0.264902,39,0.609375,1.13632,18.3081
